dataset,lineage_ID,window_sizes,y_to_regress,best_fit_line,variable,kind
Trace,1.0,[ 5  9 13 17 21 25],"[0.3167308736151071, 0.43671891297300436, 0.5688796806050688, 0.5754369197366117, 0.5917166428508139, 0.6322817289403231]",[0.33544556 0.43089196 0.50396585 0.56497937 0.61819696 0.66586159],$r$,dfa (short)
Shuffled,1.0,[ 5  9 13 17 21 25],"[0.32494737454801864, 0.534867477675427, 0.7456892707090776, 0.8689578748176323, 0.9635513401604152, 1.0423398659110463]",[0.34154167 0.52582388 0.68877498 0.83869603 0.97943045 1.11316743],$r$,dfa (short)
Trace,2.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53],"[0.36150460439011345, 0.5440815720341807, 0.6690451393204206, 0.7339025770729596, 0.7738872816213851, 0.8130231135560975, 0.8341156065611544, 0.8515786737319431, 0.8701983227996299, 0.8824604224739152, 0.8908052661682215, 0.9097549420222543, 0.9269081755811516]","[0.4308085  0.53094224 0.60510323 0.66566148 0.71760045 0.76349371
 0.80486626 0.84270572 0.87769294 0.91031969 0.9409542  0.96988026
 0.99732178]",$r$,dfa (short)
Shuffled,2.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53],"[0.4321956423614188, 0.6453381932574253, 0.8424472493256782, 1.0153195181144943, 1.129287348499172, 1.2574116817238328, 1.395431694700901, 1.4709224288485705, 1.5150044938972271, 1.5445195716345799, 1.5717847699924352, 1.5990678904194087, 1.6178999215418843]","[0.47639855 0.66407789 0.81745201 0.95125482 1.07189978 1.18288413
 1.28637006 1.3838077  1.47622705 1.56439166 1.6488866  1.73017227
 1.80861883]",$r$,dfa (short)
Trace,3.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69 73 77],"[0.4271812229350179, 0.6025249124165294, 0.7223441367232211, 0.8001922964859587, 0.8408780151880477, 0.8904455186931646, 0.9374558958711036, 0.9552739016755559, 0.9659918963002857, 0.9752362709389502, 0.981142877012194, 0.9838442544350086, 0.9887115088231774, 0.9950720147963134, 1.0009317019118313, 1.008836832941721, 1.01802256462794, 1.0242265357719986, 1.0322853123548605]","[0.52434682 0.61683361 0.68281708 0.7353649  0.77958842 0.81807333
 0.85232734 0.88331402 0.91169019 0.93792562 0.962369   0.98528696
 1.00688838 1.02734026 1.04677839 1.06531484 1.08304327 1.10004284
 1.1163811 ]",$r$,dfa (short)
Shuffled,3.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69 73 77],"[0.391252071172269, 0.6682257011286159, 0.8060974743972757, 0.9289876928631611, 1.0493751251380758, 1.1545851860510556, 1.2563284268869694, 1.3804920959466833, 1.503516654645852, 1.6194739327296954, 1.7467891286987467, 1.872256557491552, 1.9904690220906003, 2.1156288280685795, 2.2325458255217976, 2.3411060829655006, 2.4510796504523467, 2.5551953021980967, 2.6522134947434495]","[0.40520466 0.60244591 0.77210305 0.92530885 1.06710766 1.20032913
 1.32676192 1.44762776 1.56380805 1.67596512 1.78461269 1.89015936
 1.99293695 2.09321959 2.19123706 2.28718443 2.38122904 2.47351588
 2.56417159]",$r$,dfa (short)
Trace,4.0,[ 5  9 13 17 21 25 29 33 37 41 45 49],"[0.33807942690145615, 0.4816515088490513, 0.6429308086075763, 0.7345710703512935, 0.7881556729982461, 0.8866959248074286, 0.9306021332276985, 0.9732553677955951, 1.0366017451239695, 1.0597645010437553, 1.0817648040403942, 1.1182947929808866]","[0.36544625 0.49544576 0.59935554 0.68866448 0.76828736 0.84087154
 0.90803817 0.970866   1.03011608 1.08634929 1.13999319 1.19138262]",$r$,dfa (short)
Shuffled,4.0,[ 5  9 13 17 21 25 29 33 37 41 45 49],"[0.3821143174431142, 0.5338004353185278, 0.6579080948255981, 0.8308545149700105, 0.968074008992061, 1.0836388736160831, 1.2341486691662986, 1.3520392984588319, 1.450928947784616, 1.5789028923160227, 1.6894939296163705, 1.7529446388201355]","[0.36117561 0.54275216 0.70026319 0.84331575 0.9762918  1.10166095
 1.22099003 1.33535247 1.44552471 1.55209151 1.65550732 1.75613427]",$r$,dfa (short)
Trace,5.0,[ 5  9 13 17 21 25 29 33],"[0.41384126096973545, 0.6732438286468071, 0.8325739620353234, 0.9170303605944495, 0.9676037370461179, 1.0255602168715494, 1.0578040012137035, 1.0819420398200628]","[0.4700101  0.62633614 0.74958541 0.85454305 0.94746604 1.03169927
 1.10927894 1.18155334]",$r$,dfa (short)
Shuffled,5.0,[ 5  9 13 17 21 25 29 33],"[0.47217442065429466, 0.7220676183032211, 0.8558751731885995, 0.9488297488862005, 1.0218426522110384, 1.065746721368842, 1.091242544706297, 1.1313977068446845]","[0.52173713 0.67807172 0.79888619 0.90039645 0.98935789 1.06934209
 1.14250456 1.21026249]",$r$,dfa (short)
