dataset,lineage_ID,window_sizes,y_to_regress,best_fit_line,variable,kind
Trace,14.0,[ 5  9 13 17 21 25 29 33 37],"[0.40251175076562246, 0.5821289384818826, 0.6547636843665533, 0.7088864142487512, 0.7500866698250919, 0.7877551740983099, 0.8262573804052096, 0.8672789994781005, 0.906402662819584]","[0.43603418 0.54348433 0.6237878  0.6897612  0.74660489 0.79701794
 0.84260594 0.88441205 0.9231574 ]",$r$,dfa (short)
Shuffled,14.0,[ 5  9 13 17 21 25 29 33 37],"[0.3758347631029788, 0.5857512902299467, 0.73256322800127, 0.8038222051875822, 0.8509791085712786, 0.884527269035088, 0.9054052923247213, 0.922555032253962, 0.945323839243316]","[0.43165242 0.55780435 0.65485035 0.73614067 0.80721695 0.87100172
 0.92925529 0.98313316 1.03344112]",$r$,dfa (short)
Trace,16.0,[ 5  9 13 17 21 25 29 33 37],"[0.4110609035944175, 0.6100749623866536, 0.6983264763963531, 0.7470595850774332, 0.8001769467293363, 0.8638362487286178, 0.9133823406073017, 0.9201567191546515, 0.9207774171561088]","[0.45243841 0.56929074 0.65728552 0.72994628 0.79279308 0.84870293
 0.89939291 0.94598158 0.98924399]",$r$,dfa (short)
Shuffled,16.0,[ 5  9 13 17 21 25 29 33 37],"[0.37788522373189326, 0.6577612469576795, 0.7734600146455408, 0.88551609056069, 1.0310642389551619, 1.1523816556365676, 1.2440084827803672, 1.3220292774971198, 1.3850998243714423]","[0.41274571 0.59683809 0.75173168 0.88954055 1.01565973 1.13307891
 1.24366995 1.34870137 1.44908223]",$r$,dfa (short)
Trace,17.0,[ 5  9 13 17],"[0.38446500740512934, 0.5517707168435091, 0.6446130180759041, 0.6846826777627848]",[0.3963372  0.52612355 0.62813359 0.71482427],$r$,dfa (short)
Shuffled,17.0,[ 5  9 13 17],"[0.4181793844967646, 0.6424676674455317, 0.7173814301557159, 0.7708979759502367]",[0.43855013 0.58924695 0.70884178 0.81113853],$r$,dfa (short)
Trace,19.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57],"[0.4631543275682788, 0.6570218117093582, 0.7771281298513011, 0.8215497053354767, 0.8433419784222503, 0.8805236463944923, 0.9092538316768735, 0.92815653116983, 0.9551847922929813, 0.9733643328593535, 0.9920215682556894, 1.017942968862603, 1.0386527518948256, 1.0589146636327262]","[0.53272677 0.63369201 0.70637078 0.76459782 0.81382284 0.85681636
 0.89520008 0.93001367 0.96196779 0.99157185 1.01920481 1.04515696
 1.06965611 1.09288467]",$r$,dfa (short)
Shuffled,19.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57],"[0.4269849573110007, 0.6536900350451936, 0.8157080015583119, 0.9604618771204632, 1.1215438652150314, 1.2802551321709792, 1.4335720842905302, 1.5561625375258101, 1.6513350793315884, 1.7173406187567313, 1.757992669386138, 1.7894879174734508, 1.8192121473653045, 1.8408621792881081]","[0.45384156 0.6524288  0.81874224 0.9662478  1.10092069 1.22606363
 1.34374027 1.45534684 1.56188244 1.66409255 1.76255172 1.85771439
 1.94994768 2.03955348]",$r$,dfa (short)
Trace,20.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61],"[0.4096010050456195, 0.6115900205019507, 0.7506297104910418, 0.8021949343959751, 0.8566056515436513, 0.9002743053350173, 0.932334045011964, 0.9733027666550738, 0.9997154730657495, 1.0156927544763181, 1.0298854612188517, 1.0386895034586887, 1.0407656256061213, 1.044439172968514, 1.0459708135026589]","[0.49202917 0.60067993 0.68053988 0.74542062 0.8008531  0.84968169
 0.89358636 0.93365212 0.97062531 1.00504387 1.03730991 1.06773284
 1.09655643 1.12397659 1.15015338]",$r$,dfa (short)
Shuffled,20.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61],"[0.3711799319282185, 0.6498033303466079, 0.7810738756816453, 0.8555336729011349, 0.9135108457296234, 0.9565242829554634, 0.9981776583107866, 1.0306109430236945, 1.0709722546200062, 1.1107076910410827, 1.1516566803040986, 1.192945283636941, 1.2302025090490436, 1.2668991992067946, 1.3071007807237531]","[0.46150106 0.59386233 0.69534153 0.78015266 0.85418021 0.92052171
 0.98104021 1.03695714 1.08912341 1.13815925 1.18453285 1.22860769
 1.27067245 1.31096086 1.34966518]",$r$,dfa (short)
