dataset,lineage_ID,window_sizes,y_to_regress,best_fit_line,variable,kind
Trace,1.0,[ 5  9 13 17 21 25 29 33 37],"[0.4037841705294909, 0.5684340099222511, 0.6321458482401638, 0.6497984090906381, 0.6811122793833879, 0.7335776753260214, 0.757771755348438, 0.7871693078083373, 0.8083636785139342]","[0.43796919 0.52803925 0.59358079 0.64647182 0.69143142 0.73087303
 0.76621595 0.7983736  0.82797235]",$r$,dfa (short)
Shuffled,1.0,[ 5  9 13 17 21 25 29 33 37],"[0.40554492015985794, 0.6104923948918637, 0.731451172159046, 0.8427366488521069, 0.9135367541891724, 0.9363253782760128, 0.9497159088128372, 0.9725735555379749, 0.9977130154953161]","[0.45382127 0.58629654 0.68818532 0.77352002 0.84812448 0.91506966
 0.97620514 1.03274491 1.08553549]",$r$,dfa (short)
Trace,2.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69 73 77 81 85 89 93],"[0.3908737819468423, 0.5494168512727703, 0.6254916427653832, 0.6713826556633099, 0.7350375381478597, 0.7803608154466304, 0.8098844397129714, 0.8528954244068104, 0.8903338829582969, 0.9177963976749525, 0.9560558987006276, 0.9901160192308421, 1.0153878429513354, 1.0404496752946644, 1.0671305904442385, 1.0857382995192162, 1.1056794202784561, 1.128810472239586, 1.1452470035149036, 1.1623397985035555, 1.1829275223923965, 1.1920884967261225, 1.189452809446985]","[0.42716309 0.52881923 0.60437943 0.66622946 0.71937329 0.76640026
 0.80884707 0.8477102  0.88367736 0.91724574 0.94878795 0.97859137
 1.0068829  1.03384525 1.05962798 1.08435527 1.10813152 1.13104541
 1.15317303 1.17458021 1.19532432 1.21545571 1.23501884]",$r$,dfa (short)
Shuffled,2.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69 73 77 81 85 89 93],"[0.3812103486032728, 0.594245052981582, 0.7472431967372303, 0.8674765559406197, 0.992613715697796, 1.11150770389616, 1.226783517376367, 1.3360082911381033, 1.4195442299815495, 1.4945583390859547, 1.566448618186081, 1.6265178914141196, 1.6839270240787048, 1.7457332405690549, 1.8037775345869822, 1.8605467767921764, 1.9221802040092908, 1.9781511262000804, 2.0284702020822354, 2.0816186256716627, 2.1300671944306946, 2.178107312990947, 2.233241245643831]","[0.42201943 0.59446183 0.73656203 0.86122635 0.97410957 1.0783094
 1.17574795 1.26771817 1.35514072 1.43869963 1.51892005 1.59621595
 1.67092073 1.74330771 1.81360444 1.88200282 1.94866648 2.01373641
 2.07733506 2.13956969 2.20053486 2.26031445 2.31898334]",$r$,dfa (short)
Trace,3.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61],"[0.4508697237666439, 0.6189689100969326, 0.6907621519157179, 0.7346503187174203, 0.763751283992601, 0.7838595851224371, 0.7961653572389905, 0.8063646321766286, 0.8165345475186766, 0.8268149732631164, 0.8337939328275215, 0.8404412011117409, 0.8468393929580667, 0.8498387729930497, 0.8544094117343026]","[0.52612601 0.59755379 0.64709078 0.68580103 0.7179164  0.74554448
 0.76989935 0.79174916 0.81161311 0.82985976 0.8467609  0.86252312
 0.87730739 0.89124177 0.90442994]",$r$,dfa (short)
Shuffled,3.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61],"[0.5058144568750296, 0.732511858718588, 0.8330010054077511, 0.8966734053904808, 0.9581997457337897, 1.019727095163426, 1.0801320376777803, 1.1319719025830124, 1.1792248805976684, 1.2265419154033856, 1.2777827875694814, 1.3267933115306798, 1.3657148781853676, 1.3961527514111747, 1.4179449030982139]","[0.54892633 0.68875153 0.79380795 0.88042564 0.95525834 1.02176962
 1.08202461 1.13736752 1.18872912 1.23678422 1.2820398  1.32488778
 1.36563825 1.40454136 1.44180223]",$r$,dfa (short)
Trace,4.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61],"[0.427506857858488, 0.6029340346781885, 0.6640244201993704, 0.6732537950061641, 0.7059942391872909, 0.7203419588028516, 0.7248408542977509, 0.74113862509211, 0.7467259836769946, 0.7507298861625509, 0.7586333295787643, 0.7630821380733399, 0.7671373240644728, 0.774844116541165, 0.7790548872375156]","[0.50686064 0.5670777  0.60833602 0.64031651 0.66668664 0.68926068
 0.70907832 0.72679459 0.74285057 0.75755839 0.77114759 0.78379218
 0.79562745 0.8067608  0.817279  ]",$r$,dfa (short)
Shuffled,4.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61],"[0.46307978978185826, 0.674741848845432, 0.8397246028656412, 0.9561800597897937, 1.0431223834512755, 1.1151790898756064, 1.1881803435571294, 1.2429669029640313, 1.3019465969042683, 1.3651344421297584, 1.426359816544664, 1.4927740205097608, 1.5630794930215546, 1.635876872027486, 1.7103520163405384]","[0.49996028 0.66602819 0.79692362 0.90837291 1.00703    1.09645146
 1.17880211 1.25551526 1.32759786 1.39578926 1.46065122 1.52262237
 1.58205299 1.63922801 1.69438292]",$r$,dfa (short)
Trace,5.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53],"[0.4439984101763896, 0.5907263623126776, 0.6669705227563675, 0.6921455921032779, 0.7286873092710556, 0.7556342170811323, 0.7691447952783079, 0.785429390858482, 0.7976515359007603, 0.8030380718475467, 0.8153378101031579, 0.8254601666981637, 0.832450431083285]","[0.4968932  0.57149108 0.62375346 0.66487106 0.69915866 0.72877717
 0.75497684 0.77855153 0.80003946 0.81982372 0.83818747 0.85534639
 0.87146889]",$r$,dfa (short)
Shuffled,5.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53],"[0.44149837630415795, 0.6616352367040881, 0.8374638686073675, 0.9282314791379541, 1.0016000510392218, 1.0803209724510694, 1.1300217997841882, 1.154613810428463, 1.1854092750746568, 1.2093868301757866, 1.2323638106226356, 1.2668521826072623, 1.3011617714714876]","[0.51134376 0.65606529 0.76675977 0.85912631 0.93965222 1.01174787
 1.0774624  1.13813811 1.19470947 1.24785717 1.29809477 1.34582076
 1.39135151]",$r$,dfa (short)
