dataset,lineage_ID,slope,intercept,std_err,variable,kind
Trace,3.0,0.47818138826484,-1.570939799648667,0.0965287621949283,$r$,dfa (short)
Shuffled,3.0,0.5934095102272523,-1.7771486333977848,0.036432804549590796,$r$,dfa (short)
Trace,4.0,0.43493121182576366,-1.3527796105881469,0.025420177983392165,$r$,dfa (short)
Shuffled,4.0,0.6163688725859875,-1.8348799315587314,0.07404152257836642,$r$,dfa (short)
Trace,7.0,0.5876891344231229,-1.835291699156846,0.21587877136278805,$r$,dfa (short)
Shuffled,7.0,0.5262793934234213,-1.4810398933334736,0.012565306049961407,$r$,dfa (short)
Trace,25.0,0.26605868263702,-1.204829635151604,0.02786712766186538,$r$,dfa (short)
Shuffled,25.0,0.41921532173432524,-1.3135356888883272,0.07886757657120476,$r$,dfa (short)
Trace,26.0,0.24660698254040558,-1.0300172560920842,0.04891363836153485,$r$,dfa (short)
Shuffled,26.0,0.47923131196379104,-1.5064262024373427,0.08941992188948501,$r$,dfa (short)
Trace,27.0,0.4289634587509678,-1.4505911194713703,0.0122609253384978,$r$,dfa (short)
Shuffled,27.0,0.6118142702841131,-1.7362267490710006,0.13301869373818898,$r$,dfa (short)
Trace,28.0,0.23032993259476175,-1.1904927240647836,0.008419697735912009,$r$,dfa (short)
Shuffled,28.0,0.23899635094765687,-0.9695978205517517,0.06254833493749506,$r$,dfa (short)
Trace,35.0,0.324544877071492,-1.24751718375598,0.021504055656224572,$r$,dfa (short)
Shuffled,35.0,0.4346896935121213,-1.4060692715110361,0.04564304901699246,$r$,dfa (short)
Trace,36.0,0.2511931360822726,-1.0551072435673006,0.03553433234443306,$r$,dfa (short)
Shuffled,36.0,0.3308397296098391,-1.0895902010134901,0.047167072997006475,$r$,dfa (short)
Trace,41.0,0.2644580342691595,-1.1810008036484319,0.02242378086472892,$r$,dfa (short)
Shuffled,41.0,0.27544470742898836,-0.9662129565235558,0.012313195681964921,$r$,dfa (short)
Trace,42.0,0.3144210809079038,-1.1500124514440087,0.02698496034357689,$r$,dfa (short)
Shuffled,42.0,0.6097507343300517,-1.653421991585176,0.04822611777877488,$r$,dfa (short)
Trace,47.0,0.2345658181557617,-1.0451213644818398,0.013027302330288006,$r$,dfa (short)
Shuffled,47.0,0.4886337285334852,-1.4311514459165178,0.016896759149826305,$r$,dfa (short)
Trace,48.0,0.24174190995755218,-0.9976290733665238,0.034837592345551664,$r$,dfa (short)
Shuffled,48.0,0.53393079376647,-1.6034758227836245,0.016686521056202244,$r$,dfa (short)
Trace,51.0,0.16867238283010996,-1.0428930131200662,0.04688037678409485,$r$,dfa (short)
Shuffled,51.0,0.6530405297443805,-1.927919802233994,0.028707267422231765,$r$,dfa (short)
Trace,52.0,0.2822304428830779,-1.2174542799166017,0.022875237705171508,$r$,dfa (short)
Shuffled,52.0,0.31973794989186183,-1.2304803246751277,0.053222295633944164,$r$,dfa (short)
Trace,53.0,0.3672574752967016,-1.253315870721254,0.022913586129636537,$r$,dfa (short)
Shuffled,53.0,0.6753586808319102,-1.8797887547205117,0.035734843598264676,$r$,dfa (short)
Trace,54.0,0.359550269996677,-1.316853321841386,0.04732467852252241,$r$,dfa (short)
Shuffled,54.0,0.44536878510344113,-1.5317515660749361,0.10815344965396842,$r$,dfa (short)
Trace,55.0,0.21536949362168992,-0.9837424245933228,0.05420857017643978,$r$,dfa (short)
Shuffled,55.0,0.42129926276476803,-1.3774494501049468,0.03709983242993647,$r$,dfa (short)
Trace,56.0,0.5144803047500862,-1.5715576860408083,0.13348418821406074,$r$,dfa (short)
Shuffled,56.0,0.6854877347998217,-2.0279997683904796,0.048870684751762324,$r$,dfa (short)
Trace,59.0,0.2624945250222838,-0.9858252126719425,0.06689882529656725,$r$,dfa (short)
Shuffled,59.0,0.3612065449241947,-1.2907353985898227,0.031244783623814755,$r$,dfa (short)
