div_and_fold,fold_growth,division_ratio,added_length,generationtime,length_birth,length_final,growth_rate,lineage_ID,generation,start_time,end_time,trap_ID,trace,dataset
,0.014525336032661595,,-0.30131776488068374,-0.02499999999999991,-0.38151440040299356,-0.6828321652836769,0.0660077640356389,1,0,1.7,2.25,1,A,NL
-0.007096046963996128,-0.04066535598692711,0.01856947510420215,-0.4451599529052981,-0.07499999999999996,-0.23887823974652678,-0.6840381926518244,0.0847375030813835,1,1,2.3,2.8,1,A,NL
0.051319615085213766,0.07430395277335011,-0.01078635036555109,0.004949102399314231,0.07499999999999996,-0.39024069617818746,-0.3852915937788728,-0.0406576303401045,1,2,2.85,3.5,1,A,NL
-0.07113484492610034,-0.04351661909361493,-0.013309654820165329,-0.4769611677842236,-0.025000000000000133,-0.25756367743980135,-0.7345248452240245,-0.03952306346668166,1,3,3.55,4.1,1,A,NL
0.12373846996202031,0.1504651898105558,-0.01564466136658349,0.3691646329774967,0.12499999999999933,-0.43968057887104584,-0.0705159458935487,-0.01645913717791503,1,4,4.15,4.85,1,A,NL
-0.09569560363280594,-0.03280875755166879,-0.03116075663360579,-0.3744340555431216,-0.12500000000000067,-0.20672989918818985,-0.581163954731311,0.2477344962591781,1,5,4.9,5.35,1,A,NL
0.028665490043986663,0.04981438047080855,-0.009388566002276555,-0.06257620028888944,-0.025000000000000133,-0.33251061821236005,-0.39508681850124905,0.1301696630140885,1,6,5.4,5.95,1,A,NL
-0.03397834806053168,-0.030037903365661922,-0.0007380706972227591,-0.3480095331887729,-0.07499999999999996,-0.19415361474819814,-0.5421631479369706,0.10599240832391388,1,7,6.0,6.5,1,A,NL
0.051767163754568024,0.1390741743176056,-0.04132387801238463,0.24905696406819766,0.22499999999999987,-0.4818575375027043,-0.23280057343450622,-0.18177844774856178,1,8,6.55,7.35,1,A,NL
0.04908941227367736,0.014771843005641938,0.018174437910589702,0.08709732875087939,0.0750000000000004,-0.0073558995540219385,0.0797414291968579,-0.1322454915211948,1,9,7.4,8.05,1,A,NL
