div_and_fold,fold_growth,division_ratio,added_length,generationtime,length_birth,length_final,growth_rate,lineage_ID,generation,start_time,end_time
,-0.2535735249033866,,-1.1845799747719203,-0.15777777777777782,0.9567361858514825,-0.22784378892044455,0.16294752730800877,1.0,0.0,0.0,0.18333333333333332
0.004249240835861867,0.013826760327506404,0.002071686787421312,0.03806547146169015,-0.024444444444444435,-0.09202478042727602,-0.053959308965592534,0.1652993847422799,1.0,1.0,0.2,0.5166666666666667
-0.005635743626394074,0.024989904889656578,-0.009147837591835795,0.13133441865329631,-0.0411111111111111,-0.07817828144183103,0.05315613721145862,0.3137469963527568,1.0,2.0,0.5333333333333333,0.8333333333333334
-0.15853553262589837,-0.14993469821136896,-0.002918046683865194,-0.9782487756759908,-0.09111111111111103,0.024308873930633634,-0.9539399017453638,0.04419177332266422,1.0,3.0,0.85,1.1
-0.06971834664676102,-0.019286099940438173,-0.020183564986787972,-0.6366292805115008,-0.02444444444444449,-0.6267162058070852,-1.2633454863185927,0.06073245758034984,1.0,4.0,1.1166666666666667,1.4333333333333333
-0.05417705355446489,-0.02904690126682019,-0.00646524786279401,-0.7586111578461638,-0.007777777777777661,-0.7059669593976419,-1.4645781172438124,-0.06343501680367925,1.0,5.0,1.45,1.7833333333333334
-0.017835006038192214,0.011078609404069573,-0.008178976540889837,-0.6254458971465748,0.04222222222222194,-0.8235409686543842,-1.4489868658009657,-0.19009028466834943,1.0,6.0,1.8,2.183333333333333
-0.02234375390430232,-0.05180355276473625,0.023881201160718457,-0.8300629031420739,-0.04111111111111132,-0.6294210751143798,-1.4594839782564604,0.057768804171448584,1.0,7.0,2.2,2.5
0.18707850111432123,0.2316941002282752,-0.02635035364464955,0.6674904726253859,0.15888888888888886,-0.9259454571262946,-0.258454984500915,-0.13313099171802611,1.0,8.0,2.5166666666666666,3.0166666666666666
-0.03407904275168461,-0.04632079955470092,0.014179028359949775,-0.32900916524184476,-0.041111111111110876,-0.024082319105943384,-0.3530914843477948,0.07604464820489709,1.0,9.0,3.033333333333333,3.3333333333333335
-0.03706052529356674,0.01290817624544649,-0.019361176171684313,-0.15918298104105588,0.008888888888888946,-0.3078095628683468,-0.46699254390940936,-0.02801736361213658,1.0,10.0,3.35,3.7
-0.06663711088181234,-0.07634041549298698,0.012213966131505716,-0.6261830939449391,-0.04111111111111132,-0.15328291330525845,-0.7794660072502042,-0.024020738256053553,1.0,11.0,3.716666666666667,4.016666666666667
0.3663180596008335,0.3565284025685458,-0.019318722200556304,2.251695424682599,0.20888888888888868,-0.5301668179054912,1.7215286067771007,-0.06105389280837614,1.0,12.0,4.033333333333333,4.583333333333333
0.4733640500597822,0.3015449651907457,0.05278168815884143,4.727521546062005,0.12555555555555564,1.4222882045249237,6.149809750586922,0.13825214454435786,1.0,13.0,4.6,5.066666666666666
-0.5158724327338743,0.06466459711216577,-0.2870894668762098,0.01342893161598857,0.042222222222222605,-0.4983461965691811,-0.4849172649531992,-0.05030075151679725,1.0,14.0,5.083333333333333,5.466666666666667
-0.08293606666759357,-0.060323993244334795,-0.005895128733925836,-0.6211202726756957,-0.024444444444444713,-0.28561787157172036,-0.9067381442474227,-0.06886088969511173,1.0,15.0,5.483333333333333,5.8
-0.015515687818473678,-0.031535597755383504,0.016327137293314142,-0.5042297212492466,-0.024444444444443825,-0.37071315955993045,-0.8749428808091837,0.022049832901571254,1.0,16.0,5.816666666666666,6.133333333333334
-0.1026776765196864,-0.09258417084249093,1.8237665978526607e-05,-0.9413130248771742,-0.024444444444444713,-0.45685667943574115,-1.398169704312922,-0.1707351347419208,1.0,17.0,6.15,6.466666666666667
0.003259528505240361,0.08986703161493803,-0.03821664434350491,-0.2953413686741211,0.04222222222222172,-0.9637327351899372,-1.259074103864065,0.015444729794786838,1.0,18.0,6.483333333333333,6.866666666666666
0.15893182042866227,0.15712559128804593,0.0005961703706374166,0.47650896215647,0.07555555555555493,-0.6614161105310479,-0.18490714837458455,0.028672178585279928,1.0,19.0,6.883333333333334,7.3
0.06120773806620505,0.1493013168160826,-0.04041456179428171,0.7607640219511458,0.07555555555555582,-0.3686199357032356,0.392144086247904,0.009893919852563826,1.0,20.0,7.316666666666666,7.733333333333333
-0.2534785656853654,-0.17538307179675328,-0.04988724685845669,-1.2349771507091027,-0.12444444444444436,-0.15180050226564434,-1.3867776529747537,0.21614708351934553,1.0,21.0,7.75,7.966666666666667
-0.04599621354063943,-0.016379367671555234,-0.00872771215729129,-0.7506747726822427,-0.007777777777778105,-0.7852617582230743,-1.5359365309053237,-0.02543241601788182,1.0,22.0,7.983333333333333,8.316666666666666
0.22633241262028192,0.19296000542887337,0.011402344749189108,0.6231206777531679,0.10888888888888815,-0.7498179117649171,-0.1266972340117558,-0.02989142918344201,1.0,23.0,8.333333333333334,8.783333333333333
-0.16187893194759595,-0.04820404410326462,-0.0569016657668992,-0.6759678077326474,-0.07444444444444542,-0.45680274750153327,-1.1327705552341873,0.3081091809880667,1.0,24.0,8.8,9.066666666666666
-0.08438293495906302,-0.026520374506524336,-0.024497381978082933,-0.7766954447668653,-0.007777777777778994,-0.7463104734765325,-1.5230059182434044,-0.05585543652278435,1.0,25.0,9.083333333333334,9.416666666666666
0.030201716272096668,0.029751459804097324,0.007032544877661806,-0.46506127852342694,-0.007777777777777217,-0.7676700936872627,-1.2327313722106963,0.11296006640907064,1.0,26.0,9.433333333333334,9.766666666666667
