div_and_fold,fold_growth,division_ratio,added_length,generationtime,length_birth,length_final,growth_rate,lineage_ID,generation,start_time,end_time,trap_ID,trace,dataset
,-0.1437480234048732,,-0.4227818841786217,-0.09545454545454524,0.2907146325906531,-0.15353270356995097,-0.05136262784766976,1,0,0.35,0.65,1,A,SL
-0.03564816561880979,0.11614727350566056,-0.061126416766844216,0.15541996185518392,-0.04545454545454519,-0.38167901389256453,-0.24772450401936297,0.4831872383973945,1,1,0.7,1.05,1,A,SL
0.1940010106271861,0.26668563037810955,-0.03077913353585615,0.9334555103866891,0.10454545454545472,-0.3020559886462819,0.6099340697584248,0.1870819299202069,1,2,1.1,1.6,1,A,SL
-0.11460692115021898,0.04909194147179918,-0.06940917258426904,0.17707267888251166,0.0545454545454549,-0.051132962966113915,0.10447426393441539,-0.1081816640645834,1,3,1.65,2.1,1,A,SL
-0.07880628602400797,0.1525826182343858,-0.0992884981327285,0.25957807501832897,0.00454545454545463,-0.4272634555629691,-0.18915083252662246,0.3254497576266726,1,4,2.15,2.55,1,A,SL
0.0460590935444849,0.18408901166527603,-0.055089023317095975,0.45532325491827463,0.00454545454545463,-0.37370724197590466,0.06015056096038762,0.40421574120389825,1,5,2.6,3.0,1,A,SL
-0.12311696347580803,0.05618186715691409,-0.0772940313426917,-0.056575743153351565,-0.04545454545454519,-0.3494298283932151,-0.42747102352854904,0.3118575059724047,1,6,3.05,3.4,1,A,SL
0.026169596287193952,0.23031106129948875,-0.08620551093402307,0.3647814668797278,0.05454545454545445,-0.6143324500115228,-0.2710164351137774,0.29452749110806153,1,7,3.45,3.9,1,A,SL
0.06696615437380116,0.1846203035620032,-0.045624006113626825,0.45601876237946803,0.004545454545454186,-0.3751566494423848,0.05939666095510088,0.40554397094571826,1,8,3.95,4.35,1,A,SL
0.028035839577051025,0.182289263404265,-0.0626055002199189,0.5493902112918752,0.05454545454545401,-0.28452682850533684,0.24339793080455596,0.18781238467423256,1,9,4.4,4.85,1,A,SL
-0.08160686109207183,0.003716105612149523,-0.028783008164654955,-0.01213110157095243,-0.045454545454545636,-0.03867756591830451,-0.0722741194712393,0.16195533013022256,1,10,4.9,5.25,1,A,SL
-0.040944847051984756,-0.014548289348867538,0.003879143069940638,-0.10779544410400699,0.004545454545455074,-0.061849138155876116,-0.19111003424186546,-0.09237751133146244,1,11,5.3,5.7,1,A,SL
0.004542760175578975,-0.17233286586850477,0.12848739987696545,-0.4894387413082508,0.10454545454545472,0.39493087889519307,-0.1159733143950401,-0.6909550625730217,1,12,5.75,6.25,1,A,SL
-0.020851409835874524,-0.06396285859972672,0.04383444853049667,-0.21092129352658362,0.004545454545455074,0.0845292150888195,-0.14785753041974647,-0.21591393445861007,1,13,6.3,6.7,1,A,SL
-0.1205890070891269,-0.30445165234517957,0.12913192967918963,-1.0074117113122563,,0.4269315018466626,-0.601945661447576,-1.216773782965776,1,14,6.75,7.7,1,A,SL
0.21389520160648057,-0.09017855651857248,0.20331806312891731,-0.12092173884507118,0.004545454545455074,0.39987024641822844,0.2574830555911749,-0.28145317925572444,1,15,7.75,8.15,1,A,SL
-0.12537111698401038,-0.07582719096063828,-0.012193759641755064,-0.2864168934705631,0.10454545454545472,0.04562787402300961,-0.26225447142953584,-0.49794371275728877,1,16,8.2,8.7,1,A,SL
0.01167893054140201,-0.030483301652182604,0.043106636485482075,-0.13243688788169927,0.05454545454545401,-0.0050813595849161786,-0.1589836994485978,-0.28501553767342935,1,17,8.75,9.2,1,A,SL
0.3651438122022077,-0.29478811631636587,,-0.4722399436036133,-0.29545454545454564,,,1.350350192027859,1,18,9.25,9.35,1,A,SL
-0.18859219585833786,-0.2680197866935362,0.05514773982231136,-0.6305349947634642,-0.09545454545454635,1.0717157658028484,0.4197153190574019,-0.46560183880987593,1,19,9.4,9.7,1,A,SL
-0.003486921625407202,0.006784946267179404,0.01304418679954189,0.23488316734719628,-0.045454545454545636,0.25381448555491204,0.46723220092012596,0.17072344628745073,1,20,9.75,10.1,1,A,SL
-0.07816220928053852,-0.024727980523071125,-0.011819200256092843,0.0145801992413237,0.05454545454545401,0.15988257880383427,0.15299732606317562,-0.27222593516429283,1,21,10.15,10.6,1,A,SL
0.05529050615080866,0.050568599674283954,0.02026771361671309,0.3491030895178555,0.05454545454545401,0.13687530403122672,0.4645129415670999,-0.10490020139239231,1,22,10.65,11.1,1,A,SL
,0.19230525123197473,,0.9449324882340515,-0.015909090909090817,-0.0225813265569923,0.8249866193583024,0.43074661262096514,2,0,0.35,0.8,1,B,SL
-0.07245102151298355,0.23952050600994745,-0.13851487906907134,0.7199281422342536,0.08409090909090905,-0.3653951152873609,0.2571684846281359,0.17324471092691662,2,1,0.85,1.4,1,B,SL
0.09352153295080878,0.3505535247917857,-0.11648867309472427,1.148100099851804,0.23409090909090907,-0.46185329936049113,0.5888822581725561,-0.01761764197108917,2,2,1.45,2.15,1,B,SL
-0.11636322675558541,-0.1343065841196911,0.0017082644010270043,-0.4014922565280652,-0.16590909090909106,0.30623280579894496,-0.19262399304787703,0.28624699833057843,2,3,2.2,2.5,1,B,SL
-0.393257150562237,-0.4462337152149565,-0.03687411112644767,-1.7762055170117317,-0.3659090909090908,-0.26844987168215173,,0.6548024729911393,2,4,2.55,2.65,1,B,SL
,-0.04961964278912512,,-0.19282851501840836,-0.11590909090909124,0.06697091281244694,-0.22322214452471822,0.2790792031598237,2,5,2.7,3.05,1,B,SL
-0.023965783492423287,-0.029834163652665002,0.0007414295167194052,-0.25547806305518606,-0.06590909090909097,-0.10993319264342549,-0.46277579801736834,0.11144970129649101,2,6,3.1,3.5,1,B,SL
0.12980426152100644,0.16396951666956894,-0.020781660759569165,0.4021800544401817,0.034090909090909116,-0.3248970441461356,-0.020081532024710746,0.18523384278645416,2,7,3.55,4.05,1,B,SL
-0.11605835291703737,-0.1613150602930692,0.01577332001386189,-0.6797338147328063,-0.11590909090909035,0.06498658169416593,-0.7121117753573971,-0.04005056113716332,2,8,4.1,4.45,1,B,SL
0.15902634384171788,0.04406989230221492,0.05542364609133876,0.05537848853035143,0.08409090909090894,-0.1327801591405855,-0.17476621292899086,-0.18212004126896053,2,9,4.5,5.05,1,B,SL
0.0739638173269268,-0.032589279348094635,0.05456112026760351,-0.029238888017273368,0.08409090909090983,0.1645034849462519,0.03790005461022172,-0.32150035336043437,2,10,5.1,5.65,1,B,SL
0.11204864971599715,0.03144281869363008,0.03896024810788068,0.33482091648970735,-0.015909090909090706,0.20779971028967514,0.4452560844606257,0.0732745403135322,2,11,5.7,6.15,1,B,SL
0.04985566800417285,0.03872353089670022,0.0040106428557323826,0.41125065844134,0.034090909090909116,0.24553560876914782,0.559421724891731,-0.06525812875928327,2,12,6.2,6.7,1,B,SL
-0.06092738763011085,-0.17567502818921749,0.057362121683755096,-0.41293133992361764,-0.11590909090909124,0.590591525932,0.0802956436896256,-0.08107904084044049,2,13,6.75,7.1,1,B,SL
