dataset,lineage_ID,window_sizes,y_to_regress,best_fit_line,variable,kind
Trace,42.0,[ 5  9 13 17 21],"[0.3984931114618981, 0.5749547871641868, 0.6679329890384229, 0.7313174982956668, 0.7793987218867791]",[0.41495319 0.54574129 0.64777864 0.73406115 0.81004337],$\phi$,dfa (short)
Shuffled,42.0,[ 5  9 13 17 21],"[0.43137960931627817, 0.7643837349853063, 1.1230315278726732, 1.3960576342361033, 1.5331812841343693]",[0.4438654  0.7582978  1.06010606 1.35363626 1.64103356],$\phi$,dfa (short)
Trace,45.0,[ 5  9 13],"[0.409904950597093, 0.6794405631987541, 0.749622789032146]",[0.4239901  0.62233712 0.79121771],$\phi$,dfa (short)
Shuffled,45.0,[ 5  9 13],"[0.30867677771668567, 0.6084845220296752, 0.8911400335584648]",[0.31074482 0.59801792 0.90070246],$\phi$,dfa (short)
Trace,49.0,[ 5  9 13],"[0.47038060419442956, 0.6526462315002363, 0.7358798351048504]",[0.47661128 0.63070745 0.75152228],$\phi$,dfa (short)
Shuffled,49.0,[ 5  9 13],"[0.5320137316437497, 0.6925847375621943, 0.8192316594405129]",[0.53177247 0.69340152 0.8186379 ],$\phi$,dfa (short)
Trace,50.0,[ 5  9 13],"[0.4286297468324377, 0.7653424564822764, 0.8647690120503077]",[0.4449217  0.69463669 0.91790329],$\phi$,dfa (short)
Shuffled,50.0,[ 5  9 13],"[0.47868316977822356, 0.7129829677881986, 0.7800208462997879]",[0.49066324 0.66862703 0.81145804],$\phi$,dfa (short)
Trace,51.0,[ 5  9 13],"[0.4791217765816371, 0.6931973345827597, 0.7627653379896182]",[0.48929193 0.65637725 0.78880956],$\phi$,dfa (short)
Shuffled,51.0,[ 5  9 13],"[0.5058350046857385, 0.6670976668961379, 0.7656901491033409]",[0.5086103  0.65768029 0.77241622],$\phi$,dfa (short)
Trace,52.0,[ 5  9 13],"[0.6161782209859671, 0.7571328558845266, 0.7755397534823296]",[0.62628019 0.72580681 0.79596283],$\phi$,dfa (short)
Shuffled,52.0,[ 5  9 13],"[0.4824147515833125, 0.6676748493127804, 0.80853150256497]",[0.48330609 0.66447996 0.81092071],$\phi$,dfa (short)
Trace,55.0,[ 5  9 13],"[0.427582417155496, 0.5940836564356011, 0.6763032680842787]",[0.43266026 0.57613593 0.68918682],$\phi$,dfa (short)
Shuffled,55.0,[ 5  9 13],"[0.46954483848910555, 0.6834561040505467, 0.8448235727115664]",[0.47121444 0.67718147 0.84963043],$\phi$,dfa (short)
Trace,56.0,[ 5  9 13],"[0.523459243542471, 0.7623674308824007, 0.9897381838268312]",[0.52136883 0.77033555 0.98342792],$\phi$,dfa (short)
Shuffled,56.0,[ 5  9 13],"[0.429927808855121, 0.6088033636703041, 0.8111087547059079]",[0.42533387 0.62603736 0.79729942],$\phi$,dfa (short)
Trace,59.0,[ 5  9 13 17],"[0.541107126712771, 0.6848151419645133, 0.7201642982207738, 0.7944145894788611]",[0.5502063  0.6575013  0.73502255 0.79728312],$\phi$,dfa (short)
Shuffled,59.0,[ 5  9 13 17],"[0.5837559456558821, 0.7356286832334885, 0.8128158022305686, 0.8401867339408841]",[0.5958195  0.71290362 0.79758295 0.86563844],$\phi$,dfa (short)
Trace,60.0,[ 5  9 13 17],"[0.4703441563843114, 0.6401543744971883, 0.7530984823100692, 0.8434802798266208]",[0.47496893 0.62921719 0.75025621 0.85300544],$\phi$,dfa (short)
Shuffled,60.0,[ 5  9 13 17],"[0.4968045659848192, 0.6926556745721834, 0.7810517236773813, 0.8441498180858676]",[0.51057941 0.65959374 0.7741989  0.87018165],$\phi$,dfa (short)
Trace,67.0,[ 5  9 13],"[0.5301307127500469, 0.7538284114680063, 0.9340099619116686]",[0.53061747 0.75203284 0.93538116],$\phi$,dfa (short)
Shuffled,67.0,[ 5  9 13],"[0.37623696630238274, 0.6582049435725499, 0.7260368679681563]",[0.39122078 0.59468965 0.77280332],$\phi$,dfa (short)
Trace,68.0,[ 5  9 13],"[0.4095783804823387, 0.5447084641676704, 0.5484787184113666]",[0.42061662 0.50833929 0.57229615],$\phi$,dfa (short)
Shuffled,68.0,[ 5  9 13],"[0.41719082509371613, 0.536131837373637, 0.6667974968040171]",[0.41325116 0.54951418 0.65676095],$\phi$,dfa (short)
Trace,69.0,[ 5  9 13 17 21 25],"[0.4886405260877699, 0.738806313001262, 0.9122997570461211, 0.9797293502750222, 1.0289007161277777, 1.1015392802348127]",[0.52336902 0.70026538 0.84018292 0.95959361 1.065486   1.16160268],$\phi$,dfa (short)
Shuffled,69.0,[ 5  9 13 17 21 25],"[0.5322366296988799, 0.7381239101748391, 0.8346103192403727, 0.9168920246056667, 1.002267326446522, 1.0837675669743405]",[0.5485532  0.70520124 0.8252081  0.92545175 1.01291534 1.09127314],$\phi$,dfa (short)
Trace,70.0,[ 5  9 13 17 21 25],"[0.46716900375646225, 0.6382765418078669, 0.7373070569400414, 0.8128746916682384, 0.9193902421635612, 0.9911477064327447]",[0.47405502 0.62062599 0.73455953 0.83066514 0.91514072 0.99127373],$\phi$,dfa (short)
Shuffled,70.0,[ 5  9 13 17 21 25],"[0.5209638287716162, 0.7286347622931876, 0.8459506475403599, 0.975063504225828, 1.053095927015304, 1.1043668029127773]",[0.53584007 0.70647268 0.83985853 0.95279886 1.05235634 1.14228878],$\phi$,dfa (short)
