dataset,lineage_ID,window_sizes,y_to_regress,best_fit_line,variable,kind
Trace,1.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69 73 77 81 85 89],"[0.4488632162933369, 0.6543076757826983, 0.7394735670813275, 0.791588307312483, 0.853210310550161, 0.8944308028945562, 0.9298255203110526, 0.9645756675363256, 0.9737303119492418, 0.9765596413577077, 0.9832344439859876, 0.9914739180820092, 0.9937831490300729, 0.9982570233564783, 1.0030441091645261, 1.0052687838443923, 1.0117746455425933, 1.0192406840134502, 1.0248494901748328, 1.0331290027420563, 1.0419711596955497, 1.0465924279817491]","[0.56369047 0.64827712 0.70753461 0.75415412 0.79302874 0.82660897
 0.85631256 0.88303974 0.9074008  0.92983014 0.95064883 0.97010146
 0.98837897 1.00563351 1.02198848 1.03754541 1.05238895 1.06659046
 1.08021072 1.09330195 1.10590936 1.11807239]",$r$,dfa (short)
Shuffled,1.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69 73 77 81 85 89],"[0.4310558992850848, 0.670085986339791, 0.8193830375264369, 0.9409422837875381, 1.055730835884402, 1.1577226185058256, 1.2555705053696442, 1.3463525533216025, 1.424673059978773, 1.4998643964454372, 1.5810347511598528, 1.6642079921079034, 1.7496512197801732, 1.8403379489199716, 1.9285680722027794, 2.0105354156366153, 2.0934873382793353, 2.1758677861722373, 2.253332098752277, 2.3304856848388886, 2.398160254585584, 2.4453732787182707]","[0.45312207 0.63768943 0.78967045 0.92293782 1.04356628 1.15488224
 1.25894909 1.35715442 1.4504861  1.53967792 1.62529317 1.70777578
 1.78748325 1.86470862 1.93969582 2.01265054 2.08374818 2.1531398
 2.22095665 2.28731363 2.35231205 2.4160418 ]",$r$,dfa (short)
Trace,2.0,[ 5  9 13 17 21 25 29 33 37 41 45],"[0.2501299319704266, 0.3845549336527811, 0.4906223478185475, 0.6279380572919446, 0.6959353491446053, 0.7698915779753319, 0.8803543248558398, 0.9348442180241288, 0.9954984171434139, 1.0742581342379136, 1.1096050638639863]","[0.25750163 0.38461969 0.49436178 0.59370777 0.6858294  0.77250946
 0.85487667 0.93370302 1.00954605 1.08282516 1.1538659 ]",$r$,dfa (short)
Shuffled,2.0,[ 5  9 13 17 21 25 29 33 37 41 45],"[0.32063679210791435, 0.4731953151328035, 0.6003076776864907, 0.7382202923658462, 0.8093409449770101, 0.872226871290506, 0.9687027624511518, 1.0365199042884108, 1.099849029679016, 1.1968742206687655, 1.2746258696462403]","[0.32980235 0.47313237 0.59297136 0.69914024 0.79599124 0.88592777
 0.97045052 1.05057421 1.12702461 1.20034299 1.27094637]",$r$,dfa (short)
Trace,3.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69 73 77 81 85],"[0.42778900957713856, 0.590970438541587, 0.6724158647252465, 0.7089493740189989, 0.7433218295839419, 0.7682271663021885, 0.7850095965711374, 0.8078492746674024, 0.8248492577017238, 0.839899224633204, 0.859581000084683, 0.8748535482143257, 0.8904596835559425, 0.9116277485761881, 0.9283593527542818, 0.9457590339950477, 0.9667294728829787, 0.9803633960253064, 0.994369183660049, 1.0101992565337385, 1.0231006267413978]","[0.48775754 0.5692788  0.62707074 0.67289974 0.71134509 0.74471525
 0.77435257 0.80111303 0.825579   0.84816628 0.86918308 0.88886473
 0.90739539 0.92492211 0.94156437 0.95742065 0.9725732  0.98709147
 1.00103469 1.01445381 1.02739302]",$r$,dfa (short)
Shuffled,3.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69 73 77 81 85],"[0.433293777666812, 0.6905165455111454, 0.849378259583933, 0.9894554938668028, 1.0875949480337617, 1.1660470934506064, 1.2326074892485364, 1.2908131268160936, 1.3549705285172409, 1.4196355239942655, 1.4780947316422144, 1.5359154261251167, 1.5846603061216276, 1.624449684258648, 1.6571696078778657, 1.6845847225979214, 1.7124816587614764, 1.739038364859523, 1.7656427138030863, 1.7955985090605961, 1.8279323930226328]","[0.5202954  0.68393958 0.81155871 0.91944376 1.01443012 1.10014988
 1.17880371 1.25184317 1.32028473 1.3848726  1.44617087 1.50461897
 1.56056712 1.61429966 1.66605119 1.7160179  1.76436584 1.81123697
 1.85675382 1.90102296 1.9441378 ]",$r$,dfa (short)
Trace,4.0,[ 5  9 13 17 21 25],"[0.4837245753914747, 0.6542667303497778, 0.7206489167360427, 0.7548358808949579, 0.7585745392043235, 0.7622997680758545]",[0.51986633 0.61229867 0.67830712 0.73090889 0.77519946 0.81375791],$r$,dfa (short)
Shuffled,4.0,[ 5  9 13 17 21 25],"[0.5109149151700562, 0.6174355009658078, 0.756224775566851, 0.9112944680801046, 0.9943551778946272, 1.087939495465333]",[0.49016592 0.65264752 0.78066405 0.88963231 0.98607317 1.07347127],$r$,dfa (short)
Trace,5.0,[ 5  9 13 17],"[0.3655455584654279, 0.5197146345784512, 0.6069701969423951, 0.6759127137171794]",[0.37289628 0.50140746 0.60345634 0.69077998],$r$,dfa (short)
Shuffled,5.0,[ 5  9 13 17],"[0.3833676191004106, 0.6208139188623962, 0.7275355133183828, 0.7989889663383054]",[0.40126204 0.5726824  0.7154208  0.84152762],$r$,dfa (short)
