div_and_fold,fold_growth,division_ratio,added_length,generationtime,length_birth,length_final,growth_rate,lineage_ID,generation,start_time,end_time
,0.19248191678030901,,0.156808623437521,0.09264705882352942,-0.8436475389414935,-0.9806216283306233,0.007036733290504804,1,0,0.0,0.45
-0.009284175825622132,-0.007711533542216542,0.014396264260594926,-0.48528864339345246,-0.040686274509803944,-0.23748926978754792,-1.0165606260076512,0.14259937903702635,1,1,0.4666666666666667,0.7833333333333333
0.014462566855234948,0.04932281036093966,-0.0031870676208297644,-0.2383269654987763,0.0093137254901961,-0.3688019861862788,-0.9009116645117059,0.031014661480163408,1,2,0.8,1.1666666666666667
0.032231792397787506,0.005463206871158199,0.029430773448307024,-0.27676711965293777,-0.024019607843137336,-0.09728033703961225,-0.6678301695192008,0.08417485993647844,1,3,1.1833333333333333,1.5166666666666666
0.1244781691730219,0.16557761811712002,-0.010197476235884184,0.7232357542891865,0.09264705882352936,-0.2355880510840076,0.1938649903785281,-0.05275059707213714,1,4,1.5333333333333334,1.9833333333333334
-0.20102830357294255,-0.20290654190360663,0.0043215817581671034,-1.3234856551503684,-0.1406862745098038,0.31414142415431945,-1.3031269438226998,0.14584155897527928,1,5,2.0,2.216666666666667
0.4610210544502593,0.40874079021871546,-0.0009825121858240138,2.323547784865644,0.22598039215686289,-0.5035809691351747,1.5261841029038186,-0.03901369191609705,1,6,2.2333333333333334,2.816666666666667
-0.2512408328054252,-0.28372172669949397,0.012898117697190958,-1.4773975144000406,-0.19068627450980408,1.0896546041707853,-0.6815256230559061,0.2496155462254699,1,7,2.8333333333333335,3.0
-0.02263607013277935,0.021037396395491403,-0.007734865265747959,-0.2889003330994484,0.02598039215686271,-0.22605050581887332,-0.8087335517449725,-0.12309468317998795,1,8,3.0166666666666666,3.4
-0.1795872186786437,-0.16999596372046144,0.0008971182377772724,-1.4385001655294172,-0.1073529411764706,-0.23443594551779556,-1.9667188238738635,0.01585494014096711,1,9,3.4166666666666665,3.6666666666666665
0.2304922809172365,0.2831185596425736,-0.024147992050159772,0.5713111109351816,0.20931372549019628,-0.9738988038631939,-0.6963704057546636,-0.20842463599574956,1,10,3.683333333333333,4.25
-0.06559157045761344,-0.0800842499761949,0.02197955163085319,-0.78239603523908,-0.007352941176470951,-0.03471522815935657,-1.1108939762250873,-0.25074883999466757,1,11,4.266666666666667,4.616666666666666
