dataset,lineage_ID,window_sizes,y_to_regress,best_fit_line,variable,kind
Trace,1.0,[ 5  9 13 17],"[0.4410846614188918, 0.4637894003723222, 0.4630486308984647, 0.4556672693653233]",[0.4465743  0.45440561 0.45937463 0.4630339 ],$r$,dfa (short)
Shuffled,1.0,[ 5  9 13 17],"[0.48703982074307633, 0.649997227291378, 0.7069508225607534, 0.7571840797029549]",[0.50019745 0.6180364  0.70548923 0.7769995 ],$r$,dfa (short)
Trace,3.0,[ 5  9 13 17],"[0.46423388195414067, 0.665729160831233, 0.7399560163530196, 0.8013154110455694]",[0.48043766 0.62459773 0.73603239 0.82967775],$r$,dfa (short)
Shuffled,3.0,[ 5  9 13 17],"[0.5539457340598157, 0.717302880094033, 0.7576723965207807, 0.8398699607516346]",[0.56470894 0.68525341 0.7734264  0.84482829],$r$,dfa (short)
Trace,4.0,[ 5  9 13],"[0.47271913082534806, 0.7012852568516572, 0.8644194429169558]",[0.47548408 0.69073804 0.87251532],$r$,dfa (short)
Shuffled,4.0,[ 5  9 13],"[0.5527127235727289, 0.6227469874346043, 0.6150910410663871]",[0.56022121 0.60129079 0.62850162],$r$,dfa (short)
Trace,5.0,[ 5  9 13],"[0.4792028151445633, 0.7718941156153701, 0.8645934474533128]",[0.49313761 0.71649034 0.90512918],$r$,dfa (short)
Shuffled,5.0,[ 5  9 13],"[0.3786795660607044, 0.5700528427274627, 0.6595976620241158]",[0.38519483 0.54533624 0.67783078],$r$,dfa (short)
Trace,6.0,[ 5  9 13],"[0.4990281014420235, 0.6078065023507797, 0.6370513842328359]",[0.50497384 0.58938526 0.64922713],$r$,dfa (short)
Shuffled,6.0,[ 5  9 13],"[0.4412317462395461, 0.6867666060614938, 0.8119487374583552]",[0.44877762 0.65716301 0.83425772],$r$,dfa (short)
Trace,8.0,[ 5  9 13 17],"[0.3781309399556508, 0.5724625957339698, 0.6975991038940075, 0.779413576222938]",[0.38737865 0.55042905 0.68572162 0.80496748],$r$,dfa (short)
Shuffled,8.0,[ 5  9 13 17],"[0.4961809124766626, 0.74319168870076, 0.8936132469482864, 0.9593662386842606]",[0.51218379 0.70808517 0.86712855 1.00526397],$r$,dfa (short)
Trace,10.0,[ 5  9 13],"[0.403291139114253, 0.6807192269365357, 0.7645485376617367]",[0.41672986 0.62513923 0.80567593],$r$,dfa (short)
Shuffled,10.0,[ 5  9 13],"[0.4337694621934389, 0.6671172009227988, 0.7890284610494225]",[0.44064864 0.64039184 0.80912488],$r$,dfa (short)
Trace,11.0,[ 5  9 13 17 21 25 29 33],"[0.46552195242194466, 0.6737344339073833, 0.7505590833821425, 0.8042044896364893, 0.8329222589914757, 0.8483107961342613, 0.8594323136010648, 0.8671444930382816]","[0.52010884 0.62377275 0.6988872  0.7593316  0.81060179 0.85550188
 0.89567789 0.9321876 ]",$r$,dfa (short)
Shuffled,11.0,[ 5  9 13 17 21 25 29 33],"[0.4274787284136655, 0.6555211805953957, 0.8287797089115864, 0.9474213464347332, 1.0326449214024955, 1.0991893868106464, 1.1733631784618124, 1.2662884456130892]","[0.45744697 0.63456693 0.77875251 0.90421185 1.01711083 1.12080447
 1.21736358 1.30817507]",$r$,dfa (short)
Trace,12.0,[ 5  9 13 17 21 25 29 33],"[0.44959328990573494, 0.5848668829570478, 0.6405519391423323, 0.7457489184723755, 0.7888744633853959, 0.8192038358437633, 0.8443334796308892, 0.8483157438862464]","[0.46595784 0.57077851 0.64803271 0.71091073 0.76470606 0.81214504
 0.85483979 0.89383253]",$r$,dfa (short)
Shuffled,12.0,[ 5  9 13 17 21 25 29 33],"[0.45108418359743574, 0.6469990727879756, 0.7409744604922445, 0.837646053146108, 0.911271936340285, 0.9817119354332412, 1.058509885116298, 1.1348462886113122]","[0.46802024 0.61666793 0.73280943 0.8311154  0.91775047 0.9959937
 1.06783347 1.13458218]",$r$,dfa (short)
Trace,15.0,[ 5  9 13 17 21 25 29],"[0.3684551508116411, 0.5131043265299535, 0.5711185423585123, 0.5919233886286454, 0.6060313129235956, 0.6138906135077837, 0.6247123125598393]","[0.40400287 0.47684855 0.5289588  0.57053278 0.60556832 0.63609079
 0.66328256]",$r$,dfa (short)
Shuffled,15.0,[ 5  9 13 17 21 25 29],"[0.4410885599920929, 0.6416038582647574, 0.7638024765640872, 0.8921768485741486, 0.9782089900371017, 1.060367984572795, 1.1470127856411096]","[0.45405941 0.62208582 0.75752092 0.87458344 0.97939612 1.07527228
 1.16424827]",$r$,dfa (short)
Trace,17.0,[ 5  9 13 17 21 25 29 33],"[0.4625115020443913, 0.7156135763379017, 0.8463967814271303, 0.8773953599451929, 0.8993744974604788, 0.925389165911437, 0.9256861581579858, 0.9313965554740634]","[0.53653126 0.6564713  0.74478697 0.81662353 0.87805456 0.9322066
 0.98092766 1.02541208]",$r$,dfa (short)
Shuffled,17.0,[ 5  9 13 17 21 25 29 33],"[0.4981993410099547, 0.6891502117849548, 0.8492890804806323, 1.0018500216174164, 1.1004988269288198, 1.1820826802561337, 1.2513137543005397, 1.2912310583678965]","[0.51092415 0.69216793 0.83695328 0.96134538 1.07221354 1.17325672
 1.26673952 1.35416847]",$r$,dfa (short)
Trace,18.0,[ 5  9 13 17 21 25 29 33],"[0.43102561898064096, 0.5653761417309223, 0.6581114630824155, 0.6906147588630525, 0.7176520600119822, 0.7331684905061848, 0.7361644026213531, 0.7476671599297574]","[0.46549946 0.54978956 0.61011799 0.65826531 0.69885106 0.73421631
 0.76572799 0.79426069]",$r$,dfa (short)
Shuffled,18.0,[ 5  9 13 17 21 25 29 33],"[0.4388226419492204, 0.6579297122623624, 0.7541703170742728, 0.8469667000644872, 0.9399053811533963, 1.0030701394958021, 1.0336283044366303, 1.0299457043436815]","[0.47394239 0.6186374  0.73084587 0.82534545 0.90830914 0.98300692
 1.05141524 1.11483515]",$r$,dfa (short)
Trace,19.0,[ 5  9 13 17 21 25 29],"[0.5052247630094375, 0.7295168822349282, 0.8137682664944779, 0.8793656496485363, 0.908922722102027, 0.9260707533460172, 0.9252331293717632]","[0.55508638 0.67599028 0.7646805  0.83663957 0.89805789 0.9521155
 1.00068898]",$r$,dfa (short)
Shuffled,19.0,[ 5  9 13 17 21 25 29],"[0.5227564069411788, 0.779184652850678, 0.8787228572425857, 0.9342983863721092, 0.9984797620961114, 1.0744647600419512, 1.1348245392840335]","[0.56278044 0.71736747 0.83499249 0.93279889 1.01784172 1.09381916
 1.16294827]",$r$,dfa (short)
Trace,21.0,[ 5  9 13],"[0.40151641493870405, 0.6613316101204485, 0.7636911068951179]",[0.41213267 0.61797262 0.79622177],$r$,dfa (short)
Shuffled,21.0,[ 5  9 13],"[0.47047991578293374, 0.6560770337936437, 0.8524989829472474]",[0.46656621 0.67047328 0.84119181],$r$,dfa (short)
Trace,24.0,[ 5  9 13 17 21 25 29 33],"[0.507598295017405, 0.6812647979248642, 0.737958611969465, 0.799875703018526, 0.8543973884620091, 0.8888105781917073, 0.9304584938507253, 0.9495476639993299]","[0.53436825 0.644919   0.72542958 0.79043597 0.84571701 0.89422945
 0.9377127  0.97728654]",$r$,dfa (short)
Shuffled,24.0,[ 5  9 13 17 21 25 29 33],"[0.4551641135827348, 0.7463351976143104, 0.9651600655681682, 1.0854988969437829, 1.1638964168299533, 1.2398441705541818, 1.2673227443414343, 1.2766364025314179]","[0.51607736 0.70887394 0.86459333 0.99937414 1.12017698 1.23077289
 1.33348156 1.42985228]",$r$,dfa (short)
Trace,27.0,[ 5  9 13 17],"[0.44606661003069153, 0.6235742019214731, 0.6981562762068504, 0.6971512025464129]",[0.46600887 0.58301723 0.67072604 0.74292803],$r$,dfa (short)
Shuffled,27.0,[ 5  9 13 17],"[0.4385767653555502, 0.6367472964681974, 0.7133282907135458, 0.8268609570215161]",[0.44860699 0.60434977 0.7282092  0.83430358],$r$,dfa (short)
Trace,28.0,[ 5  9 13 17 21],"[0.5001969777674581, 0.7454405501781114, 0.8716824121476723, 0.9197750762269312, 0.9495667359073147]",[0.53256381 0.69382107 0.81868129 0.92372742 1.01587823],$r$,dfa (short)
Shuffled,28.0,[ 5  9 13 17 21],"[0.5273099014563691, 0.7046969267161216, 0.8199154283868293, 0.9501687753456883, 1.0917674735168383]",[0.52377698 0.70081047 0.84083637 0.96033947 1.06631375],$r$,dfa (short)
Trace,31.0,[ 5  9 13 17 21 25 29],"[0.4740389990385023, 0.6528974960589901, 0.7192091841945262, 0.7730745741392879, 0.805726505054334, 0.8335424546958161, 0.8784748384234163]","[0.50485949 0.61288051 0.69191926 0.75593848 0.81050971 0.85849108
 0.90156735]",$r$,dfa (short)
Shuffled,31.0,[ 5  9 13 17 21 25 29],"[0.42999970896025835, 0.717604848181805, 0.88557520501776, 0.9521071034767602, 1.0336141078529444, 1.0573070109573868, 1.0847020225725763]","[0.48643831 0.65686975 0.79266727 0.90913541 1.012805   1.10718774
 1.19443117]",$r$,dfa (short)
Trace,33.0,[ 5  9 13 17 21],"[0.480368647366106, 0.5562855714885997, 0.6176422012622246, 0.7096603709483486, 0.7743943369244451]",[0.46837272 0.56907617 0.64281158 0.70256288 0.75351387],$r$,dfa (short)
Shuffled,33.0,[ 5  9 13 17 21],"[0.42985955341738374, 0.6748760601563565, 0.7960071596202526, 0.8756512240003601, 0.9509596046425539]",[0.4542268  0.62634551 0.7657945  0.88674431 0.99532159],$r$,dfa (short)
Trace,35.0,[ 5  9 13 17],"[0.44766673135047963, 0.6840804997604786, 0.779333378730859, 0.8954992065899622]",[0.46174506 0.64150639 0.78801991 0.91560905],$r$,dfa (short)
Shuffled,35.0,[ 5  9 13 17],"[0.44383081453463724, 0.6210288664029855, 0.821486824920227, 0.9131079050369434]",[0.44303336 0.63305569 0.79143416 0.93144842],$r$,dfa (short)
Trace,37.0,[ 5  9 13 17],"[0.4577730810379153, 0.7040702937169407, 0.8663854651233941, 0.969073800640838]",[0.46951311 0.67617616 0.84950112 1.00337379],$r$,dfa (short)
Shuffled,37.0,[ 5  9 13 17],"[0.46034099438437115, 0.6478821029410362, 0.7914905484013417, 0.8437444531447155]",[0.46931717 0.63351784 0.76431254 0.87646792],$r$,dfa (short)
Trace,38.0,[ 5  9 13 17],"[0.45427525653943396, 0.6290431185151617, 0.7760708469626297, 0.9246620920460493]",[0.45157195 0.63376779 0.78346908 0.91454471],$r$,dfa (short)
