dataset,lineage_ID,window_sizes,y_to_regress,best_fit_line,variable,kind
Trace,4.0,[ 5  9 13 17 21 25 29 33],"[0.504647378167045, 0.6665633700368587, 0.7576937742584672, 0.7992059913661629, 0.8203428110082875, 0.8134728748374972, 0.8133927083647022, 0.8100674589253282]","[0.55549971 0.64048557 0.70014496 0.74714507 0.78637769 0.82029545
 0.85031855 0.87734945]",$r$,dfa (short)
Shuffled,4.0,[ 5  9 13 17 21 25 29 33],"[0.45088291155020366, 0.6457685800715652, 0.7974152047650224, 0.9388904758970942, 1.0617461320533255, 1.1796527524193505, 1.2991548031297413, 1.4249389126507783]","[0.45012865 0.6416491  0.80097133 0.94163861 1.06962897 1.1882344
 1.29950595 1.40482793]",$r$,dfa (short)
Trace,9.0,[ 5  9 13 17],"[0.37813093995565067, 0.5724625957339697, 0.6975991038940074, 0.779413576222938]",[0.38737865 0.55042905 0.68572162 0.80496748],$r$,dfa (short)
Shuffled,9.0,[ 5  9 13 17],"[0.4152408583979829, 0.5283704713610546, 0.6595329159625263, 0.7335155666419128]",[0.41101118 0.54329269 0.64691218 0.73477031],$r$,dfa (short)
Trace,12.0,[ 5  9 13],"[0.4990281014420235, 0.6078065023507797, 0.637051384232836]",[0.50497384 0.58938526 0.64922713],$r$,dfa (short)
Shuffled,12.0,[ 5  9 13],"[0.36354304057938047, 0.7012191842917637, 0.9774203148159675]",[0.36801764 0.67927994 0.99672089],$r$,dfa (short)
Trace,14.0,[ 5  9 13 17],"[0.44606661003069153, 0.6235742019214728, 0.6981562762068503, 0.6971512025464129]",[0.46600887 0.58301723 0.67072604 0.74292803],$r$,dfa (short)
Shuffled,14.0,[ 5  9 13 17],"[0.42450144546016516, 0.6176610777868268, 0.7778085263067998, 0.8986619957332699]",[0.42689789 0.61361928 0.76997987 0.9086489 ],$r$,dfa (short)
Trace,15.0,[ 5  9 13 17 21 25 29 33],"[0.5154626295458936, 0.6189520433826291, 0.6928906867235213, 0.7752926870927975, 0.8344150498000128, 0.8740327012582227, 0.9075528310273081, 0.9219268067172465]","[0.51591672 0.62309394 0.70119235 0.76427527 0.81793614 0.86503778
 0.90726473 0.94570168]",$r$,dfa (short)
Shuffled,15.0,[ 5  9 13 17 21 25 29 33],"[0.45118683601792925, 0.6150535064208315, 0.7495094655044793, 0.8995853179861587, 1.0302160759409258, 1.1090283458684558, 1.174420706806896, 1.2333468437344701]","[0.45093358 0.6229605  0.76254149 0.8837264  0.99259678 1.09245572
 1.18533913 1.27260894]",$r$,dfa (short)
Trace,17.0,[ 5  9 13 17 21 25 29 33],"[0.4436598824304507, 0.6031828598157807, 0.660255378635816, 0.6777389179504135, 0.6723738956056962, 0.6805732694717408, 0.6859638738513231, 0.6861285622192971]","[0.49655381 0.56028651 0.60425398 0.63849092 0.66681946 0.69113761
 0.71253621 0.7317042 ]",$r$,dfa (short)
Shuffled,17.0,[ 5  9 13 17 21 25 29 33],"[0.5339554105869287, 0.6914212068014777, 0.8432889800440092, 0.9966435167871082, 1.0979353267421954, 1.151860106740372, 1.1758392837383802, 1.1923101109500902]","[0.54399212 0.70947836 0.83772412 0.94568135 1.0404276  1.12571062
 1.20379498 1.27617103]",$r$,dfa (short)
