div_and_fold,fold_growth,division_ratio,added_length,generationtime,length_birth,length_final,growth_rate,lineage_ID,generation,start_time,end_time
,0.000985034084844627,,-0.6742226311385515,-0.03133333333333321,-0.8338864697428927,-1.6010085657261142,0.08769837963066407,1,0,0.05,0.36666666666666664
-0.09295973283305303,-0.049250975053524715,-0.027967621934535836,-1.027103230280007,-0.0813333333333332,-0.9789572475984696,-2.0989599427231465,0.25512968412230563,1,1,0.38333333333333336,0.65
0.16544212938155067,0.2079776575677449,-0.030591433890291175,-0.03470304905055155,0.06866666666666676,-1.249500615011581,-1.3771031289068025,0.1290357623761509,1,2,0.6666666666666666,1.0833333333333333
0.04733443867163811,0.05095215469206671,-0.004320794280251006,-0.3290969382427087,0.0020000000000000018,-0.738467434988701,-1.1604638380760797,0.04972947278880979,1,3,1.1,1.45
0.27636743166278177,0.31918218260653897,-0.04073961437230822,1.2303741704983353,0.11866666666666692,-0.8199587290211925,0.3175159766324729,0.15957854573053454,1,4,1.4666666666666666,1.9333333333333333
-0.11621969232242457,-0.10475759671360807,-0.012495664280371521,-0.5642004167758023,-0.1146666666666667,0.12508156524551062,-0.5320183163749617,0.31226108337163305,1,5,1.95,2.183333333333333
0.11062944136515585,0.19527964173806722,-0.048733707848787,0.7485506004371896,0.13533333333333308,-0.5502798676164127,0.10537126797610696,-0.16468765283030207,1,6,2.2,2.683333333333333
-0.13336400995417919,-0.1356176580091149,-0.006506898626097435,-0.7926992174767733,-0.09799999999999986,0.051930523717522714,-0.8336681586039205,0.047337515269797015,1,7,2.7,2.95
-0.1873194323146481,-0.1699312595767607,-0.022722236070638613,-1.311566089127556,-0.11466666666666647,-0.5499692111172014,-1.9544347650894274,0.03294538538669145,1,8,2.966666666666667,3.2
0.014993190247152732,0.06675517188813784,-0.029439744661303835,-0.650459676837952,0.052000000000000046,-1.1694236947144834,-1.9127828363971053,-0.14322776337279874,1,9,3.216666666666667,3.6166666666666667
0.09238482248425073,0.12149771192247127,-0.01941665068012255,-0.3123075300267675,0.03533333333333344,-1.1005811791916695,-1.505788174063107,0.07204673224079605,1,10,3.6333333333333333,4.016666666666667
0.006337724180965232,0.0016493854517923845,0.0006626343320496053,-0.6287544153660716,0.002000000000000668,-0.782825591132382,-1.5044794713431235,-0.0911355821834059,1,11,4.033333333333333,4.383333333333334
0.2846244584078581,0.2202919895328963,0.01556229763756345,0.7214875555714624,0.10199999999999942,-0.7057593463249483,-0.07717125559815585,0.012769498387480649,1,12,4.4,4.85
-0.03715953508338443,-0.03693479058167859,-0.0025483207864490653,-0.24669810883394483,-0.08133333333333237,-0.020873033002105412,-0.3604706066807202,0.30131537589172197,1,13,4.866666666666666,5.133333333333334
-0.09164705347655644,-0.06184791591030503,-0.020616405012308103,-0.5916723835112312,-0.06466666666666665,-0.2884873313049887,-0.9730591796608898,0.08919233730144738,1,14,5.15,5.433333333333334
-9.354711761999646e-06,0.029733349206623294,-0.01789683215312543,-0.31879603238571175,0.0019999999999997797,-0.5958156085805535,-1.0075111058109352,-0.010895685741027616,1,15,5.45,5.8
-0.02731942551083444,0.04070914364862466,-0.038067822814766505,-0.3749252916517909,0.002000000000000668,-0.7274431387827023,-1.195267895279163,0.02046372695040044,1,16,5.816666666666666,6.166666666666667
0.2822302392279885,0.30821181575441237,-0.03278636226165932,1.1924390965732585,0.13533333333333353,-0.7943796379289179,0.30515999379967074,0.06896512099661734,1,17,6.183333333333334,6.666666666666667
0.07380572528173301,0.07953187314977739,-0.006204732825833781,0.7055511290606549,0.035333333333332995,0.16209250463801617,0.7747441688540011,-0.03742936890535975,1,18,6.683333333333334,7.066666666666666
-0.039832107765409464,-0.035388163237163206,-0.004910021728782521,0.10189937951635164,-0.06466666666666665,0.42582033864021973,0.43482025331190144,0.1825796996772422,1,19,7.083333333333333,7.366666666666666
-0.04191473147079938,-0.006689899473474092,-0.021408316905207503,0.06381757979488034,-0.031333333333333435,0.12487498631383431,0.09579310126404472,0.06346174734123777,1,20,7.383333333333334,7.7
-0.06612417594207853,-0.03356446532624413,-0.02082116552939084,-0.24735187462194475,-0.06466666666666665,-0.04950637203784547,-0.38975771150446015,0.1890162805393094,1,21,7.716666666666667,8.0
-0.0675773396418139,-0.04274958410095331,-0.016794469559579417,-0.4763444796526377,-0.06466666666666665,-0.28007087134340614,-0.8493148158407138,0.15659821427562992,1,22,8.016666666666667,8.3
-0.015859700847741687,0.05652809300121742,-0.04011784818778075,-0.2245115547901202,0.0019999999999997797,-0.6587145866580486,-0.9761256062928387,0.06566072510067,1,23,8.316666666666666,8.666666666666666
0.020539972261354844,0.05954204740608926,-0.022821716038840645,-0.17622549991022618,-0.01466666666666594,-0.6252775411025064,-0.8944025058574026,0.16848506259158746,1,24,8.683333333333334,9.016666666666667
-0.030657405814920047,-0.0351044249588911,0.00015141572800259073,-0.5615069008659814,-0.047999999999999154,-0.45067187892094873,-1.1050782446316,0.07282724615465952,1,25,9.033333333333333,9.333333333333334
0.21335452482064965,0.23984903866952656,-0.026115048649772432,0.8438282197133957,0.11866666666666692,-0.7111159695503506,0.03981278531837518,-0.010421048420206303,1,26,9.35,9.816666666666666
-0.1851069451158005,-0.16465394679262635,-0.02405225439885006,-1.04170144935952,-0.14800000000000058,-0.10053163021326172,-1.2351325444174517,0.3664876402760662,1,27,9.833333333333334,10.033333333333333
-0.015660377198429054,0.0133540854867501,-0.017628290955473247,-0.5263640802177241,-0.014666666666667716,-0.7331391281114512,-1.3524026731738452,0.029921176833579866,1,28,10.05,10.383333333333333
0.2953085385357497,0.26947191592530384,-0.006976251481176421,1.0056008402561942,0.10199999999999942,-0.7390637753796181,0.1736376000319062,0.12205822370394204,1,29,10.4,10.85
-0.03408528035234615,-0.03326597955975208,-0.0027993161770876185,-0.12077196754318109,-0.04800000000000093,0.11407633627503211,-0.09959509611281891,0.07895539748513403,1,30,10.866666666666667,11.166666666666666
-0.1449312844978885,-0.1653395229233372,0.0023211087501623373,-0.9913790487674259,-0.09799999999999986,-0.0012980204463883815,-1.0855765340584842,-0.07154994438709217,1,31,11.183333333333334,11.433333333333334
-0.06525264658349117,-0.09724004643656281,0.01432759003782269,-0.9113226658144864,-0.047999999999999154,-0.4767717377649032,-1.4809938684240596,-0.13429149210424574,1,32,11.45,11.75
0.08780081711901166,0.09914320969047707,-0.009759071827479038,-0.1445480989476513,0.051999999999998714,-0.8228842053702361,-1.0603317691625573,-0.062257668866944726,1,33,11.766666666666667,12.166666666666666
-0.038916650321502155,-0.05440134638459515,0.006033885999852995,-0.7092292287456234,-0.031333333333333435,-0.5087730414785874,-1.3109017350688807,-0.08720597974651301,1,34,12.183333333333334,12.5
-0.008339855907125049,-0.057112067700705316,0.025304250714690446,-0.7497216427047362,0.0019999999999997797,-0.5449743685195401,-1.3875954760689462,-0.25902544833339536,1,35,12.516666666666667,12.866666666666667
0.18982249367509518,0.2021151919858617,-0.016620478688562423,0.4769330078137264,0.1020000000000012,-0.8086295205870981,-0.4245959776180417,-0.02762338505038109,1,36,12.883333333333333,13.333333333333334
0.036957077862868504,-0.02429891711985721,0.032288827798304665,-0.1461069297500841,-0.047999999999999154,0.005960601791112019,-0.23304579280364202,0.10884560561810575,1,37,13.35,13.65
-0.14139732782793157,-0.13520108546795956,-0.011779458063336357,-0.9185304726508972,-0.08133333333333237,-0.16484250870672312,-1.1762724462022902,-0.06718322993183046,1,38,13.666666666666666,13.933333333333334
