div_and_fold,fold_growth,division_ratio,added_length,generationtime,length_birth,length_final,growth_rate,lineage_ID,generation,start_time,end_time,trap_ID,trace,dataset
,0.008225650312370658,,0.1295130082502287,-0.044999999999999984,0.0798493624081118,0.20936237065834273,0.14382474941486523,1,0,0.45,0.9,1,A,SL
-0.02441409300799091,-0.0059789338927863644,-0.007728948950382675,0.05003051889001808,-0.09499999999999986,0.0771654501434833,0.1271959690335036,0.29712180590470205,1,1,0.95,1.35,1,A,SL
-0.02367556708845797,0.02329162748889635,-0.021964364586620988,0.09115971565864278,-0.04499999999999982,-0.040924291977618044,0.05023542368102696,0.17730469869603294,1,2,1.4,1.85,1,A,SL
-0.19936948888214345,-0.13156470857588087,-0.041946595415154775,-0.7715338521691928,-0.09500000000000008,-0.1846244364039049,-0.9561582885730955,-0.016842630803033387,1,3,1.9,2.3,1,A,SL
0.014553380093184964,0.11031643654018253,-0.04548060238594753,-0.17874461597820357,0.1050000000000001,-0.6748573120332515,-0.8536019280114528,-0.06364097421090786,1,4,2.35,2.95,1,A,SL
0.2336503754999082,0.18544216672993108,0.013610001452554199,0.581042916497057,0.1050000000000001,-0.3672517362133729,0.21379118028368627,0.06156857610533972,1,5,3.0,3.6,1,A,SL
-0.05199739678746884,0.009441420456984484,-0.029437182892517733,0.020073151717312054,0.0050000000000004485,-0.039117151107943116,-0.01904399939062884,-0.00479052389809187,1,6,3.65,4.15,1,A,SL
-0.04787687632364157,-0.010648901899820151,-0.01747578329475702,-0.1309942438805849,0.0050000000000000044,-0.08941754807360436,-0.22041179195418703,-0.04497116861170003,1,7,4.2,4.7,1,A,SL
0.005736141729275612,0.02647409161517411,-0.008892502173080352,0.0016853777890859512,0.05499999999999983,-0.1462646816007105,-0.14457930381162232,-0.09762683658400761,1,8,4.75,5.3,1,A,SL
-0.02550604674768897,-0.08849977941813192,0.03521164015306,-0.34402301833115123,-0.04499999999999982,0.11703749522037388,-0.22698552311077513,-0.071120649986252,1,9,5.35,5.8,1,A,SL
0.0202860981241495,-0.0008997646231854173,0.012566219621465091,-0.03634304327480242,0.055000000000000715,-0.04188116035759837,-0.07822420363239857,-0.1473974842901178,1,10,5.85,6.4,1,A,SL
0.13483327167899417,0.09378118357691889,0.01828631630610489,0.6009003806340134,0.15499999999999947,0.06601240990579305,0.6669127905398087,-0.18931077972331734,1,11,6.45,7.1,1,A,SL
-0.14607850736127748,-0.2745166527435552,0.0664264721029586,-0.8888420326081405,-0.19500000000000017,0.7472928387773492,-0.14154919383078912,-0.043415526093967705,1,12,7.15,7.45,1,A,SL
-0.013467599962237342,-0.012597422826326254,0.0012969239419851064,-0.10813537704745535,0.0050000000000000044,-0.054418015291680444,-0.16255339233913357,-0.048868210464712236,1,13,7.5,8.0,1,A,SL
0.13553801010759559,0.12095389648386479,0.0043364408922494935,0.6237969574944859,0.10499999999999965,-0.049789874094105624,0.5740070834003825,-0.04591187430476973,1,14,8.05,8.65,1,A,SL
-0.09882449888388889,-0.05691216609221195,-0.021521418849496987,-0.12822945985069367,0.0050000000000000044,0.1815009528925846,0.05327149304189316,-0.13749769699648362,1,15,8.7,9.2,1,A,SL
0.07935076984640466,0.0430107441412394,0.018853244272546865,0.3843352571745413,0.055000000000000715,0.13901021286741644,0.52334547004196,-0.06756019562752735,1,16,9.25,9.8,1,A,SL
-0.10784905204085327,-0.033472078179931586,-0.0376989748095628,-0.10813958299907611,-0.09499999999999964,0.06321549785646985,-0.04492408514260404,0.22838894518683817,1,17,9.85,10.25,1,A,SL
-0.03849064516476974,-0.12456583883239825,0.0478665136521198,-0.43406504252761735,-0.09500000000000142,0.2375896912440134,-0.19647535128360172,0.0006545435556777335,1,18,10.3,10.7,1,A,SL
0.15360172517090498,0.11871902973866721,0.01369260096247471,0.6465129845615256,0.055000000000000715,-0.02012770416181464,0.6263852803997132,0.07009123273143225,1,19,10.75,11.3,1,A,SL
,0.009599062266124836,,0.10210591455658946,-0.04499999999999993,0.04598702172962055,0.14809293628621045,0.14954874077127833,2,0,0.45,0.9,1,B,SL
-0.014305238630770156,-0.013082600614300777,-3.131407631051797e-05,-0.01775606057498491,-0.0949999999999998,0.057332266436685764,0.0395762058617013,0.2789508629831723,2,1,0.95,1.35,1,B,SL
0.03902093342740687,0.03766140815163299,0.0010860305743928267,0.22891689109100977,0.00500000000000006,0.00795548581469907,0.23687237690570928,0.05678840901192772,2,2,1.4,1.9,1,B,SL
-0.09212658889910474,-0.06465512463080769,-0.015737043017293006,-0.3423502970537813,-0.044999999999999984,0.010365899392549505,-0.33198439766123133,-0.015460563444127162,2,3,1.95,2.4,1,B,SL
-0.05537568442530483,0.01309545095330622,-0.034246870900304094,-0.2787605700760265,0.00500000000000006,-0.37147329989222966,-0.6502338699682557,0.007656494615274179,2,4,2.45,2.95,1,B,SL
0.14675329763281575,0.14736038261105877,-0.004364724233744899,0.4370211400872588,0.10500000000000015,-0.3744426986206135,0.0625784414666457,0.006938382520250919,2,5,3.0,3.6,1,B,SL
-0.09826064774985122,-0.08802342131431629,-0.007424183882002167,-0.495662315971908,-0.045000000000000207,-0.028879298219213645,-0.5245416141911212,-0.06739011162970132,2,6,3.65,4.1,1,B,SL
0.13132831059855066,0.13215366226850367,-0.0035429782334764903,0.43319970488521076,0.05499999999999988,-0.30620511127197814,0.12699459361323306,0.10167524344766421,2,7,4.15,4.7,1,B,SL
0.01693306357794644,-0.00031493956761663444,0.009596439209027752,0.09737607112592128,0.00500000000000006,0.102182925402035,0.19955899652795672,-0.01916428642657153,2,8,4.75,5.25,1,B,SL
0.008547814515901364,-0.035240596229570875,0.023708269623892164,0.001119138442038814,-0.04499999999999976,0.22280467757585765,0.2239238160178969,0.04990505522528732,2,9,5.3,5.75,1,B,SL
0.017849751339727438,-0.017755904231271158,0.01928543738688404,0.09320771880226486,-0.04499999999999976,0.20988762176559916,0.30309534056786447,0.08875992633261998,2,10,5.8,6.25,1,B,SL
-0.042327419445567394,0.039439046200786754,-0.04023182918612478,0.12731435390697765,0.00500000000000006,-0.1026521590858338,0.02466219482114429,0.060343685110235246,2,11,6.3,6.8,1,B,SL
0.0862424690581548,0.12036344636793883,-0.018144670014152375,0.59873281639896,0.10500000000000059,-0.10898724481980837,0.4897455715791521,-0.03805651121828335,2,12,6.85,7.45,1,B,SL
0.011275953671455397,-0.007298308867355607,0.010319450074769199,0.23563257358587242,0.05500000000000077,0.2964546161299806,0.5320871897158534,-0.15187379498117282,2,13,7.5,8.05,1,B,SL
-0.09864507697745095,-0.1434615154414175,0.021206271567937307,-0.491630125325202,0.00500000000000006,0.3860236602270062,-0.10560646509819538,-0.30545743817417326,2,14,8.1,8.6,1,B,SL
0.0560179477973376,0.03347814934937998,0.011736474421005672,0.1886777697022315,0.054999999999998994,-0.00765661142550389,0.18102115827672804,-0.07773478004164969,2,15,8.65,9.2,1,B,SL
0.03598263157953141,-0.024095128254372433,0.032271787095379145,0.10264043394655831,-0.04500000000000065,0.26283748230529635,0.3654779162518551,0.07467276183684213,2,16,9.25,9.7,1,B,SL
-0.11731339679617414,-0.057620765753076064,-0.03301230020027279,-0.33784651581412994,-0.04500000000000065,-0.029635290666047975,-0.3674818064801775,0.0001713451730560589,2,17,9.75,10.2,1,B,SL
0.0033421166262683766,-0.05274882742335496,0.030365024921167105,-0.3262948656202087,0.00500000000000006,-0.046717496461075037,-0.3730123620812833,-0.12403206213804818,2,18,10.25,10.75,1,B,SL
-0.03494023690087089,-0.028853475841273513,-0.0028392711307739793,-0.3556437760946469,0.00500000000000006,-0.225182446317032,-0.5808262224116785,-0.07624135897388529,2,19,10.8,11.3,1,B,SL
,-0.05452969874060143,,-0.052789138699357974,-0.12368421052631562,0.2711224713882521,0.21833333268889454,0.23373290998295815,3,0,0.05,0.45,2,A,SL
0.026209013260138136,0.05789632422124902,-0.013275200018327826,0.32033413837951485,0.026315789473684403,0.02633296511073757,0.34666710349025287,0.03910750524703155,3,1,0.5,1.05,2,A,SL
-0.041805605145505687,-0.0006239257362510298,-0.01843334413689568,0.0507230959217666,-0.07368421052631569,0.06423797654562335,0.1149610724673904,0.19095314957291487,3,2,1.1,1.55,2,A,SL
-0.03422505410326371,0.07902384197564194,-0.05338864931702764,0.16333155851602843,0.02631578947368418,-0.2312988048850717,-0.06796724636904283,0.07752117389138302,3,3,1.6,2.15,2,A,SL
-0.10473915437030312,-0.04045603193139957,-0.032480669626083924,-0.37738105953216916,-0.02368421052631564,-0.2142735175639694,-0.5916545770961381,-0.030746417154118078,3,4,2.2,2.7,2,A,SL
0.08425247827388016,0.04025938365948667,0.0252039069563591,-0.010392364578921676,0.02631578947368418,-0.21738349889207864,-0.22777586347099987,0.00704034058928249,3,5,2.75,3.3,2,A,SL
-0.0664661320465646,-0.128829686876463,0.03582735457654607,-0.5849000526595161,-0.12368421052631573,0.03282166000632136,-0.5520783926531942,0.04798293964330447,3,6,3.35,3.75,2,A,SL
0.16771330932235362,0.12581673688777428,0.019043131798042734,0.40878376689189855,0.07631578947368489,-0.22303870637633683,0.18574506051556217,0.04659920143778318,3,7,3.8,4.4,2,A,SL
-0.11656175530453572,-0.08813636854116358,-0.015322603954865843,-0.425257837852115,-0.07368421052631546,-0.0008906265304022831,-0.42614846438251686,-0.0035189455491138055,3,8,4.45,4.9,2,A,SL
-0.0009870397109843498,-0.019754940403488574,0.013275185917125176,-0.2568060742240119,0.076315789473684,-0.18108859821224632,-0.4378946724362578,-0.19602026071431977,3,9,4.95,5.55,2,A,SL
0.0980322642023902,0.04299199771514506,0.030668911485586037,0.10962281319935929,0.07631578947368489,-0.10815446059388245,0.0014683526054772855,-0.0914420305165986,3,10,5.6,6.2,2,A,SL
-0.07770643687073453,-0.054784758551364665,-0.010337538181427686,-0.32498378281357176,0.02631578947368418,-0.06959407517648897,-0.3945778579900603,-0.16576719070317458,3,11,6.25,6.8,2,A,SL
0.09536289410758558,0.08352428592008576,0.007370379387552695,0.22799155134537674,0.07631578947368489,-0.19130444006460534,0.036687111280771845,-0.023888216841697618,3,12,6.85,7.45,2,A,SL
-0.0342050367880542,-0.00942856955924476,-0.009922239972467217,-0.09389730179832911,0.076315789473684,-0.04944023735799252,-0.1433375391563212,-0.17880964264058008,3,13,7.5,8.1,2,A,SL
0.10966517858640679,0.08061585686267703,0.01587485068642036,0.39759380324877336,0.076315789473684,-0.01673913527333859,0.3808546679754352,-0.028735598604043622,3,14,8.15,8.75,2,A,SL
0.11978042833973268,0.14932396842441564,-0.015330016843186578,0.9178882017037351,0.026315789473683293,0.09817508279903064,1.0160632845027662,0.2053395856164284,3,15,8.8,9.35,2,A,SL
-0.010257679240559425,0.005562540977062325,-0.005000566422699082,0.461999313549625,-0.07368421052631635,0.482897404125199,0.9448967176748244,0.20470085338027988,3,16,9.4,9.85,2,A,SL
-0.17471475845833218,-0.17825733876742855,-0.004074794502609169,-0.5535268161126856,-0.07368421052631635,0.4515113716512027,-0.10201544446148247,-0.2037877682741449,3,17,9.9,10.35,2,A,SL
-0.03934691405365254,-0.09021361753613144,0.030301902167957917,-0.3783338144854005,-0.02368421052631564,0.07610716930004413,-0.3022266451853559,-0.13026158836358182,3,18,10.4,10.9,2,A,SL
,-0.0890251893750541,,-0.4380638358452882,-0.09750000000000014,0.11616493013785201,-0.4165096159496873,0.10320335412985182,4,0,0.05,0.45,2,B,SL
0.0009070087675927541,0.06395397402335601,-0.025183920810470606,-0.03473140978203837,0.0024999999999998357,-0.2989045895880116,-0.42824670961230105,0.12744597940393776,4,1,0.5,1.0,2,B,SL
-0.03944973940720864,0.05272186772746734,-0.039615910555576894,-0.17183417359992648,0.0024999999999998357,-0.377613981693536,-0.6440588655357136,0.10498176681216043,4,2,1.05,1.55,2,B,SL
0.06315976434631176,0.03600786925577104,0.019900789777916872,-0.0677313221139979,0.0024999999999998357,-0.1915217634538413,-0.3538637958100903,0.07155376986876782,4,3,1.6,2.1,2,B,SL
-0.11547950010503993,-0.1471429346797728,0.01914611322694959,-0.8275328780939222,-0.04749999999999999,-0.04087847282609092,-0.9630220611622642,-0.18245591405993133,4,4,2.15,2.6,2,B,SL
0.17132069723349153,0.23380366400897357,-0.031071859601207896,0.48373102328799034,0.15249999999999975,-0.5918884068158943,-0.20276809377015503,0.05810216410002078,4,5,2.65,3.3,2,B,SL
-0.06268214447398845,-0.025749601222052054,-0.013422880539653292,-0.3237260021400532,-0.09750000000000025,-0.13260032838168279,-0.5509370407639871,0.2613923245123575,4,6,3.35,3.75,2,B,SL
-0.006059258040337245,0.016951027213903624,-0.0052959309397558885,-0.235850793694921,-0.04749999999999999,-0.2662782327788782,-0.5967397367160503,0.18219733459268284,4,7,3.8,4.25,2,B,SL
0.04246336953195495,0.11872849318375234,-0.03194316108655082,0.10950769041223962,0.10250000000000037,-0.4197892475408076,-0.40489226737081907,-0.02006667747669577,4,8,4.3,4.9,2,B,SL
0.08763057135168606,0.09039572689592457,0.0033571739060053174,0.2668108198554555,0.05249999999999966,-0.14823090282587925,0.02396920678732517,0.045265427091539356,4,9,4.95,5.5,2,B,SL
