lineage_ID,max_gen,generation,div_and_fold,fold_growth,division_ratio,added_length,generationtime,length_birth,length_final,growth_rate
1,26,0,0.9799778514782728,0.6265243303306892,0.5169708215741472,2.198043675125848,0.43000000000000005,2.492955940582367,4.80187907514752,1.4663863363216534
1,26,1,0.9799778514782728,0.6265243303306892,0.5169708215741472,2.198043675125848,0.43000000000000005,2.492955940582367,4.80187907514752,1.4663863363216534
1,26,2,0.9799778514782728,0.6265243303306892,0.5169708215741472,2.198043675125848,0.43000000000000005,2.492955940582367,4.80187907514752,1.4663863363216534
1,26,3,0.9799778514782728,0.6265243303306892,0.5169708215741472,2.198043675125848,0.43000000000000005,2.492955940582367,4.80187907514752,1.4663863363216534
1,26,4,0.9799778514782728,0.6265243303306892,0.5169708215741472,2.198043675125848,0.43000000000000005,2.492955940582367,4.80187907514752,1.4663863363216534
1,26,5,0.9799778514782728,0.6265243303306892,0.5169708215741472,2.198043675125848,0.43000000000000005,2.492955940582367,4.80187907514752,1.4663863363216534
1,26,6,0.9799778514782728,0.6265243303306892,0.5169708215741472,2.198043675125848,0.43000000000000005,2.492955940582367,4.80187907514752,1.4663863363216534
1,26,7,0.9799778514782728,0.6265243303306892,0.5169708215741472,2.198043675125848,0.43000000000000005,2.492955940582367,4.80187907514752,1.4663863363216534
1,26,8,0.9799778514782728,0.6265243303306892,0.5169708215741472,2.198043675125848,0.43000000000000005,2.492955940582367,4.80187907514752,1.4663863363216534
1,26,9,0.9799778514782728,0.6265243303306892,0.5169708215741472,2.198043675125848,0.43000000000000005,2.492955940582367,4.80187907514752,1.4663863363216534
1,26,10,0.9799778514782728,0.6265243303306892,0.5169708215741472,2.198043675125848,0.43000000000000005,2.492955940582367,4.80187907514752,1.4663863363216534
1,26,11,0.9799778514782728,0.6265243303306892,0.5169708215741472,2.198043675125848,0.43000000000000005,2.492955940582367,4.80187907514752,1.4663863363216534
1,26,12,0.9799778514782728,0.6265243303306892,0.5169708215741472,2.198043675125848,0.43000000000000005,2.492955940582367,4.80187907514752,1.4663863363216534
