div_and_fold,fold_growth,division_ratio,added_length,generationtime,length_birth,length_final,growth_rate,lineage_ID,generation,start_time,end_time,trap_ID,trace,dataset
,0.605369949935552,,2.4493793004612976,0.44999999999999996,2.9442139026974226,5.39359320315872,1.345266555412338,1,0,0.55,1.0,1,A,NL
1.096938836554344,0.754944986198876,0.5156012612957325,3.135498394655617,0.55,2.780943458464726,5.916441853120343,1.3726272476343198,1,1,1.05,1.6,1,A,NL
1.0251198185141788,0.6616200377385537,0.5289768891588629,2.935400792367521,0.5,3.129661006352897,6.065061798720418,1.3232400754771074,1,2,1.65,2.15,1,A,NL
1.2273686736823677,0.7931770961928597,0.5552679393961731,4.076332488411143,0.6499999999999999,3.367734367285934,7.444066855697077,1.2202724556813227,1,3,2.2,2.85,1,A,NL
0.8782693163243973,0.5254783304805392,0.5192964706831061,2.672217862333598,0.4500000000000002,3.865677645692579,6.537895508026177,1.1677296232900867,1,4,2.9,3.35,1,A,NL
0.932066263147051,0.5649745464953567,0.5297628022583472,2.630217989807642,0.5500000000000003,3.463533845204208,6.09375183501185,1.0272264481733753,1,5,3.4,3.95,1,A,NL
0.9761856629744657,0.6039054502531319,0.5336538173008447,2.6966792466248073,0.5999999999999996,3.251953928438101,5.948633175062908,1.0065090837552204,1,6,4.0,4.6,1,A,NL
0.9832138069223055,0.6137664671107369,0.5322217010788859,2.6827866025116474,0.6499999999999995,3.1659916675262747,5.848778270037922,0.9442561032472884,1,7,4.65,5.3,1,A,NL
0.912494272443614,0.5288084206995202,0.537739040667444,2.191860256195489,0.5,3.1451164160067853,5.336976672202274,1.0576168413990403,1,8,5.35,5.85,1,A,NL
0.8984293489879318,0.6232325451881628,0.4817452877715243,2.2238331143904704,0.5999999999999996,2.571063362779997,4.794896477170467,1.0387209086469387,1,9,5.9,6.5,1,A,NL
1.0042057134689744,0.6462978093740133,0.526185790253995,2.2920560458408024,0.5499999999999998,2.5230063920260393,4.815062437866842,1.17508692613457,1,10,6.55,7.1,1,A,NL
,,0.49067925726281686,5.038453610357788,,2.36265126068659,7.401104871044378,1.1418448919391981,1,11,7.15,8.15,1,A,NL
0.8732121784553741,0.5581618901425794,0.4997043788959448,2.7643703946923583,0.45000000000000107,3.6983645127289826,6.462734907421341,1.2403597558723958,1,12,8.2,8.65,1,A,NL
0.8923937733345206,0.5872747648255017,0.496028170398668,2.561605818194642,0.5,3.2056985718998128,5.767304390094455,1.1745495296510033,1,13,8.7,9.2,1,A,NL
