dataset,lineage_ID,slope,intercept,std_err,variable,kind
Trace,1.0,0.2916657127634972,-1.2424016352645835,0.04500356816471315,$r$,dfa (short)
Shuffled,1.0,0.6306702907795485,-1.804584899347357,0.010169089302176573,$r$,dfa (short)
Trace,2.0,0.647818566332768,-1.9013610697732637,0.23125131558511844,$r$,dfa (short)
Shuffled,2.0,0.8397026767334005,-2.2577007808060916,0.2550275799445567,$r$,dfa (short)
Trace,3.0,0.18479215869245302,-0.9473338338910565,0.03340104377376162,$r$,dfa (short)
Shuffled,3.0,0.5666756451067324,-1.7000965824333274,0.03970197994842144,$r$,dfa (short)
Trace,4.0,0.6486356403333867,-2.0907902176677036,0.04109228883837501,$r$,dfa (short)
Shuffled,4.0,0.6455381799517435,-1.921701849146067,0.029222098447675635,$r$,dfa (short)
Trace,5.0,0.14529051860202902,-0.8472056701389279,0.01917952237430996,$r$,dfa (short)
Shuffled,5.0,0.3778524113669108,-1.3329034045586865,0.02689170101923446,$r$,dfa (short)
Trace,6.0,0.23432533850864273,-0.9366188182513395,0.013461012621092276,$r$,dfa (short)
Shuffled,6.0,0.6067280595476057,-1.8046631280187455,0.008260688900489149,$r$,dfa (short)
Trace,7.0,0.2403881632805534,-0.9348350914297484,0.018840939237158596,$r$,dfa (short)
Shuffled,7.0,0.5471648918252445,-1.5749401373800476,0.019111382718613512,$r$,dfa (short)
Trace,8.0,0.5424590213208129,-1.6827101309330614,0.027118785107420197,$r$,dfa (short)
Shuffled,8.0,1.199260013301612,-3.226281321501483,0.21633941426074035,$r$,dfa (short)
Trace,9.0,0.15826631508869218,-0.8792714998681043,0.021879603061805492,$r$,dfa (short)
Shuffled,9.0,0.4926378950060049,-1.4920110870843044,0.012063024046302263,$r$,dfa (short)
Trace,10.0,0.16383003645582433,-0.8561306831719238,0.03329904775054528,$r$,dfa (short)
Shuffled,10.0,0.6097644593702489,-1.7877607607345025,0.046400273507160236,$r$,dfa (short)
Trace,11.0,0.3133223371786641,-1.1695765215780152,0.018206325392525664,$r$,dfa (short)
Shuffled,11.0,0.49466845818647875,-1.5952265354272708,0.035402779348612405,$r$,dfa (short)
Trace,12.0,0.24168493293840443,-1.0154064537579637,0.03414911369974171,$r$,dfa (short)
Shuffled,12.0,0.4810209229744449,-1.4032011886574138,0.035403871908362576,$r$,dfa (short)
Trace,14.0,0.184183073121176,-0.9441411309032218,0.06515318850542656,$r$,dfa (short)
Shuffled,14.0,0.49486992612539427,-1.5050279744142046,0.03562676293840937,$r$,dfa (short)
Trace,15.0,0.6395919625306216,-2.150631371385235,0.01704439175481604,$r$,dfa (short)
Shuffled,15.0,0.4647911111179223,-1.6676460147567083,0.0773119541659388,$r$,dfa (short)
Trace,16.0,0.24168493293840443,-1.0154064537579637,0.03414911369974171,$r$,dfa (short)
Shuffled,16.0,0.46062238231915875,-1.3455823497391173,0.005977868833115886,$r$,dfa (short)
Trace,17.0,0.2955821642981027,-1.1989052342712234,0.01089139874315324,$r$,dfa (short)
Shuffled,17.0,0.40128757813383803,-1.257468754529977,0.023830251839084562,$r$,dfa (short)
Trace,18.0,0.4321316170613421,-1.6082523554027355,0.028585644702442414,$r$,dfa (short)
Shuffled,18.0,0.5758518248616097,-1.837098102542507,0.03277913272996226,$r$,dfa (short)
Trace,19.0,0.20440596240516098,-0.9938636558209707,0.013291678416638333,$r$,dfa (short)
Shuffled,19.0,0.5277798469445106,-1.4773179886293193,0.004976945948808314,$r$,dfa (short)
Trace,20.0,0.3504894761338727,-1.1931739870682567,0.029115020469868264,$r$,dfa (short)
Shuffled,20.0,0.5194436206155774,-1.4788079182770322,0.06430184656145561,$r$,dfa (short)
Trace,21.0,0.47267712371574366,-1.506679937806544,0.03175280773791426,$r$,dfa (short)
Shuffled,21.0,0.43000094842224784,-1.325434056233832,0.03197762558196739,$r$,dfa (short)
Trace,22.0,0.3855413767698965,-1.342195950572687,0.060470075114773286,$r$,dfa (short)
Shuffled,22.0,0.504604301442225,-1.5070461907378079,0.04743127522672263,$r$,dfa (short)
Trace,23.0,0.34186974800002146,-1.1862486445794391,0.012410302759442864,$r$,dfa (short)
Shuffled,23.0,0.692238657737997,-1.8713662418556345,0.0314188153279178,$r$,dfa (short)
Trace,24.0,0.16007902248962208,-0.7805447531009058,0.020134641247294225,$r$,dfa (short)
Shuffled,24.0,0.536080469057074,-1.6263154006127136,0.0280575743851027,$r$,dfa (short)
Trace,25.0,0.3625302612317735,-1.2451790281397523,0.022968888104362494,$r$,dfa (short)
Shuffled,25.0,0.5236177915012789,-1.5388263712803065,0.056779897399109415,$r$,dfa (short)
Trace,26.0,0.3010081807248912,-1.103879965343905,0.04881740570476134,$r$,dfa (short)
Shuffled,26.0,0.6875363799963609,-1.934878293392128,0.013643512091275558,$r$,dfa (short)
Trace,27.0,0.34708493251044503,-1.3275985560186043,0.0796531283312039,$r$,dfa (short)
Shuffled,27.0,0.5440530714074135,-1.6064142230837954,0.044160445780972835,$r$,dfa (short)
