dataset,lineage_ID,slope,intercept,std_err,variable,kind
Trace,1.0,0.30094644582043806,-1.1257734193355604,0.09200530152580973,$r$,dfa (short)
Shuffled,1.0,0.2870237223679969,-1.2462129323350741,0.02697780766709776,$r$,dfa (short)
Trace,2.0,0.6201933456004343,-1.9289432094818362,0.15930392502364052,$r$,dfa (short)
Shuffled,2.0,0.7653676611029929,-2.0735928561155412,0.09700405588345401,$r$,dfa (short)
Trace,3.0,0.5311653402289589,-1.6753863345685107,0.027736715338544386,$r$,dfa (short)
Shuffled,3.0,0.48401982386114817,-1.4848417199229613,0.0943028877194475,$r$,dfa (short)
Trace,4.0,0.6486356403333868,-2.090790217667704,0.04109228883837501,$r$,dfa (short)
Shuffled,4.0,0.5681062637839179,-2.151627892017702,0.1128963506507752,$r$,dfa (short)
Trace,5.0,0.2745507102117079,-1.054509826718334,0.022720125358368756,$r$,dfa (short)
Shuffled,5.0,0.5310496215908024,-1.4904110604006195,0.04165472521788237,$r$,dfa (short)
Trace,6.0,0.2851538054907987,-1.2289934739702129,0.009195970799282905,$r$,dfa (short)
Shuffled,6.0,0.4980149316853312,-1.5867616252353804,0.008005633621210437,$r$,dfa (short)
Trace,7.0,0.29558216429810286,-1.1989052342712239,0.010891398743153246,$r$,dfa (short)
Shuffled,7.0,0.5728365069304575,-1.7707870606651077,0.0024031573707181423,$r$,dfa (short)
Trace,8.0,0.23432533850864287,-0.9366188182513399,0.013461012621092238,$r$,dfa (short)
Shuffled,8.0,0.5171397347203074,-1.522514412498216,0.0060586246399432185,$r$,dfa (short)
Trace,9.0,0.6395919625306217,-2.150631371385235,0.017044391754814703,$r$,dfa (short)
Shuffled,9.0,0.6182783013494145,-1.9136924972285705,0.030968233757373707,$r$,dfa (short)
Trace,10.0,0.43213161706134184,-1.6082523554027346,0.028585644702442573,$r$,dfa (short)
Shuffled,10.0,0.47088785419240375,-1.689237139407887,0.013506480999710236,$r$,dfa (short)
Trace,11.0,0.6478185663327679,-1.9013610697732635,0.2312513155851183,$r$,dfa (short)
Shuffled,11.0,0.40985045360281314,-1.5177903388238099,0.0864744618692638,$r$,dfa (short)
Trace,14.0,0.2916657127634973,-1.2424016352645837,0.0450035681647127,$r$,dfa (short)
Shuffled,14.0,0.5088394914852329,-1.6221029328233865,0.02634838653745862,$r$,dfa (short)
Trace,15.0,0.6249413498700975,-1.9128361047381932,0.041942479732043035,$r$,dfa (short)
Shuffled,15.0,0.6497258356320597,-1.8571487762673733,0.06514556590046504,$r$,dfa (short)
Trace,16.0,0.15826631508869204,-0.8792714998681038,0.021879603061805364,$r$,dfa (short)
Shuffled,16.0,0.6058578543913483,-1.8061843187465763,0.07063739613941576,$r$,dfa (short)
Trace,18.0,0.30100818072489127,-1.1038799653439053,0.048817405704761264,$r$,dfa (short)
