div_and_fold,fold_growth,division_ratio,added_length,generationtime,length_birth,length_final,growth_rate,lineage_ID,generation,trap_ID,trace,dataset,start_time,end_time
,0.008225650312370658,,0.12951300825022916,-0.044999999999999984,0.0798493624081118,0.20936237065834273,0.14382474941486523,1,0,1,A,SL,0.45,0.9
-0.02441409300799091,-0.0059789338927863644,-0.007728948950382675,0.05003051889001853,-0.09499999999999986,0.0771654501434833,0.1271959690335036,0.29712180590470205,1,1,1,A,SL,0.95,1.35
-0.02367556708845797,0.02329162748889635,-0.021964364586620988,0.09115971565864323,-0.04499999999999982,-0.040924291977618044,0.05023542368102696,0.17730469869603294,1,2,1,A,SL,1.4,1.85
-0.19936948888214345,-0.13156470857588087,-0.041946595415154775,-0.7715338521691923,-0.09500000000000008,-0.1846244364039049,-0.9561582885730955,-0.016842630803033387,1,3,1,A,SL,1.9,2.3
0.014553380093184964,0.11031643654018253,-0.04548060238594753,-0.17874461597820313,0.1050000000000001,-0.6748573120332515,-0.8536019280114528,-0.06364097421090786,1,4,1,A,SL,2.35,2.95
0.23365037549990797,0.1854421667299313,0.013610001452553977,0.5810429164970583,0.1050000000000001,-0.3672517362133738,0.21379118028368627,0.06156857610534017,1,5,1,A,SL,3.0,3.6
-0.05199739678746884,0.009441420456984262,-0.02943718289251762,0.020073151717312054,0.0050000000000004485,-0.03911715110794267,-0.01904399939062884,-0.004790523898092314,1,6,1,A,SL,3.65,4.15
-0.04787687632364179,-0.010648901899820373,-0.01747578329475702,-0.13099424388058534,0.0050000000000000044,-0.08941754807360436,-0.22041179195418792,-0.044971168611700474,1,7,1,A,SL,4.2,4.7
0.005736141729275834,0.02647409161517411,-0.008892502173080241,0.0016853777890863952,0.05499999999999983,-0.1462646816007105,-0.14457930381162232,-0.09762683658400761,1,8,1,A,SL,4.75,5.3
-0.02550604674768897,-0.08849977941813192,0.03521164015306,-0.3440230183311508,-0.04499999999999982,0.11703749522037388,-0.22698552311077513,-0.071120649986252,1,9,1,A,SL,5.35,5.8
0.0202860981241495,-0.0008997646231854173,0.012566219621465091,-0.03634304327480198,0.055000000000000715,-0.04188116035759837,-0.07822420363239857,-0.1473974842901178,1,10,1,A,SL,5.85,6.4
0.13483327167899417,0.09378118357691889,0.01828631630610489,0.6009003806340139,0.15499999999999947,0.06601240990579305,0.6669127905398087,-0.18931077972331734,1,11,1,A,SL,6.45,7.1
-0.14607850736127748,-0.2745166527435552,0.0664264721029586,-0.8888420326081401,-0.19500000000000017,0.7472928387773492,-0.14154919383078912,-0.043415526093967705,1,12,1,A,SL,7.15,7.45
-0.013467599962237342,-0.012597422826326254,0.0012969239419851064,-0.1081353770474549,0.0050000000000000044,-0.054418015291680444,-0.16255339233913357,-0.048868210464712236,1,13,1,A,SL,7.5,8.0
0.13553801010759559,0.12095389648386479,0.0043364408922494935,0.6237969574944864,0.10499999999999965,-0.049789874094105624,0.5740070834003825,-0.04591187430476973,1,14,1,A,SL,8.05,8.65
-0.09882449888388889,-0.05691216609221195,-0.021521418849496987,-0.12822945985069323,0.0050000000000000044,0.1815009528925846,0.05327149304189316,-0.13749769699648362,1,15,1,A,SL,8.7,9.2
0.07935076984640466,0.0430107441412394,0.018853244272546865,0.38433525717454176,0.055000000000000715,0.13901021286741644,0.52334547004196,-0.06756019562752735,1,16,1,A,SL,9.25,9.8
