dataset,lineage_ID,window_sizes,y_to_regress,best_fit_line,variable,kind
Shuffled,35.0,[ 5  9 13 17 21 25 29 33],"[0.41611334797041655, 0.5339847775520309, 0.5965360098812078, 0.6997036814108261, 0.7951526384433201, 0.8633946257671739, 0.918786957987492, 0.94181492522128]","[0.40820805 0.53226153 0.62838018 0.70928252 0.7802778  0.84417714
 0.90267898 0.95690106]",$r$,dfa (short)
Trace,36.0,[ 5  9 13 17 21 25 29 33],"[0.4996908136886065, 0.8281106555601078, 0.8943392607786955, 0.8986520209850037, 0.9246010833157857, 0.9257909711809004, 0.9240620069499417, 0.9256330764018009]","[0.60339446 0.7105006  0.78697265 0.84790459 0.89920395 0.94386044
 0.98361794 1.01959124]",$r$,dfa (short)
Shuffled,36.0,[ 5  9 13 17 21 25 29 33],"[0.44061735778610206, 0.6299474493741508, 0.7598533460833128, 0.8496926521922668, 0.9201495805014791, 0.9608913144451836, 1.0002421075597363, 1.035504280922969]","[0.47060352 0.61184974 0.72103731 0.81279728 0.89322622 0.96554798
 1.03170845 1.09298714]",$r$,dfa (short)
Trace,37.0,[ 5  9 13 17 21 25 29 33],"[0.5437373295075201, 0.6947299450544615, 0.7400509753080757, 0.7696006366960308, 0.790182860184656, 0.8070148735574346, 0.8194676445910655, 0.8337529339573705]","[0.58144289 0.65720999 0.70955286 0.75034975 0.78413002 0.81314459
 0.83868793 0.86157797]",$r$,dfa (short)
Shuffled,37.0,[ 5  9 13 17 21 25 29 33],"[0.5212770622998513, 0.7153851634353008, 0.8033121386564591, 0.8808038725104911, 0.9459128099116749, 0.9934974528362535, 1.0254836801723295, 1.049263342812136]","[0.55198032 0.68326277 0.78083508 0.86069831 0.92931658 0.99003461
 1.04483735 1.09501188]",$r$,dfa (short)
Trace,38.0,[ 5  9 13 17 21 25 29 33],"[0.42279681134289954, 0.6013986666441385, 0.7041801629366995, 0.7538802918527373, 0.7851489308941382, 0.8217981499357095, 0.8330586601324729, 0.844229033828951]","[0.46438928 0.5716609  0.651034   0.7158077  0.77133577 0.82038163
 0.8645821  0.90499684]",$r$,dfa (short)
Shuffled,38.0,[ 5  9 13 17 21 25 29 33],"[0.42279234177169867, 0.669533991309931, 0.870788682787606, 0.9821098373206149, 1.052081971820157, 1.111184479631155, 1.1503606392598695, 1.1836255128386564]","[0.47085642 0.64536316 0.78606758 0.90771136 1.01664401 1.11630222
 1.20879846 1.29554273]",$r$,dfa (short)
Trace,39.0,[ 5  9 13 17 21 25 29 33],"[0.4572173637688826, 0.6690562604756671, 0.7449772242432992, 0.7905426113570198, 0.8328783809062478, 0.8630262059839162, 0.8811918329058717, 0.8961112398115465]","[0.5067124  0.61661726 0.69719049 0.76253745 0.81829521 0.8673586
 0.91143546 0.95162783]",$r$,dfa (short)
Shuffled,39.0,[ 5  9 13 17 21 25 29 33],"[0.44912931446002324, 0.6708446775063694, 0.893468987217476, 1.0766201603795889, 1.1988054770942844, 1.3327297137564047, 1.4659471146790672, 1.571217507654749]","[0.45835591 0.67828193 0.86674945 1.03651527 1.19334277 1.34045832
 1.47989808 1.61305098]",$r$,dfa (short)
Trace,40.0,[ 5  9 13 17 21 25 29 33],"[0.48145657809192116, 0.6933369897806808, 0.8150143561123518, 0.8301768136714777, 0.8496877309181741, 0.8717685332620568, 0.8684140617982471, 0.870969207648244]","[0.54660016 0.64910042 0.72278428 0.78176303 0.83158941 0.87508415
 0.91389742 0.94908662]",$r$,dfa (short)
Shuffled,40.0,[ 5  9 13 17 21 25 29 33],"[0.4999202768546413, 0.6882410920707392, 0.819308518917163, 0.9128612879090713, 0.942217016933629, 0.9510688050289224, 0.9680221498652649, 0.9950500295999085]","[0.54409939 0.67065509 0.76439472 0.84094597 0.90660521 0.96462423
 1.01693001 1.06477054]",$r$,dfa (short)
Trace,41.0,[ 5  9 13 17 21 25 29 33],"[0.31455472957019875, 0.4289221315752234, 0.5639587830276475, 0.6321701088517906, 0.6792269198576275, 0.7654574888228635, 0.818953947309453, 0.8638381297341119]","[0.31949341 0.43848841 0.53453608 0.6176321  0.69208541 0.76022961
 0.82349977 0.88285411]",$r$,dfa (short)
