dataset,lineage_ID,window_sizes,y_to_regress,best_fit_line,variable,kind
Trace,17.0,[ 5  9 13 17 21 25 29 33],"[0.4445598724306467, 0.560190091736396, 0.6230547944397611, 0.7100914237812337, 0.7432722226110137, 0.7675283463521843, 0.8182607919110111, 0.8454212726712875]","[0.45308596 0.55272378 0.62591514 0.6853542  0.736122   0.78083069
 0.82102267 0.8576939 ]",$r$,dfa (short)
Shuffled,17.0,[ 5  9 13 17 21 25 29 33],"[0.36886493540285764, 0.6479427863336872, 0.7364179317934845, 0.7755011387278311, 0.8116602520583673, 0.8186080265429626, 0.8304050153427088, 0.8398813565572145]","[0.44579123 0.56115212 0.64805173 0.71982367 0.78191183 0.83715404
 0.88724422 0.93328599]",$r$,dfa (short)
Trace,18.0,[ 5  9 13 17 21 25 29 33],"[0.5122801174733822, 0.6307597763132358, 0.7019571512080853, 0.749060577185055, 0.7664093965971547, 0.764666494015893, 0.7760112101568143, 0.7770423088160062]","[0.54391101 0.61817261 0.66970311 0.7099859  0.74341514 0.77217991
 0.79754151 0.82029815]",$r$,dfa (short)
Shuffled,18.0,[ 5  9 13 17 21 25 29 33],"[0.4622879369721628, 0.7365124231784507, 0.8556735638082601, 0.9645271318539479, 1.0539157923700204, 1.1200537543344238, 1.164504166396706, 1.1956638072858352]","[0.51034698 0.6796379  0.81303813 0.92659975 1.02711309 1.11820706
 1.20209029 1.28022496]",$r$,dfa (short)
Trace,19.0,[ 5  9 13 17 21 25 29 33],"[0.4324351101548382, 0.581252793393277, 0.6648597032504938, 0.7075763197466302, 0.7471861305138731, 0.8024393413946217, 0.8387401330139096, 0.8749649197370921]","[0.45307641 0.55891753 0.63736535 0.70145694 0.75644761 0.80505249
 0.84888099 0.88897566]",$r$,dfa (short)
Shuffled,19.0,[ 5  9 13 17 21 25 29 33],"[0.367558754470549, 0.6643658037485826, 0.8202879961335007, 0.9571298821007036, 1.1059626388404722, 1.2188242255910477, 1.3071266227850626, 1.4056304440978242]","[0.4051718  0.60622945 0.78004074 0.93753122 1.08367086 1.22125533
 1.35205567 1.47728376]",$r$,dfa (short)
Trace,20.0,[ 5  9 13 17 21 25 29 33],"[0.44506636845674924, 0.5862107268104023, 0.7356974329659676, 0.8526636395501831, 0.927229778662162, 0.9857274206603066, 0.9899516599435848, 0.9840528539431649]","[0.46189427 0.60166947 0.70988427 0.80091964 0.88077513 0.95262591
 1.01838979 1.07932846]",$r$,dfa (short)
Shuffled,20.0,[ 5  9 13 17 21 25 29 33],"[0.4513175215627039, 0.6564061905949509, 0.8787983380921296, 1.0531887426487752, 1.192987105514774, 1.3197085842637608, 1.4573787079684863, 1.5857776459171782]","[0.45310736 0.67157262 0.85902245 1.02801399 1.18422599 1.33083964
 1.46986365 1.60266886]",$r$,dfa (short)
Trace,21.0,[ 5  9 13 17 21 25 29 33],"[0.35639959649504077, 0.5211048388151504, 0.6027140727465049, 0.6698934479717874, 0.7187463322968695, 0.7638185111463195, 0.8049697305937663, 0.8511298128034818]","[0.3803952  0.49276718 0.57938132 0.65202849 0.7156106  0.77271553
 0.82490339 0.87319893]",$r$,dfa (short)
Shuffled,21.0,[ 5  9 13 17 21 25 29 33],"[0.34259081705866445, 0.539252549782707, 0.6085491581645415, 0.6500582224479653, 0.6953177929937923, 0.7444649330067938, 0.7870293089551413, 0.8274391475667676]","[0.37854437 0.48744445 0.57098177 0.64082349 0.7018018  0.75646109
 0.80633205 0.85241842]",$r$,dfa (short)
Trace,22.0,[ 5  9 13 17 21 25 29 33],"[0.43725079734763794, 0.5315464445434656, 0.5804749741871233, 0.6049414431221357, 0.6124433831178537, 0.6116762157805175, 0.6221029016902008, 0.6223667768539747]","[0.46506167 0.51651466 0.55156028 0.57861802 0.60086251 0.61985916
 0.63650274 0.6513558 ]",$r$,dfa (short)
Shuffled,22.0,[ 5  9 13 17 21 25 29 33],"[0.36368689403362703, 0.6234861508995341, 0.7621389507485641, 0.8709317533214151, 0.9903073754091295, 1.0636306437471232, 1.124539804586205, 1.166760411671069]","[0.40348848 0.57470881 0.71705404 0.84267881 0.95694555 1.06280623
 1.16209953 1.25606617]",$r$,dfa (short)
Trace,23.0,[ 5  9 13 17 21 25 29 33],"[0.40867729051206664, 0.6039721258757724, 0.6957305471173355, 0.7311237671863797, 0.7614132343387777, 0.7879561515962568, 0.8122827550750973, 0.8418911317903338]","[0.45503489 0.55978357 0.63724967 0.70044515 0.75460604 0.80243419
 0.8455296  0.88492793]",$r$,dfa (short)
Shuffled,23.0,[ 5  9 13 17 21 25 29 33],"[0.38940799413236094, 0.6684155743580832, 0.8102092384204943, 0.9465823739384415, 1.0901047285856944, 1.1895755705913016, 1.259428123869864, 1.3346619522667933]","[0.42474731 0.61742104 0.78021114 0.9254526  1.05865678 1.18288486
 1.30005693 1.41147613]",$r$,dfa (short)
Trace,24.0,[ 5  9 13 17 21 25 29 33],"[0.37228488773035534, 0.5211342528119078, 0.62088368447147, 0.7428564296929825, 0.7542725850904021, 0.7448660049055241, 0.7321153987960017, 0.7197840152759777]","[0.41401586 0.51220473 0.58514908 0.64483669 0.69610872 0.74146951
 0.78240502 0.81987859]",$r$,dfa (short)
Shuffled,24.0,[ 5  9 13 17 21 25 29 33],"[0.3344835445285706, 0.5635419361347224, 0.6850608057874439, 0.8096280674322768, 0.9740061585780505, 1.0886849901102658, 1.1938175241272582, 1.340462857114815]","[0.34710176 0.527576   0.68554891 0.82989715 0.96469816 1.09226146
 1.21405799 1.3310988 ]",$r$,dfa (short)
Trace,25.0,[ 5  9 13 17 21 25 29 33],"[0.42339462014898266, 0.69297732893827, 0.840521950016432, 0.8822103077887113, 0.931931620603578, 0.9726043887994558, 0.9810258294800829, 0.9867865241615629]","[0.49307628 0.6322826  0.73871213 0.82749386 0.90487733 0.97414716
 1.03727653 1.09555781]",$r$,dfa (short)
Shuffled,25.0,[ 5  9 13 17 21 25 29 33],"[0.4671113391890343, 0.6923681061994664, 0.8246055948411967, 0.9668119068658431, 1.0941184060572349, 1.1572619808886977, 1.2072762943079858, 1.2771569785135937]","[0.49033302 0.66967834 0.81387588 0.93830267 1.04956722 1.15124079
 1.24551591 1.33385452]",$r$,dfa (short)
Trace,26.0,[ 5  9 13 17 21 25 29 33],"[0.5535142926615308, 0.6927663973983562, 0.7676869348605625, 0.812785119896574, 0.8418885153579154, 0.8639840876726516, 0.8892453152054827, 0.9130983963318243]","[0.58002074 0.67336387 0.73925321 0.79135364 0.83496533 0.87275377
 0.90626613 0.93648744]",$r$,dfa (short)
Shuffled,26.0,[ 5  9 13 17 21 25 29 33],"[0.4158803266458845, 0.7125881268229123, 0.8382476870016808, 0.9149332255214501, 1.0166097888525414, 1.1136603186019902, 1.1793121681776773, 1.2185158728708108]","[0.46552171 0.64003304 0.78108927 0.90324012 1.01276463 1.11306596
 1.20623822 1.29368037]",$r$,dfa (short)
Trace,27.0,[ 5  9 13 17 21 25 29 33],"[0.3985515373955783, 0.5830758122441654, 0.7098061865514377, 0.7565974058379697, 0.813477635753301, 0.8465456572034188, 0.8655114619525932, 0.8929197940365499]","[0.43753252 0.55759269 0.64893014 0.72486914 0.7908923  0.84987326
 0.90353465 0.95300272]",$r$,dfa (short)
Shuffled,27.0,[ 5  9 13 17 21 25 29 33],"[0.4657856969298369, 0.5754150225564099, 0.6503628826199838, 0.7254963643681749, 0.7607186726413047, 0.7833919730683927, 0.797875489709963, 0.7950793363741314]","[0.4822584  0.57371028 0.63954571 0.69229272 0.73688658 0.77583636
 0.81061076 0.84215142]",$r$,dfa (short)
Trace,28.0,[ 5  9 13 17 21 25 29 33],"[0.3442037772810057, 0.6003491566323343, 0.7996293148317434, 0.895149798157244, 0.9640477340584052, 1.037760594547352, 1.070430095310851, 1.0950679597173327]","[0.39647634 0.56326971 0.70165119 0.82360958 0.93442569 1.03700327
 1.13314937 1.22408247]",$r$,dfa (short)
Shuffled,28.0,[ 5  9 13 17 21 25 29 33],"[0.36998625262256407, 0.579424008665431, 0.7421409430173763, 0.8000107774092755, 0.8454868588106167, 0.8995461088893145, 0.9354687021813533, 0.9736016691756378]","[0.41323969 0.55143037 0.66049939 0.75344884 0.83578581 0.91045605
 0.97925364 1.04336701]",$r$,dfa (short)
Trace,29.0,[ 5  9 13 17 21 25 29 33],"[0.4822560239896371, 0.6840842902781286, 0.8300291026350457, 0.9616038659763784, 1.0427859902367482, 1.079695448157311, 1.111911545468547, 1.132431328226312]","[0.51409383 0.67317511 0.79685247 0.9011881  0.99290501 1.07556947
 1.1513394  1.22163657]",$r$,dfa (short)
Shuffled,29.0,[ 5  9 13 17 21 25 29 33],"[0.4479916103397292, 0.6371606074016144, 0.7925479383159438, 0.9428388472181617, 1.1103925667194618, 1.2095265167387539, 1.309407340570804, 1.3908172903977096]","[0.44700341 0.64066471 0.80246486 0.94573609 1.07638325 1.19766581
 1.31161832 1.4196161 ]",$r$,dfa (short)
Trace,30.0,[ 5  9 13 17 21 25 29 33],"[0.45384110785369347, 0.6816083934310976, 0.8225110926821781, 0.8295727351210744, 0.8317054328094664, 0.8548168171458941, 0.851944811567132, 0.8517116228346638]","[0.52828526 0.63214272 0.7072603  0.76763344 0.81879593 0.86356842
 0.90360535 0.93996918]",$r$,dfa (short)
Shuffled,30.0,[ 5  9 13 17 21 25 29 33],"[0.42368694674983265, 0.6926340290401157, 0.8893777913677031, 0.9951196038456108, 1.0441788057315877, 1.0946476938200518, 1.1533055988818761, 1.2140316313377113]","[0.47843782 0.65363497 0.7945321  0.91613123 1.02488091 1.12426648
 1.2164279  1.30279224]",$r$,dfa (short)
Trace,31.0,[ 5  9 13 17 21 25 29 33],"[0.4144926488140333, 0.5710103829721461, 0.7074921558608945, 0.727514508731769, 0.7274745728816313, 0.7591905546096904, 0.7659701975632363, 0.7698233047664833]","[0.46108691 0.55444079 0.6222275  0.67685241 0.7232359  0.76389137
 0.80029556 0.83339814]",$r$,dfa (short)
Shuffled,31.0,[ 5  9 13 17 21 25 29 33],"[0.37788765098449884, 0.643401675680865, 0.8803935626925941, 1.0959110364021518, 1.2820071652008602, 1.4606405524247257, 1.626144486037347, 1.791614741541949]","[0.39117475 0.6334687  0.8564444  1.06720497 1.26914327 1.46423506
 1.65376635 1.83863708]",$r$,dfa (short)
Trace,32.0,[ 5  9 13 17 21 25 29 33],"[0.446080966836392, 0.653632984492092, 0.7412265229016974, 0.8015332544131212, 0.8339345387806031, 0.8530211619624047, 0.8791698690412311, 0.8855869136685312]","[0.49645353 0.60789642 0.69000547 0.75682085 0.81397569 0.86437076
 0.90972111 0.95113536]",$r$,dfa (short)
Shuffled,32.0,[ 5  9 13 17 21 25 29 33],"[0.33495775160933694, 0.49049780717867664, 0.5944978244356869, 0.648230583356736, 0.6932230995858435, 0.7524443149759374, 0.8201126830792635, 0.8816373271998614]","[0.35304207 0.46973659 0.56162628 0.63981347 0.70899207 0.77166964
 0.82937184 0.88310847]",$r$,dfa (short)
Trace,33.0,[ 5  9 13 17 21 25 29 33],"[0.5385663270416904, 0.7027217003728796, 0.782952355401706, 0.8490548357348516, 0.8746762540886757, 0.9002768734627847, 0.9055107548398215, 0.9070705834432536]","[0.57733333 0.67771108 0.74920078 0.80606792 0.85388477 0.89546751
 0.93245702 0.96590135]",$r$,dfa (short)
