dataset,lineage_ID,window_sizes,y_to_regress,best_fit_line,variable,kind
Trace,1.0,[ 5  9 13 17 21 25 29 33 37],"[0.4303806228737384, 0.62254581149512, 0.7351901502866326, 0.8597182334222077, 0.9304790464358158, 0.9616271406517303, 1.007243109704631, 1.0467325750614531, 1.0617850309208174]","[0.46475643 0.6044203  0.71240932 0.80317596 0.88274347 0.9542973
 1.0197604  1.08039725 1.13709104]",$r$,dfa (short)
Shuffled,1.0,[ 5  9 13 17 21 25 29 33 37],"[0.32701198507421353, 0.5208828055383967, 0.6596167413239286, 0.7510232185302493, 0.8125941614649174, 0.8824614344185472, 0.9547006301899238, 1.0260742737517852, 1.0987752397247121]","[0.35450484 0.49740018 0.6147845  0.71754886 0.81045338 0.89610119
 0.97610531 1.05154956 1.12320499]",$r$,dfa (short)
Trace,3.0,[ 5  9 13 17 21 25 29 33 37 41 45 49],"[0.37922837371533424, 0.5755855412647944, 0.6809025777797865, 0.7174580128987764, 0.7685227755758373, 0.8054237669585036, 0.8304981532536908, 0.8637790651013881, 0.8979408924761655, 0.9242042407048485, 0.9627508285629778, 1.0047661206116634]","[0.4321798  0.53930735 0.61944444 0.68532236 0.74211064 0.79249372
 0.83806917 0.87987524 0.91862989 0.95485304 0.98893491 1.02117688]",$r$,dfa (short)
Shuffled,3.0,[ 5  9 13 17 21 25 29 33 37 41 45 49],"[0.40943539437105864, 0.6209572106830196, 0.7395271093377729, 0.8726213847293769, 0.9380785002404424, 0.979998627830621, 1.030868599051124, 1.0802863461904428, 1.1278710779123648, 1.1933497856101143, 1.249549672467665, 1.2910504012909525]","[0.45319938 0.59757482 0.71044397 0.80601747 0.89026938 0.96637841
 1.0362726  1.10122476 1.16212685 1.2196324  1.27423698 1.3263269 ]",$r$,dfa (short)
Trace,4.0,[ 5  9 13 17 21 25 29 33 37 41 45 49],"[0.5016461621969558, 0.6743338202340304, 0.7526719277242873, 0.820883623793983, 0.8450407914115117, 0.8681114591445677, 0.8836298090878417, 0.8927151511218472, 0.9037240329504197, 0.9092934816014517, 0.9137058808123567, 0.9180153485422191]","[0.56717106 0.65289983 0.71300342 0.76031277 0.79977789 0.83387882
 0.86405084 0.8912056  0.91596126 0.9387579  0.95992087 0.97969803]",$r$,dfa (short)
Shuffled,4.0,[ 5  9 13 17 21 25 29 33 37 41 45 49],"[0.45196267252042777, 0.6655998084982115, 0.8278736569391512, 0.9987728061944932, 1.149154244028641, 1.2713221545066609, 1.3789355395202691, 1.454429435208391, 1.5080689313354203, 1.5581499911866177, 1.602785441792698, 1.6445262964318803]","[0.47876332 0.67066118 0.82809716 0.96580559 1.09021989 1.20485571
 1.31189034 1.41278607 1.50858277 1.60005207 1.68778585 1.77225018]",$r$,dfa (short)
Trace,5.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57],"[0.40589959090045047, 0.5037823609834636, 0.5763652609958758, 0.6219755003077412, 0.655397403852352, 0.6903201026007816, 0.7169488599694436, 0.7397126122985391, 0.7721074018924459, 0.7951457656282279, 0.8177256202232831, 0.8450789121614368, 0.8639963460707157, 0.8871864840241038]","[0.41777242 0.50096909 0.56124625 0.60974747 0.65088484 0.68690942
 0.71914251 0.74843315 0.77536283 0.80034908 0.82370297 0.84566312
 0.86641701 0.88611494]",$r$,dfa (short)
Shuffled,5.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57],"[0.424565040716511, 0.5674146330431786, 0.7337206568860969, 0.8396836084925905, 0.9377986039251377, 1.0184312821301922, 1.0830486210301864, 1.1412264369252654, 1.2012405571817677, 1.260625868869677, 1.3130826583706632, 1.371373953031962, 1.4348394551097925, 1.4930842688748396]","[0.4367047  0.58898738 0.71020541 0.81410083 0.90653321 0.99065159
 1.06838092 1.14100018 1.20941058 1.27427554 1.33610032 1.39528025
 1.45213161 1.50691215]",$r$,dfa (short)
Trace,6.0,[ 5  9 13 17 21 25 29 33 37 41 45],"[0.4145658438195508, 0.6192271290589177, 0.6891719655891118, 0.7207512075650694, 0.7414373260908154, 0.7599624809391458, 0.7851768301497107, 0.8005845779079265, 0.8106221077861808, 0.8229211880322861, 0.8333077936133295]","[0.48383424 0.56803216 0.62800497 0.67571434 0.71583305 0.75072283
 0.78175984 0.80982305 0.83551136 0.85925288 0.8813653 ]",$r$,dfa (short)
Shuffled,6.0,[ 5  9 13 17 21 25 29 33 37 41 45],"[0.4206768005681925, 0.688743876380341, 0.8710950832529407, 0.9479536289629502, 0.9753663603994508, 1.014611391481413, 1.0305878224809824, 1.0390701600718595, 1.0550949628186568, 1.0715144063659126, 1.0867808366100316]","[0.52156707 0.65222689 0.75013285 0.83070933 0.90022772 0.96194771
 1.01781057 1.06907875 1.11662564 1.16108402 1.20292901]",$r$,dfa (short)
Trace,8.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61],"[0.40526604783107, 0.614717199791927, 0.7095743571183096, 0.7975074504670053, 0.9034038542484539, 0.9759641050369102, 1.0360831196281752, 1.1053817402012536, 1.149267243844179, 1.1850597960207871, 1.2247528097189524, 1.2517897117628896, 1.273337325562155, 1.2973636964308453, 1.3136585667105858]","[0.4510625  0.58902786 0.69605474 0.78621149 0.86537645 0.93666411
 1.00195719 1.06249524 1.11914484 1.17253962 1.22315922 1.27137689
 1.31748979 1.36173897 1.40432313]",$r$,dfa (short)
