div_and_fold,fold_growth,division_ratio,added_length,generationtime,length_birth,length_final,growth_rate,lineage_ID,generation,start_time,end_time
,-0.3100231097985934,,-1.3890209817769028,-0.15190476190476201,0.06157094548360087,-1.3274500362933028,-0.16199859712664177,1.0,0.0,0.0,0.18333333333333332
0.127818971007448,0.13836215804937024,-0.0015643597557548627,-0.04649064405327685,0.06476190476190463,-0.7267603022563263,-0.773250946309604,0.03515625909060072,1.0,1.0,0.2,0.6
0.10070121579008329,0.1380467837210475,-0.014069029139756384,0.22411080046099618,0.014761904761904643,-0.4881134855006102,-0.2640026850396149,0.3060619220260319,1.0,2.0,0.6166666666666667,0.9666666666666667
0.2121190304552143,0.25706577132647357,-0.026194050924368995,1.1468295565214226,0.14809523809523795,-0.28423183952411746,0.8625977169973043,-0.0472926663903015,1.0,3.0,0.9833333333333333,1.4666666666666666
-0.05647423201231705,-0.056124664293903614,0.008180208325478833,0.08991537824859996,-0.03523809523809529,0.49942908563074884,0.5893444638793479,0.021082560317845056,1.0,4.0,1.4833333333333334,1.7833333333333334
0.07259772388003194,0.07798313074844043,0.0041756514632034225,0.7593099206165581,0.014761904761904532,0.32771191237647557,1.0870218329930328,0.13445148496144088,1.0,5.0,1.8,2.15
-0.23617979693136226,-0.2289733049760841,-0.010721043891144033,-0.8426973206002435,-0.15190476190476176,0.5006016708224177,-0.3420956497778267,0.28009124735976987,1.0,6.0,2.1666666666666665,2.35
-0.08871770734794937,-0.0723235152940247,-0.0015601557630230412,-0.5193418046731813,0.014761904761904754,-0.2020205470371259,-0.721362351710308,-0.29499607515988924,1.0,7.0,2.3666666666666667,2.716666666666667
-0.054652692568379235,0.03045024026037968,-0.035843394149287555,-0.3553419593021454,0.03142857142857136,-0.5605989826095419,-0.9159409419116882,-0.08618105059623993,1.0,8.0,2.7333333333333334,3.1
-0.012221881934086354,-0.002574152826855136,0.0037079753382780467,-0.4320924856000832,0.06476190476190458,-0.48456543881418535,-0.9166579244142694,-0.3171845180999626,1.0,9.0,3.1166666666666667,3.5166666666666666
0.136693511379687,0.03025012079762368,0.06385387253868036,-0.04424893189511225,0.06476190476190458,-0.22194262030681022,-0.26619155220192336,-0.23512383403876536,1.0,10.0,3.533333333333333,3.933333333333333
-0.08533832091245686,-0.08200028012008831,0.005585910257281168,-0.5085983019224107,-0.05190476190476212,-0.1257030476851062,-0.6343013496075178,0.04084941201023673,1.0,11.0,3.95,4.233333333333333
-0.04153716415486852,-0.021667434846623923,-0.0019972056519469428,-0.4118717875412825,0.01476190476190431,-0.35966112633965697,-0.7715329138809404,-0.15026441673874213,1.0,12.0,4.25,4.6
0.019764839949106605,0.06665774626637877,-0.016210542104955317,-0.13086330223391318,0.09809523809523824,-0.49689536706566795,-0.627758669299582,-0.2766729317251093,1.0,13.0,4.616666666666666,5.05
-0.08280085202651277,-0.1638948548767974,0.05324572977273523,-0.8588919891984976,-0.10190476190476194,-0.09865168452394313,-0.9575436737224416,0.09880272306021953,1.0,14.0,5.066666666666666,5.3
0.23718587593201068,0.18468075282728658,0.023113183038723117,0.5450457502775361,0.09809523809523824,-0.42287650795624643,0.12216924232128878,-0.004312147353783713,1.0,15.0,5.316666666666666,5.75
0.36617542745141285,0.356908661605959,-0.016611909997391927,2.2052867635443376,0.19809523809523788,-0.03624426824860505,2.1690424952957317,-0.030730828519413445,1.0,16.0,5.766666666666667,6.3
-0.1759215454381715,-0.2058260294210213,0.017020284081969983,-0.32694010036911125,-0.11857142857142855,1.273799263566262,0.9468591631971499,0.056527578324115924,1.0,17.0,6.316666666666666,6.533333333333333
0.021008662512637777,0.04379416411298209,-0.0035950304225036422,0.6813880362169118,0.014761904761905198,0.4716863171486039,1.1530743533655148,0.03676872314584201,1.0,18.0,6.55,6.9
-0.1706029650859534,-0.12557012289053365,-0.022245507832408085,-0.329287251916099,-0.08523809523809533,0.46092380974446057,0.1316365578283607,0.12101541159966889,1.0,19.0,6.916666666666667,7.166666666666667
-0.0013602225510869204,0.010036592120992949,0.002737662647891548,0.11607893000155034,0.01476190476190431,0.0735514296620261,0.18963035966357555,-0.059681482545550946,1.0,20.0,7.183333333333334,7.533333333333333
0.08492412095814594,0.13945645407839924,-0.02216410793856438,0.7527639178423602,0.014761904761905198,-0.031756339481240126,0.7210075783611192,0.31008955161846186,1.0,21.0,7.55,7.9
-0.018158009843476042,0.06976791533759052,-0.03679308077255877,0.5320052742131627,0.014761904761905198,0.15233783581775873,0.6843431100309205,0.11097944093043743,1.0,22.0,7.916666666666667,8.266666666666667
-0.030738398532417555,-0.00555230126059536,-0.0046773599574213565,0.24678984119052094,-0.035238095238094624,0.3259592098103714,0.5727490510008915,0.18965710376220124,1.0,23.0,8.283333333333333,8.583333333333334
-0.190343472059758,-0.196939076672008,0.0027228796929807952,-0.7826675831426351,-0.10190476190476105,0.3102627908997744,-0.4724047922428616,-0.04281537034783267,1.0,24.0,8.6,8.833333333333334
0.20497883830288166,0.149560451493021,0.028151091425159813,0.701372888073621,0.031428571428571805,-0.1282912055060299,0.5730816825675902,0.2386649800382339,1.0,25.0,8.85,9.216666666666667
0.05460695005907068,0.10512221864480686,-0.018924585870123245,0.78037861339374,0.0480952380952393,0.18353135204143545,0.9639099654351746,0.031167161822797107,1.0,26.0,9.233333333333333,9.616666666666667
-0.14520865603474498,-0.16367950146699833,0.013683495487835096,-0.4575170055087763,-0.08523809523809533,0.5887812277503355,0.13126422224155831,-0.031422102706189836,1.0,27.0,9.633333333333333,9.883333333333333
