dataset,lineage_ID,window_sizes,y_to_regress,best_fit_line,variable,kind
Trace,1.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57],"[0.4573465139733239, 0.5717104321344354, 0.6626325278858881, 0.7059027903411209, 0.7404529498672454, 0.7749933734382483, 0.794968158886533, 0.8210775889185299, 0.8545480101447749, 0.8779166237946013, 0.9011433733153542, 0.9321712690153134, 0.956958045388351, 0.9827464622337247]","[0.47821391 0.56853457 0.63352217 0.68557196 0.7295649  0.76798176
 0.80227434 0.83337329 0.86191461 0.88835419 0.9130311  0.93620508
 0.95807992 0.97881881]",$r$,dfa (short)
Shuffled,1.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57],"[0.47093025431546115, 0.7063026933389117, 0.8347409927937164, 0.9788657458297773, 1.0994559335245333, 1.2070802350241843, 1.305400707574173, 1.3827878612781903, 1.449675043016474, 1.521563716863314, 1.5896449094678622, 1.6519721774426235, 1.7090873457590077, 1.7568668134797552]","[0.50168115 0.68471154 0.83179223 0.9586606  1.07207715 1.17569419
 1.27175346 1.36174945 1.44673827 1.52749932 1.60462751 1.67858925
 1.74975837 1.81844003]",$r$,dfa (short)
Trace,2.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69 73 77 81 85],"[0.3545178971304923, 0.5347705094653197, 0.6608054415962697, 0.7362126793755833, 0.7919740992777202, 0.8487846810371403, 0.8914296815385927, 0.9348655707742007, 0.9775919084879165, 1.0113265855662241, 1.0427623161348503, 1.077162166219608, 1.099813310951495, 1.1206335567629053, 1.1408129142335408, 1.156203220656411, 1.1712876574891424, 1.1854251836275138, 1.1972278055839138, 1.21003487675666, 1.20465285480048]","[0.4246011  0.53621139 0.62050403 0.69024405 0.75065387 0.80445977
 0.8532909  0.89820966 0.93995282 0.97905528 1.01591938 1.05085652
 1.08411328 1.11588879 1.14634646 1.17562232 1.20383094 1.23106989
 1.25742305 1.28296309 1.30775349]",$r$,dfa (short)
Shuffled,2.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69 73 77 81 85],"[0.3334365864032126, 0.5094467074245407, 0.6937529609453564, 0.8301546608973912, 0.9601820976256565, 1.1103533555872465, 1.2337856685648898, 1.3507254782601203, 1.479354753848703, 1.5938096181419386, 1.7043929609348607, 1.829038150474266, 1.9427069667182413, 2.0407355961031453, 2.1188513125011745, 2.1531234705539175, 2.1617735404246488, 2.1585981293077383, 2.1525537334271543, 2.146017988200079, 2.1400053269475623]","[0.35793317 0.53597297 0.68998206 0.82958874 0.95917501 1.08120665
 1.19724615 1.30836292 1.41532978 1.51872838 1.61901042 1.71653563
 1.81159646 1.90443474 1.99525339 2.08422479 2.17149697 2.25719827
 2.34144087 2.42432354 2.50593388]",$r$,dfa (short)
Trace,3.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69 73 77],"[0.46513458552005615, 0.6163959135356092, 0.6755159282636275, 0.7420806719550502, 0.7898042148314265, 0.825630589283025, 0.8633840320100019, 0.8949766713869003, 0.9235923815912084, 0.9556494951219978, 0.9864209691359875, 1.0145381995254772, 1.0414565552483834, 1.0644481857529398, 1.0905081741808216, 1.114030245548214, 1.13468320604325, 1.1572796253939293, 1.1786769437473708]","[0.49086339 0.59248042 0.66649154 0.72625372 0.77707743 0.82167994
 0.86165983 0.89804624 0.93154509 0.96266401 0.99178161 1.01918866
 1.04511386 1.0697407  1.09321891 1.1156724  1.13720505 1.15790491
 1.17784729]",$r$,dfa (short)
Shuffled,3.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69 73 77],"[0.457732082971772, 0.6751624050185445, 0.84282162384878, 0.9735246740928414, 1.0533302318122444, 1.116073218826452, 1.1705083792748743, 1.2135398386262213, 1.2574986260437926, 1.3063012387307653, 1.3547908288921278, 1.4070242473660686, 1.4637205480299744, 1.5195157110304685, 1.5710806113200146, 1.62211988095908, 1.6715411770568915, 1.7131459341615476, 1.7500605939751581]","[0.51758096 0.6739404  0.79495646 0.89673918 0.98600776 1.06631766
 1.13981605 1.20791537 1.27160244 1.33159834 1.3884486  1.44257756
 1.49432289 1.5439584  1.5917097  1.63776527 1.68228444 1.72540332
 1.76723924]",$r$,dfa (short)
Trace,4.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69 73 77 81 85 89],"[0.3958092077823126, 0.6041861808549275, 0.6770155456676987, 0.7258896692283705, 0.7894321034729876, 0.8238733463121674, 0.848872501353525, 0.8872342053611263, 0.9015795770585977, 0.9130721775400814, 0.9314411386047572, 0.9393530574478295, 0.9465520070834984, 0.9527447200054955, 0.9523088026034751, 0.9508490367788158, 0.948864035719401, 0.9416370934459669, 0.9345171053397037, 0.9286213294852907, 0.9229936409406552, 0.9190539117296024]","[0.51392493 0.59315654 0.64882234 0.69270044 0.72934226 0.7610308
 0.78908852 0.81435603 0.83740366 0.8586377  0.87835864 0.89679551
 0.91412723 0.93049643 0.94601883 0.96078971 0.9748885  0.98838224
 1.00132801 1.01377486 1.02576532 1.03733645]",$r$,dfa (short)
Shuffled,4.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69 73 77 81 85 89],"[0.3638492909836418, 0.6051905197574218, 0.8200202219829262, 0.975596563052528, 1.09028176160202, 1.1632343755569337, 1.2016672235584145, 1.2274967805869166, 1.2494292844414954, 1.2728588202275222, 1.2961701052189587, 1.3246904730680797, 1.36257553265804, 1.3935131644304564, 1.4209079228286652, 1.4540339807971245, 1.4871251970913486, 1.5232372611789748, 1.5670980871179314, 1.6094066133725025, 1.652369934257611, 1.7004021156617186]","[0.49175847 0.63773068 0.75034241 0.84485089 0.92760343 1.0019527
 1.06992058 1.13283558 1.19162495 1.24696567 1.29936952 1.34923433
 1.39687644 1.44255226 1.48647293 1.52881475 1.56972671 1.60933601
 1.64775226 1.68507073 1.72137477 1.75673783]",$r$,dfa (short)
Trace,5.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61],"[0.2962545702842756, 0.42056448881030845, 0.5219913056274095, 0.6529124454285689, 0.7398109853590379, 0.8243744094911083, 0.9254483319687011, 0.9949559290290242, 1.0625245241259713, 1.1368692556155753, 1.1886797218574798, 1.2383886439174197, 1.2965838535191487, 1.339675784102018, 1.3846162501047736]","[0.29628199 0.4290784  0.54094643 0.64055615 0.73177242 0.81673839
 0.89679661 0.97285729 1.04557293 1.11543116 1.18280831 1.2480024
 1.31125448 1.37276295 1.43269356]",$r$,dfa (short)
Shuffled,5.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61],"[0.2499701866140592, 0.46927694813206267, 0.5944075771664958, 0.7025516760607976, 0.8372248066335393, 0.960430151685508, 1.0656557751398619, 1.1738937907599203, 1.2445058511977924, 1.3000594794650944, 1.307056894935953, 1.3045161146752176, 1.305411843094702, 1.3067430396243145, 1.308507205385427]","[0.3073246  0.45069612 0.57268287 0.68203526 0.78268456 0.87682279
 0.96582906 1.05064169 1.13193539 1.21021571 1.28587374 1.35921986
 1.43050557 1.49993824 1.56769142]",$r$,dfa (short)
