dataset,lineage_ID,window_sizes,y_to_regress,best_fit_line,variable,kind
Trace,1.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69 73],"[0.4801458973492489, 0.6290061566383683, 0.7176470046248328, 0.7687438904332415, 0.8043815097760985, 0.8495429039213986, 0.8775377325337343, 0.9016627686475589, 0.9318567089078489, 0.9486545431021598, 0.965105220439025, 0.9853610116480734, 0.9990172755681602, 1.0128949288511366, 1.0294845812644529, 1.0404139480894623, 1.051295212550228, 1.0646154458631103]","[0.53008563 0.62203924 0.68751147 0.73958251 0.78336056 0.82142685
 0.85528522 0.88589607 0.91391367 0.93980573 0.96391922 0.98651938
 1.00781391 1.02796879 1.04711896 1.06537575 1.08283217 1.09956681]",$r$,dfa (short)
Shuffled,1.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69 73],"[0.4396977861424724, 0.6292623449328079, 0.8136912785752216, 0.9675756058891323, 1.0805412092066258, 1.1621932412556928, 1.2487105678551387, 1.3294438198310932, 1.385776657908776, 1.435533814469442, 1.4776300823805772, 1.5100029541176143, 1.5423882249870773, 1.573837486301801, 1.5956279860511235, 1.6181323757621526, 1.6418794032627833, 1.6623839105169944]","[0.50176368 0.66548115 0.79406912 0.90329423 0.99980897 1.08716218
 1.1675107  1.24228077 1.31247331 1.37882253 1.44188582 1.50209812
 1.55980647 1.61529303 1.66879085 1.72049504 1.77057089 1.81915987]",$r$,dfa (short)
Trace,2.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69 73 77 81],"[0.4123394440430044, 0.5798100485917028, 0.681890774609245, 0.748155701020802, 0.7943689372488082, 0.8485824642855379, 0.8955073350345877, 0.9404848110791465, 0.9937680705562048, 1.0448799341181618, 1.0930980427979589, 1.1457552316644493, 1.196877742129854, 1.2447212415333115, 1.2937986813760614, 1.3417844625068736, 1.3864498579116895, 1.4279412292151432, 1.4554900877008943, 1.4761552177193973]","[0.42493218 0.55091007 0.64807473 0.72960684 0.80098885 0.86511621
 0.92373494 0.97799215 1.02868846 1.07640835 1.12159365 1.16458778
 1.20566384 1.24504315 1.28290796 1.31941046 1.35467923 1.38882405
 1.42193953 1.45410789]",$r$,dfa (short)
Shuffled,2.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69 73 77 81],"[0.4233670091657136, 0.6490162588770856, 0.8286240946063955, 0.9847262781733824, 1.1035697664300141, 1.2013628702188943, 1.2982539782903222, 1.3900020856386701, 1.4895517057348096, 1.603321009988707, 1.7149521845300841, 1.824227757548247, 1.9313329300454027, 2.030054727088853, 2.1234980078761168, 2.210057852118669, 2.285716645963821, 2.3535038512294144, 2.4180156666001773, 2.482124041800605]","[0.44161055 0.63685058 0.80077082 0.94639945 1.07952882 1.20336498
 1.31991341 1.43053212 1.53619365 1.63762414 1.73538356 1.82991505
 1.92157679 2.01066341 2.09742093 2.18205739 2.26475072 2.34565454
 2.42490262 2.50261238]",$r$,dfa (short)
Trace,3.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69 73 77 81],"[0.3897289716694594, 0.6076217550825592, 0.7025127588719337, 0.749290468262452, 0.7982884288925428, 0.8234405723606196, 0.8461795044135827, 0.8771253083272581, 0.9006962391650801, 0.9283447930681032, 0.9598297121548562, 0.9878679797145222, 1.0173417738773158, 1.0464813849997767, 1.073331190048943, 1.1006672199451286, 1.1264027605317797, 1.1493541938189684, 1.171184814037285, 1.1923561118270611]","[0.46209846 0.56484989 0.64045004 0.70191156 0.7544496  0.80074765
 0.8423913  0.88040503 0.91549371 0.94816556 0.97880054 1.00769108
 1.03506764 1.06111542 1.08598581 1.10980431 1.13267625 1.15469102
 1.1759252  1.19644497]",$r$,dfa (short)
Shuffled,3.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69 73 77 81],"[0.42972071116421423, 0.6622326066465659, 0.8518620388291434, 1.0059513461442517, 1.1244207608247248, 1.2022360132795324, 1.2559648940359844, 1.3176136824044677, 1.3788172410001371, 1.4338247225004408, 1.4874098308927626, 1.535374638725844, 1.5818107553751188, 1.6299274598498859, 1.6817885412983558, 1.736156657479053, 1.7937452830855993, 1.8552018050181853, 1.9154665105682926, 1.9768551761552018]","[0.5029142  0.67305988 0.80766393 0.92255482 1.0244491  1.1169441
 1.20223294 1.28176958 1.35657661 1.4274056  1.49482806 1.55929063
 1.6211502  1.68069729 1.73817213 1.79377607 1.84767986 1.90002978
 1.95095227 2.00055753]",$r$,dfa (short)
Trace,4.0,[ 5  9 13 17],"[0.265958242479033, 0.48188949012425736, 0.5900923867793397, 0.710399735806625]",[0.27738781 0.44315149 0.59407558 0.73570281],$r$,dfa (short)
Shuffled,4.0,[ 5  9 13 17],"[0.41689651930643323, 0.6177494117161821, 0.7649658632930614, 0.9884178404149822]",[0.41299333 0.61848519 0.79625574 0.95741079],$r$,dfa (short)
Trace,5.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69 73 77],"[0.4122416092673689, 0.5606746685431442, 0.6959706883638752, 0.7607918441431127, 0.7961281552350328, 0.8463265229119817, 0.8797083777394088, 0.9031693160817689, 0.9482901550325563, 0.9774749402418897, 0.9993451317184131, 1.031908378175786, 1.051892417131217, 1.0634904051384235, 1.0856518709522958, 1.1030133394311954, 1.113522131056285, 1.1283300905706595, 1.1269541808026062]","[0.46745495 0.57177621 0.6485722  0.71102818 0.76443068 0.81150073
 0.85384646 0.89250712 0.92819785 0.96143433 0.99260219 1.02199822
 1.04985634 1.07636457 1.10167661 1.12591986 1.14920129 1.17161167
 1.19322878]",$r$,dfa (short)
Shuffled,5.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69 73 77],"[0.4185378380641007, 0.6340070632044514, 0.7792588065856573, 0.8926976390223699, 0.9851352955205477, 1.0731542463439165, 1.1732216189642153, 1.2710333802859342, 1.3700925492539846, 1.4729668104199136, 1.5693292621637154, 1.6571277110791074, 1.7400249485093608, 1.8136997700567146, 1.8819976176257258, 1.9499507728233212, 2.012368250565614, 2.0755286629858207, 2.1402921938619843]","[0.43010695 0.60728309 0.75355796 0.88204681 0.99850437 1.10608642
 1.20675266 1.3018222  1.39223491 1.47868937 1.56172219 1.64175654
 1.71913331 1.7941321  1.86698574 1.93789062 2.00701428 2.07450109
 2.14047648]",$r$,dfa (short)
