dataset,lineage_ID,window_sizes,y_to_regress,best_fit_line,variable,kind
Trace,1.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69 73],"[0.37534639296956984, 0.5643317273052165, 0.6329364974887786, 0.6754426557392074, 0.7414624615319513, 0.789666856792317, 0.8261327048658984, 0.8797744550754406, 0.9227019694265391, 0.9487557195971957, 0.9785880873307402, 1.000177255085352, 1.0095437709711317, 1.026221820098767, 1.0385059548415023, 1.050861526325542, 1.0716594785577689, 1.0877232822818121]","[0.42777479 0.53041315 0.60680006 0.6693799  0.72318533 0.77082235
 0.81383842 0.8532374  0.88971241 0.92376469 0.95576999 0.98601821
 1.01473829 1.04211461 1.06829814 1.09341425 1.11756835 1.14085002]",$r$,dfa (short)
Shuffled,1.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69 73],"[0.40805898216821385, 0.6335301499095037, 0.7869909346647154, 0.9025121309348948, 1.0194002077556628, 1.1518166304042385, 1.272382983206888, 1.390658572099566, 1.5156164251173845, 1.631154992859775, 1.7401942984962544, 1.8452041046880403, 1.9384977424766, 2.0197739991250927, 2.1014951568438227, 2.1810572335065443, 2.2503928897508083, 2.314194339822673]","[0.41533528 0.60725948 0.77016627 0.9159648  1.04999543 1.17523195
 1.29354334 1.40620018 1.51411539 1.61797259 1.71830032 1.81551782
 1.90996465 2.0019207  2.09162007 2.17926106 2.26501352 2.34902431]",$r$,dfa (short)
Trace,2.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53],"[0.3756030421997269, 0.5108803064183662, 0.6100358567780803, 0.6576030968961856, 0.6926977086503642, 0.7496390514076576, 0.7909287811231419, 0.8211678503353212, 0.8679664644432062, 0.9020586611327783, 0.9257277939931801, 0.9660531247636215, 0.9967251763511218]","[0.39704012 0.49991665 0.57742831 0.64145561 0.69684998 0.74614072
 0.79083769 0.83192469 0.87008348 0.9058087  0.93947223 0.97136172
 1.00170485]",$r$,dfa (short)
Shuffled,2.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53],"[0.45565441861070466, 0.6107727077007787, 0.7197866991801174, 0.8460368126008782, 0.9210562568877058, 0.9495957204392129, 0.9884270812951607, 1.023452379797577, 1.0608328156195341, 1.1133819414200572, 1.1559905513039523, 1.1984764249832482, 1.2469492649811895]","[0.48268632 0.61280446 0.71149303 0.79337653 0.86445815 0.92787915
 0.98552007 1.03860911 1.08799911 1.13430992 1.17800829 1.21945571
 1.25893875]",$r$,dfa (short)
Trace,3.0,[ 5  9 13 17 21 25 29],"[0.48209754757078976, 0.6227483817960072, 0.6814603242153875, 0.7263663657232735, 0.7754171302859919, 0.8290329485444848, 0.8735298186794012]","[0.49488949 0.59814961 0.67343931 0.73427823 0.78604615 0.83149744
 0.87225328]",$r$,dfa (short)
Shuffled,3.0,[ 5  9 13 17 21 25 29],"[0.43984345133358826, 0.6544070116014643, 0.7583833135539646, 0.8692270675429865, 0.9451775091033984, 1.0186728009354111, 1.0966012030906946]","[0.46087557 0.61976762 0.74595135 0.85393295 0.9498864  1.03712549
 1.11767379]",$r$,dfa (short)
Trace,4.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69 73],"[0.4801458973492487, 0.6290061566383681, 0.7176470046248324, 0.7687438904332414, 0.8043815097760982, 0.8495429039213986, 0.8775377325337343, 0.9016627686475586, 0.9318567089078489, 0.9486545431021599, 0.9651052204390252, 0.9853610116480737, 0.9990172755681606, 1.0128949288511369, 1.029484581264453, 1.0404139480894627, 1.0512952125502284, 1.0646154458631107]","[0.53008563 0.62203924 0.68751147 0.73958251 0.78336056 0.82142685
 0.85528522 0.88589607 0.91391367 0.93980573 0.96391922 0.98651938
 1.00781391 1.02796879 1.04711896 1.06537575 1.08283217 1.09956681]",$r$,dfa (short)
Shuffled,4.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69 73],"[0.4217059140375013, 0.6132372616124023, 0.7437436084930374, 0.8434751798038124, 0.9507482182428595, 1.0531934296346268, 1.1392220723367428, 1.2075234627566551, 1.2601239116308118, 1.2980042695362441, 1.3216946627657118, 1.3396531431201604, 1.350980746868177, 1.3565568619336121, 1.364822898052917, 1.3732204771165848, 1.3804717562961617, 1.3860718741298166]","[0.48600668 0.6274899  0.73625313 0.8273152  0.90690689 0.97831287
 1.04351101 1.10379925 1.16008255 1.213021   1.26311318 1.31074638
 1.35622837 1.39980841 1.44169169 1.48204942 1.52102621 1.55874549]",$r$,dfa (short)
Trace,5.0,[ 5  9 13 17],"[0.4374969613260247, 0.6322931216614648, 0.7075501388164517, 0.7570417985922601]",[0.45396086 0.59196912 0.69890749 0.78892082],$r$,dfa (short)
Shuffled,5.0,[ 5  9 13 17],"[0.4967702371322754, 0.613541129630408, 0.7001429970646442, 0.763808838458134]",[0.49764058 0.61247791 0.69743625 0.76676087],$r$,dfa (short)
Trace,6.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69 73 77],"[0.4122416092673689, 0.5606746685431443, 0.6959706883638754, 0.7607918441431128, 0.7961281552350331, 0.8463265229119817, 0.8797083777394088, 0.9031693160817689, 0.9482901550325565, 0.97747494024189, 0.9993451317184133, 1.0319083781757865, 1.0518924171312174, 1.0634904051384237, 1.0856518709522962, 1.1030133394311958, 1.1135221310562855, 1.12833009057066, 1.1269541808026067]","[0.46745495 0.57177621 0.6485722  0.71102818 0.76443068 0.81150073
 0.85384646 0.89250712 0.92819785 0.96143433 0.99260219 1.02199822
 1.04985634 1.07636457 1.10167661 1.12591986 1.14920129 1.17161167
 1.19322878]",$r$,dfa (short)
Shuffled,6.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69 73 77],"[0.4580786963196043, 0.6473255626884473, 0.83274649413029, 0.9648864750089028, 1.0508368152991656, 1.0967829734182153, 1.1330571204286377, 1.1576052069177079, 1.1743303392442868, 1.1806518956810697, 1.185236997014883, 1.1887318302403946, 1.1897852738524894, 1.19480877243789, 1.2014184155275884, 1.2038974276735113, 1.2067171936392365, 1.2101103054103988, 1.2139999744020293]","[0.58651511 0.70301955 0.78740011 0.85528039 0.91284469 0.9632476
 1.00834053 1.04931302 1.08697963 1.12192526 1.15458559 1.1852948
 1.21431549 1.24185811 1.26809423 1.29316576 1.31719154 1.34027221
 1.36249384]",$r$,dfa (short)
Trace,7.0,[ 5  9 13 17 21 25 29 33 37 41 45],"[0.4965440886070989, 0.6982437416078082, 0.7864279151374912, 0.831218843962407, 0.8799769376271142, 0.912530158158758, 0.9281848172514517, 0.9630972316357937, 0.9855255627642857, 0.9929663367703266, 0.9782005593069545]","[0.55780989 0.66126334 0.73552867 0.79491732 0.84505457 0.88879581
 0.92781046 0.96316776 0.99559794 1.0256241  1.0536351 ]",$r$,dfa (short)
Shuffled,7.0,[ 5  9 13 17 21 25 29 33 37 41 45],"[0.45456432277601344, 0.6708812245862181, 0.828994077350141, 0.9388147134825536, 1.0492738879281787, 1.1176547790219782, 1.1455897036058256, 1.164302193406295, 1.1866904841334647, 1.2104391201979559, 1.2377374034710087]","[0.511796   0.66331115 0.78014202 0.87815923 0.96396278 1.04103785
 1.11148579 1.17668709 1.23760515 1.29494322 1.34923292]",$r$,dfa (short)
Trace,8.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69 73],"[0.40656186145349976, 0.5770769895759641, 0.6745605873625086, 0.7667503839637333, 0.8221361327032294, 0.8752121734683384, 0.9248169328214694, 0.9449818363674827, 0.9672159870523629, 0.9879655751343982, 1.0072462084173581, 1.0329767892117432, 1.0606838524887228, 1.085223954705025, 1.1129923199662894, 1.1441338010364732, 1.1716777798665816, 1.2010241076585004]","[0.46145164 0.57131837 0.65298724 0.71984073 0.77728578 0.82812037
 0.87400508 0.91601673 0.95489851 0.99118772 1.02528703 1.05750702
 1.08809291 1.11724216 1.1451164  1.17184985 1.19755534 1.22232871]",$r$,dfa (short)
Shuffled,8.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69 73],"[0.42097911063189186, 0.6045914106759401, 0.7701036426059308, 0.915122909141354, 1.0385642288665402, 1.1489873918603069, 1.229824482654102, 1.2994202328268958, 1.3813656581056608, 1.4538858420328729, 1.51238381748428, 1.5671168791082624, 1.6131440618373896, 1.6576199261699578, 1.702679876686893, 1.7378593323401261, 1.7640974658357456, 1.7840470678319347]","[0.45818434 0.62732583 0.76358851 0.88132496 0.98671299 1.08309479
 1.17252397 1.25637084 1.33560449 1.41094059 1.4829257  1.55198858
 1.61847306 1.68265989 1.74478193 1.8050349  1.86358517 1.92057563]",$r$,dfa (short)
Trace,9.0,[ 5  9 13 17],"[0.265958242479033, 0.48188949012425736, 0.5900923867793397, 0.7103997358066251]",[0.27738781 0.44315149 0.59407558 0.73570281],$r$,dfa (short)
Shuffled,9.0,[ 5  9 13 17],"[0.2675248511715775, 0.5397433003046761, 0.6733502142491378, 0.7586357155715245]",[0.28725127 0.47650921 0.65401252 0.82396043],$r$,dfa (short)
Trace,10.0,[ 5  9 13 17],"[0.2966425379750424, 0.4455561531258389, 0.5874417511937096, 0.7599819144293128]",[0.29169389 0.45549636 0.60197204 0.73776048],$r$,dfa (short)
Shuffled,10.0,[ 5  9 13 17],"[0.4019970413489739, 0.5028306198176642, 0.5259257652368229, 0.5690312006903385]",[0.40970878 0.48190082 0.53339889 0.57440744],$r$,dfa (short)
Trace,11.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69 73 77],"[0.45261768021077864, 0.5664130002787773, 0.6174970629038874, 0.6870287151726713, 0.7263059877221946, 0.748359941881391, 0.7821372995434833, 0.8006339438081791, 0.8096360358752664, 0.8118917852470264, 0.8138890623669489, 0.811812788107673, 0.8101575899794005, 0.8097353955338695, 0.8082214866671519, 0.8079399987570951, 0.8084547642576659, 0.8063722117128904, 0.8061441567196113]","[0.51748172 0.5792525  0.62159258 0.65442051 0.68149496 0.70467576
 0.72502889 0.74322603 0.75971953 0.77482956 0.78879153 0.80178398
 0.8139457  0.82538687 0.83619654 0.84644773 0.85620114 0.8655078
 0.87441105]",$r$,dfa (short)
Shuffled,11.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69 73 77],"[0.47167660516560866, 0.6821490458882389, 0.8127662102674773, 0.9279194750977485, 1.0119422369808533, 1.0719547644982963, 1.136743767251521, 1.194830066763433, 1.238520442850703, 1.2777120142439677, 1.3070252287213897, 1.3351996921662, 1.3663179298313297, 1.3984883947285163, 1.4322997229163434, 1.4617794331455187, 1.4824993908868838, 1.495334136236882, 1.5077040200347438]","[0.53955446 0.68174584 0.78918059 0.87809293 0.95512683 1.02375151
 1.08604044 1.14334598 1.19660611 1.24650189 1.29354567 1.33813397
 1.38058087 1.42113997 1.46001944 1.49739254 1.53340525 1.56818187
 1.60182924]",$r$,dfa (short)
Trace,12.0,[ 5  9 13 17 21 25],"[0.35621612817182446, 0.5579912279356645, 0.7293420959349978, 0.8632491411783301, 0.9269805753965455, 1.0335637950341687]",[0.37019733 0.5459555  0.69616552 0.83122308 0.9558149  1.07256069],$r$,dfa (short)
Shuffled,12.0,[ 5  9 13 17 21 25],"[0.36205134343270284, 0.6630214597408502, 0.8860872947736824, 1.01741209699979, 1.134353600582319, 1.194186722932006]",[0.39708575 0.61432702 0.80716469 0.98504563 1.15235697 1.31160296],$r$,dfa (short)
Trace,13.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65],"[0.37089076388666364, 0.5300836658261411, 0.6095584103783902, 0.6764841392451777, 0.7216974498495176, 0.7672367387531785, 0.8186749257741184, 0.8595598461751417, 0.8935004764374598, 0.9349673108198613, 0.9701948221326083, 1.001408902533363, 1.0385378209387812, 1.07578841415374, 1.1118730739038625, 1.1542050512149322]","[0.39687003 0.50547886 0.58806617 0.65670879 0.71637423 0.76966549
 0.81814262 0.86282544 0.90442263 0.94344965 0.98029483 1.01525914
 1.04858125 1.08045408 1.11103618 1.1404596 ]",$r$,dfa (short)
Shuffled,13.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65],"[0.41139140057230356, 0.6174806474849738, 0.7326884449544345, 0.8145623500034713, 0.9062196833868018, 0.9820774746623986, 1.0433154042627217, 1.11107906485648, 1.1841170124485028, 1.2437271388197304, 1.2942997300436458, 1.3263859555335278, 1.3403175164271859, 1.3478716595605646, 1.3506645204916008, 1.3467575457230525]","[0.45723269 0.59852879 0.70835124 0.80098292 0.88240089 0.9557753
 1.02302415 1.08541104 1.14381993 1.19889744 1.25113329 1.30090873
 1.3485274  1.39423567 1.43823673 1.48070039]",$r$,dfa (short)
Trace,14.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65],"[0.4643479321460991, 0.6493149217051681, 0.7496531209967118, 0.7800658168688849, 0.8052496774353272, 0.8251479589910264, 0.8324291728633114, 0.8416665274969479, 0.8527891074283523, 0.8599975730586902, 0.8703482575436098, 0.8815456703720342, 0.8918168317685434, 0.9061703321561366, 0.9208836541980688, 0.9314092654479843]","[0.55308279 0.62805408 0.68004082 0.72066136 0.75435903 0.78334658
 0.80889854 0.83182133 0.85265994 0.87180123 0.8895305  0.90606458
 0.92157242 0.93618843 0.95002142 0.96316078]",$r$,dfa (short)
Shuffled,14.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65],"[0.46021574601017795, 0.6532710183318847, 0.8167402931576008, 0.9460109556692107, 1.0090794353998556, 1.0756074611350048, 1.1596895587976765, 1.2381811520602002, 1.3215295346969291, 1.4064392523630642, 1.475408797532888, 1.5431085671097178, 1.6083698599232334, 1.6724955141574198, 1.7459934528136032, 1.821626651066478]","[0.47858565 0.64769467 0.78267604 0.89858144 1.00184267 1.09592156
 1.18293675 1.26429731 1.34099691 1.41376759 1.48316722 1.54963256
 1.6135132  1.67509418 1.73461155 1.7922634 ]",$r$,dfa (short)
Trace,15.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65],"[0.3503856822891018, 0.48016419942084093, 0.5667075080745274, 0.6487388810757482, 0.7280430484126462, 0.7727480417805016, 0.80493368880622, 0.8499317902673923, 0.8800832615275372, 0.9042904670985835, 0.9419616550218536, 0.96375076252202, 0.9785879938399972, 1.0023123719015505, 1.0175543371466373, 1.0296579011450824]","[0.37984762 0.48348428 0.56224977 0.62769307 0.6845626  0.73534586
 0.78153334 0.82409921 0.86372032 0.9008889  0.93597576 0.96926822
 1.00099414 1.03133769 1.06045016 1.08845762]",$r$,dfa (short)
Shuffled,15.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65],"[0.4258914581919237, 0.6600462388045487, 0.7962488362000081, 0.9646747472279246, 1.1382308686702611, 1.2785553323619974, 1.4030107159316787, 1.494901530272777, 1.560686062613324, 1.6162685881387795, 1.6662427119528134, 1.7161577286218324, 1.773036347023712, 1.8295537933866683, 1.8866210531852294, 1.9446486634608982]","[0.46730019 0.65747515 0.81404199 0.95131179 1.07555024 1.19018797
 1.29735279 1.39847553 1.49457477 1.58640707 1.67455319 1.75947079
 1.8415284  1.92102814 1.99822144 2.07332033]",$r$,dfa (short)
Trace,16.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69 73 77 81],"[0.34805721597703904, 0.5465600067487462, 0.6550686599204906, 0.7125138771390843, 0.7856983102826578, 0.8469977879545909, 0.8771806965879319, 0.918454962734193, 0.9230057550119014, 0.9133820035996502, 0.9042433272495635, 0.8991861068827453, 0.8934995855987395, 0.8887900722583095, 0.8864501515001298, 0.8837334048671485, 0.8815861465566831, 0.8814081694838557, 0.882750995294011, 0.8841498776558454]","[0.47755502 0.55907672 0.61701128 0.66302904 0.70168078 0.73526366
 0.76511492 0.79208799 0.81676395 0.83955795 0.86077787 0.88065896
 0.89938535 0.91710416 0.93393496 0.94997635 0.9653107  0.9800076
 0.99412639 1.00771817]",$r$,dfa (short)
Shuffled,16.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69 73 77 81],"[0.3987495998534288, 0.5601910849834334, 0.6875705942225648, 0.832007341958341, 0.9421652438911674, 1.0389905665632726, 1.1317041443175466, 1.2044836247441888, 1.2765351817167203, 1.3492310406037715, 1.410274676043743, 1.46764451275354, 1.5163223793073763, 1.555890367124158, 1.597120755239679, 1.638056073127818, 1.6762170080268106, 1.7168141222511564, 1.7571559520131659, 1.7948647333295211]","[0.4211267  0.57766439 0.70396082 0.8131952  0.91104691 1.00059101
 1.08371819 1.16169071 1.23540167 1.30551084 1.37252231 1.43683164
 1.49875608 1.5585548  1.6164428  1.67260081 1.72718251 1.78031989
 1.83212736 1.88270481]",$r$,dfa (short)
