dataset,lineage_ID,slope,intercept,std_err,variable,kind
Trace,1.0,0.27214738730423577,-1.0727210358105537,0.011251393468205393,$r$,dfa (short)
Shuffled,1.0,0.4804142017708131,-1.4628228646721668,0.021434830237916414,$r$,dfa (short)
Trace,2.0,0.44172830151049447,-1.5667599823456755,0.008680808045660513,$r$,dfa (short)
Shuffled,2.0,0.6228563836499055,-1.819775569083971,0.006547071492131185,$r$,dfa (short)
Trace,3.0,0.341589977825016,-1.321745153119021,0.016296284632660633,$r$,dfa (short)
Shuffled,3.0,0.4957831335786749,-1.4852678669174473,0.017016457813547478,$r$,dfa (short)
Trace,4.0,0.7970495613727104,-2.565140484377764,0.0773070972133943,$r$,dfa (short)
Shuffled,4.0,0.68705504853216,-1.99009626815002,0.04013857380330644,$r$,dfa (short)
Trace,5.0,0.34271734870901077,-1.3120345841404832,0.014553197361775726,$r$,dfa (short)
Shuffled,5.0,0.5868815454471407,-1.7882707822866832,0.006324460319261101,$r$,dfa (short)
Trace,6.0,0.4875544897598622,-1.7428355027841023,0.007846546599780232,$r$,dfa (short)
Shuffled,6.0,0.6922163182796368,-2.033418208940728,0.06105883926655225,$r$,dfa (short)
Trace,7.0,0.7582390251518966,-2.452388985761613,0.036533549903345175,$r$,dfa (short)
Shuffled,7.0,0.8978366686339349,-2.6094630410807036,0.12451000671002305,$r$,dfa (short)
Trace,8.0,0.3384348091217686,-1.3078545912795911,0.006572814986674182,$r$,dfa (short)
Shuffled,8.0,0.49449731421997056,-1.5669004115948688,0.017504540942330716,$r$,dfa (short)
Trace,9.0,0.36334502678381553,-1.3581592830444833,0.015307591239536657,$r$,dfa (short)
Shuffled,9.0,0.6512339644454933,-1.8523806014069957,0.012217148046089943,$r$,dfa (short)
Trace,10.0,0.4515983523543671,-1.5165637991146188,0.06700300325698151,$r$,dfa (short)
Shuffled,10.0,0.4770552458994203,-1.5141233546869801,0.047366936403901584,$r$,dfa (short)
Trace,11.0,0.3673058259755205,-1.3324858322687203,0.05030354043613371,$r$,dfa (short)
Shuffled,11.0,0.7102646196452295,-1.8570007211163277,0.060462161709461976,$r$,dfa (short)
Trace,13.0,0.19184560235662876,-0.9675446703892441,0.019272804606517476,$r$,dfa (short)
Shuffled,13.0,0.5089118873690759,-1.5142986873794004,0.02304404117124441,$r$,dfa (short)
Trace,14.0,0.2681369546967884,-1.170625681510868,0.036450674794377164,$r$,dfa (short)
Shuffled,14.0,0.6505966309178041,-1.9939936691401385,0.007868535667682041,$r$,dfa (short)
Trace,15.0,0.33773614889813797,-1.3452788555387414,0.009016865527014646,$r$,dfa (short)
Shuffled,15.0,0.49902300942055894,-1.536556363847918,0.01516591763741528,$r$,dfa (short)
Trace,16.0,0.46172212682875136,-1.5105043394064102,0.11101603401103369,$r$,dfa (short)
Shuffled,16.0,0.5321752489009756,-1.5716506396675847,0.041917622827214965,$r$,dfa (short)
Trace,17.0,0.6609562480129626,-2.057487129204497,0.03326462239692482,$r$,dfa (short)
Shuffled,17.0,0.8776095531462497,-2.4607910030840086,0.05093015442939044,$r$,dfa (short)
Trace,18.0,0.47929095745688916,-1.688970462495328,0.06393120585956683,$r$,dfa (short)
Shuffled,18.0,0.48001669673375424,-1.6720634868349633,0.030617297410459477,$r$,dfa (short)
Trace,19.0,0.3060253186656282,-1.1782234903746294,0.018724686017929242,$r$,dfa (short)
Shuffled,19.0,0.449812532292603,-1.3895108922496486,0.029837266405640724,$r$,dfa (short)
Trace,20.0,0.5489075157104036,-2.0699933163407684,0.04806758772445113,$r$,dfa (short)
Shuffled,20.0,0.8236818464998809,-2.600429130483739,0.01682450411421508,$r$,dfa (short)
Trace,21.0,0.3658799547550607,-1.4380194857264952,0.014961823747205337,$r$,dfa (short)
Shuffled,21.0,0.6208585785825886,-1.8774355832216216,0.020132954714273378,$r$,dfa (short)
Trace,22.0,0.41043569234335453,-1.6285558597526384,0.013952584807184622,$r$,dfa (short)
Shuffled,22.0,0.5442175446249622,-1.7177872345880592,0.014574811439731028,$r$,dfa (short)
Trace,23.0,0.33439229698144934,-1.1996106566685847,0.04305363209716809,$r$,dfa (short)
Shuffled,23.0,0.2438379562115857,-1.0521558294288547,0.05836202051958255,$r$,dfa (short)
Trace,24.0,0.37348126931589604,-1.7767291294037193,0.0075426404114635895,$r$,dfa (short)
Shuffled,24.0,0.5171866229373683,-1.6991845257517824,0.004142291080179141,$r$,dfa (short)
Trace,25.0,0.4115394232550522,-1.5864935873348882,0.00927295779643064,$r$,dfa (short)
Shuffled,25.0,0.5489022972752865,-1.66077428324057,0.021994798841982268,$r$,dfa (short)
Trace,26.0,0.5536693213748142,-1.754826013593105,0.009923283681844728,$r$,dfa (short)
Shuffled,26.0,0.5534031499519203,-1.8481380630177073,0.027202358262986306,$r$,dfa (short)
Trace,27.0,0.355334438812273,-1.2752876114449945,0.024588169253225527,$r$,dfa (short)
Shuffled,27.0,0.5830279717737064,-1.654834769077902,0.006671880103379542,$r$,dfa (short)
Trace,28.0,0.3919858385116463,-1.5545948041919624,0.010736009583659221,$r$,dfa (short)
Shuffled,28.0,0.5000983115079841,-1.607182615429966,0.009025841422032289,$r$,dfa (short)
Trace,29.0,0.2894484512524789,-1.0495863793542068,0.027376052202753475,$r$,dfa (short)
Shuffled,29.0,0.48752725414844766,-1.4376932043415502,0.04260530384493814,$r$,dfa (short)
Trace,30.0,0.3974832974043126,-1.292565222728911,0.03460726373783945,$r$,dfa (short)
Shuffled,30.0,0.460322769518455,-1.358849767301641,0.028422799510249383,$r$,dfa (short)
Trace,31.0,0.21626651472012756,-0.9403151109269775,0.023057692984335958,$r$,dfa (short)
Shuffled,31.0,0.48892060694521444,-1.5303765403744491,0.01017185963899071,$r$,dfa (short)
Trace,1.0,0.27405915489310534,-1.162576537547687,0.009162286460801626,$\phi$,dfa (short)
Shuffled,1.0,0.5324630093913973,-1.6103048410021268,0.015871146915749434,$\phi$,dfa (short)
Trace,2.0,0.42824982824575136,-1.3784536510519374,0.005244314560489328,$\phi$,dfa (short)
Shuffled,2.0,0.5106859906337817,-1.5532344517832426,0.014105140829043083,$\phi$,dfa (short)
Trace,3.0,0.34923178936764004,-1.261010169356782,0.014205037362578787,$\phi$,dfa (short)
Shuffled,3.0,0.4929616685477774,-1.45815432003051,0.022928460029967145,$\phi$,dfa (short)
Trace,4.0,0.6462878082402714,-1.9889994872865353,0.04105347921877389,$\phi$,dfa (short)
Shuffled,4.0,0.5429239799527268,-1.5425728225147637,0.037295431787065556,$\phi$,dfa (short)
Trace,5.0,0.42028040701915714,-1.3840277238166359,0.012856038290401252,$\phi$,dfa (short)
Shuffled,5.0,0.5188158599465351,-1.5756796335424006,0.013375710808081438,$\phi$,dfa (short)
Trace,6.0,0.36619022793983047,-1.3271024988069504,0.007352557154382675,$\phi$,dfa (short)
Shuffled,6.0,0.5669168894085105,-1.7169610038794183,0.04046601962150119,$\phi$,dfa (short)
