dataset,lineage_ID,slope,intercept,std_err,variable,kind
Trace,1.0,0.21208067800040012,-0.905400031053387,0.010425075762029156,$r$,dfa (short)
Shuffled,1.0,0.3631490519440957,-1.209723838469785,0.015170711408803784,$r$,dfa (short)
Trace,2.0,0.1577929544061572,-0.767070037295757,0.01128484340264195,$r$,dfa (short)
Shuffled,2.0,0.41808188817153646,-1.2995857143409775,0.010671718208817245,$r$,dfa (short)
Trace,3.0,0.6437402607967504,-2.473196546265005,0.01840856992329972,$r$,dfa (short)
Shuffled,3.0,0.6935855845812856,-2.3142229326629473,0.007869047139152657,$r$,dfa (short)
Trace,4.0,0.13007629687437325,-0.6376352987290113,0.01910935742403056,$r$,dfa (short)
Shuffled,4.0,0.46444489684162527,-1.417544377860466,0.008912757672776514,$r$,dfa (short)
Trace,5.0,0.29188722437113857,-1.1374633306120958,0.010974558266055492,$r$,dfa (short)
Shuffled,5.0,0.6510637184882653,-1.8945205585323555,0.007897984186396187,$r$,dfa (short)
Trace,6.0,0.2908710380624337,-1.1946448603888062,0.01040968875952109,$r$,dfa (short)
Shuffled,6.0,0.5362662061549855,-1.5775787626481246,0.006489330924534527,$r$,dfa (short)
Trace,7.0,0.33525742874811437,-1.2798640029731971,0.0237302354879455,$r$,dfa (short)
Shuffled,7.0,0.4869318902548727,-1.5461761478135154,0.020274800756970236,$r$,dfa (short)
Trace,8.0,0.16743737282822457,-0.8815120276182002,0.022933562470235726,$r$,dfa (short)
Shuffled,8.0,0.42231930716080884,-1.2810114154727104,0.02600363053207094,$r$,dfa (short)
Trace,9.0,0.19174128729541173,-0.8716205406156565,0.010786817495474279,$r$,dfa (short)
Shuffled,9.0,0.4310172383791667,-1.208593146496718,0.018278777439535595,$r$,dfa (short)
Trace,10.0,0.212053323858719,-1.0233079654265245,0.012393341142424116,$r$,dfa (short)
Shuffled,10.0,0.5194347360872399,-1.5744987653495877,0.0060716450058875765,$r$,dfa (short)
Trace,11.0,0.20356258146660214,-0.9012668254882579,0.014155729233684198,$r$,dfa (short)
Shuffled,11.0,0.43911509946305766,-1.2596696894862338,0.026239270702308363,$r$,dfa (short)
Trace,12.0,0.19588397472440225,-0.83867450215613,0.014747426982220705,$r$,dfa (short)
Shuffled,12.0,0.4863950335097187,-1.4104577936637395,0.018220857218340443,$r$,dfa (short)
Trace,13.0,0.21490187955625403,-0.9568033464219879,0.015500442654519836,$r$,dfa (short)
Shuffled,13.0,0.5074645738087974,-1.6043043543515643,0.006231152779401313,$r$,dfa (short)
Trace,14.0,0.2719602910295482,-1.1573421668179837,0.009868706636112608,$r$,dfa (short)
Shuffled,14.0,0.528708490090065,-1.4615098785611516,0.020021208436825363,$r$,dfa (short)
Trace,15.0,0.21806414834744337,-0.9576934404853709,0.009985824192599227,$r$,dfa (short)
Shuffled,15.0,0.6002659455311253,-1.6692148680727334,0.014862099590902683,$r$,dfa (short)
Trace,16.0,0.235292876010271,-1.0622609576483761,0.01028107141106548,$r$,dfa (short)
Shuffled,16.0,0.5828602692656111,-1.7911547157140424,0.008790071223921449,$r$,dfa (short)
Trace,17.0,0.34350817128895367,-1.3003409891897142,0.007903491252535711,$r$,dfa (short)
Shuffled,17.0,0.6396546920361358,-1.8788308305123864,0.00650648313532948,$r$,dfa (short)
Trace,18.0,0.18276028945886147,-0.8522665483229093,0.009089151105849146,$r$,dfa (short)
Shuffled,18.0,0.45254252606496337,-1.3253107834797113,0.01793869134851989,$r$,dfa (short)
Trace,19.0,0.409610460164472,-1.5611760970110684,0.005294942856983807,$r$,dfa (short)
Shuffled,19.0,0.5406940384796036,-1.6877644103706548,0.02604670552367112,$r$,dfa (short)
Trace,20.0,0.20308132902721446,-0.8906728167098763,0.011698260451124239,$r$,dfa (short)
Shuffled,20.0,0.46762220553493766,-1.4229358886655392,0.00790474728686409,$r$,dfa (short)
Trace,1.0,0.4395813799553104,-1.2808240684190553,0.018157101576932098,$\phi$,dfa (short)
Shuffled,1.0,0.5818590993548868,-1.7490162249091081,0.006629767450391201,$\phi$,dfa (short)
Trace,2.0,0.26278959680551006,-0.9557503059151773,0.014157393117593753,$\phi$,dfa (short)
Shuffled,2.0,0.35658703389445423,-1.1093989375838325,0.013743510953145657,$\phi$,dfa (short)
Trace,3.0,0.6848649752589993,-2.2364529937628177,0.006706524693329177,$\phi$,dfa (short)
Shuffled,3.0,0.5821248998441685,-1.7188194887915857,0.023404283205930285,$\phi$,dfa (short)
Trace,4.0,0.3199144949052667,-0.9859775348235981,0.01557697654301586,$\phi$,dfa (short)
Shuffled,4.0,0.5314020476666005,-1.5201544153059832,0.016585824143941087,$\phi$,dfa (short)
Trace,5.0,0.485312353434953,-1.5546140680968528,0.008751072757027713,$\phi$,dfa (short)
Shuffled,5.0,0.6444060453632022,-1.7889643797756816,0.010082548473834923,$\phi$,dfa (short)
Trace,6.0,0.3201256745247788,-1.1148769810753738,0.01038718827864582,$\phi$,dfa (short)
Shuffled,6.0,0.5176749982458771,-1.5242625402477628,0.00578292961417918,$\phi$,dfa (short)
