dataset,lineage_ID,window_sizes,y_to_regress,best_fit_line,variable,kind
Trace,1.0,[ 5  9 13 17 21 25 29 33],"[0.443396264853094, 0.6245210808198924, 0.7490455083242856, 0.8026208788519394, 0.8092064848579054, 0.8363442953302531, 0.8599430168471649, 0.8722937200753601]","[0.49016383 0.59926931 0.6795567  0.74483551 0.80064092 0.8498213
 0.89405984 0.93444406]",$r$,dfa (short)
Shuffled,1.0,[ 5  9 13 17 21 25 29 33],"[0.40341842100155473, 0.5867839297291639, 0.6837989353009459, 0.7856036472365403, 0.8764244583696305, 0.9379369235609805, 0.9934796671314458, 1.0564738040909054]","[0.41997043 0.56353526 0.67734962 0.77463277 0.86100332 0.93947408
 1.01188345 1.07945118]",$r$,dfa (short)
Trace,2.0,[ 5  9 13 17 21 25 29 33],"[0.4663614440572194, 0.7321396680113922, 0.7835016524024533, 0.8267343501703199, 0.9126187077385115, 0.953402680462316, 0.9857990415951989, 1.0231056133866077]","[0.518896   0.64938457 0.74722234 0.8277759  0.89729619 0.95903336
 1.01492353 1.06622604]",$r$,dfa (short)
Shuffled,2.0,[ 5  9 13 17 21 25 29 33],"[0.42758694085063653, 0.6585816518091324, 0.780527492303407, 0.8722051610365082, 0.9789110787646489, 1.0503401030560697, 1.1301107153905259, 1.2270623193132317]","[0.45307663 0.6196249  0.75367645 0.86943153 0.97299801 1.06767857
 1.15550178 1.23782076]",$r$,dfa (short)
Trace,3.0,[ 5  9 13 17 21 25 29 33],"[0.2970806248706332, 0.36874949354198966, 0.3832159560536169, 0.38197165729399474, 0.3880522131504876, 0.39086314465042327, 0.3905792467464467, 0.39216432912448035]","[0.32117879 0.3458551  0.36224788 0.3746949  0.38479971 0.39334217
 0.40076327 0.40733787]",$r$,dfa (short)
Shuffled,3.0,[ 5  9 13 17 21 25 29 33],"[0.23288583759290918, 0.4338776153323215, 0.6460256614607197, 0.7726104925356513, 0.8772102085902774, 1.0120066400259378, 1.1110028367435933, 1.1842516543890578]","[0.25574375 0.42250698 0.57840861 0.7273483  0.87121174 1.01110664
 1.14775893 1.2816795 ]",$r$,dfa (short)
Trace,4.0,[ 5  9 13 17 21 25 29 33],"[0.43645078668644266, 0.6387698164729999, 0.7674476733890816, 0.8009253099845707, 0.8466467991985749, 0.8927183495014447, 0.9187351079538043, 0.944719723518461]","[0.48090201 0.60416827 0.69687778 0.77336791 0.83948519 0.8982747
 0.95155283 1.00050234]",$r$,dfa (short)
Shuffled,4.0,[ 5  9 13 17 21 25 29 33],"[0.39380252123423193, 0.6513555658758148, 0.8112885749212708, 0.9384065805206068, 0.9797933824881322, 0.9919259484881976, 0.9863719444023701, 0.9870038835823696]","[0.4603314  0.60957419 0.72664678 0.8260069  0.91374876 0.99312115
 1.06609748 1.13398211]",$r$,dfa (short)
Trace,5.0,[ 5  9 13 17 21 25 29 33],"[0.4531982341334105, 0.6348276437298016, 0.7491532447656255, 0.7746257735916395, 0.7964035819977053, 0.8312676349192013, 0.8402987212137346, 0.8512199936847917]","[0.50114547 0.60347396 0.67786295 0.73785448 0.78882459 0.83352124
 0.87355976 0.90997937]",$r$,dfa (short)
Shuffled,5.0,[ 5  9 13 17 21 25 29 33],"[0.5568217166329505, 0.7103131138703627, 0.8488930342525772, 0.9569447065049815, 1.0324586338451944, 1.1107187279186652, 1.1798193242987973, 1.2476631207106246]","[0.55793032 0.71792444 0.84058606 0.94309856 1.03257558 1.11276163
 1.18590883 1.2534937 ]",$r$,dfa (short)
Trace,6.0,[ 5  9 13 17 21 25 29 33],"[0.43474405321483545, 0.6028352566511902, 0.6861828508167608, 0.6980824845396506, 0.695010882799167, 0.672888165660072, 0.6604622368143874, 0.6580674369009163]","[0.50222017 0.5631182  0.60491692 0.6373546  0.66412557 0.68705922
 0.70720466 0.72522328]",$r$,dfa (short)
Shuffled,6.0,[ 5  9 13 17 21 25 29 33],"[0.4153207912194157, 0.6805051850645009, 0.8236522951606973, 0.9082198871155867, 0.9632628310494714, 0.9905106641798159, 1.0054409748393889, 1.0313102857229879]","[0.47852207 0.62637795 0.74129617 0.83822438 0.9234177  1.00019371
 1.0705596  1.13583769]",$r$,dfa (short)
Trace,7.0,[ 5  9 13 17 21 25 29 33],"[0.4909266216371657, 0.7015019232353491, 0.8198659666348432, 0.910860382876929, 0.9781479914342301, 0.9801875226511211, 0.9688801280533145, 0.9652517371998226]","[0.54412283 0.6722339  0.76730145 0.84503356 0.91176823 0.97078213
 1.0240185  1.07273669]",$r$,dfa (short)
Shuffled,7.0,[ 5  9 13 17 21 25 29 33],"[0.45672655431413145, 0.7027379138960751, 0.9238863876578951, 1.083535040809492, 1.1369235243213154, 1.1755492501930922, 1.2061269791190112, 1.2401751768676086]","[0.50719075 0.69155541 0.839593   0.96721991 1.08126934 1.1854313
 1.28196991 1.37239416]",$r$,dfa (short)
Trace,8.0,[ 5  9 13 17 21 25 29 33],"[0.41768706025604546, 0.6886727669935557, 0.8328727294798941, 0.8620989634442643, 0.8862624143292216, 0.8777342963959393, 0.8593556442395278, 0.8585673155208654]","[0.50642218 0.62212815 0.70760152 0.77727668 0.83695689 0.88963487
 0.93708198 0.98044435]",$r$,dfa (short)
Shuffled,8.0,[ 5  9 13 17 21 25 29 33],"[0.43530513570512924, 0.6141441692606537, 0.7183510168058788, 0.8217889117502359, 0.88748392312628, 0.9034177707762736, 0.8997454379074502, 0.8967446604210515]","[0.47305131 0.59561275 0.6879546  0.76423144 0.83022327 0.88894345
 0.94219081 0.99113743]",$r$,dfa (short)
Trace,9.0,[ 5  9 13 17 21 25 29 33],"[0.4866706363755817, 0.709888279450656, 0.8204341472950922, 0.8651272778381521, 0.8771321855111958, 0.8908842460879695, 0.9118500640135452, 0.9239835245209889]","[0.54966534 0.66085891 0.74159022 0.80664136 0.86187482 0.9102851
 0.9536315  0.99304534]",$r$,dfa (short)
Shuffled,9.0,[ 5  9 13 17 21 25 29 33],"[0.4845840030409214, 0.6240869654706933, 0.7607945760169345, 0.8536802355274293, 0.8884286881121555, 0.9251457420982468, 0.9811828837912792, 1.0287924150084273]","[0.49958819 0.63023767 0.72882532 0.81034569 0.88092926 0.94377481
 1.00079316 1.05322999]",$r$,dfa (short)
Trace,10.0,[ 5  9 13 17 21 25 29 33],"[0.468801733050898, 0.7534466835607009, 0.8755627390948898, 0.9288476243106271, 0.9780991314908665, 0.9715014087015459, 0.9657429538527317, 0.9572691175655184]","[0.55335721 0.68175297 0.77682048 0.85443695 0.92099741 0.97980394
 1.03281301 1.08129152]",$r$,dfa (short)
Shuffled,10.0,[ 5  9 13 17 21 25 29 33],"[0.40184490308873905, 0.7561968672890519, 1.0089876387280472, 1.1250011553330357, 1.209441228637551, 1.2789083735283753, 1.3387143509412496, 1.3880801569827703]","[0.47721242 0.68903462 0.86704982 1.02530418 1.17004739 1.30474052
 1.43154944 1.55194131]",$r$,dfa (short)
Trace,11.0,[ 5  9 13 17 21 25 29 33],"[0.44278286956861396, 0.6868797000952849, 0.8382488341085934, 0.8797523105548898, 0.8793290378149401, 0.8877385791279483, 0.8875625215574662, 0.8841890512364187]","[0.52135862 0.63710571 0.72224807 0.79145662 0.85061008 0.90273297
 0.94961223 0.99240233]",$r$,dfa (short)
Shuffled,11.0,[ 5  9 13 17 21 25 29 33],"[0.47582888188224803, 0.6401626456161572, 0.7266779192490174, 0.796589528131679, 0.924028654115239, 1.049439919252052, 1.169929368197776, 1.2972261445997229]","[0.46003166 0.62237545 0.75192216 0.8631409  0.96221322 1.05246577
 1.13593423 1.21397236]",$r$,dfa (short)
Trace,12.0,[ 5  9 13 17 21 25 29 33],"[0.4004742234146337, 0.6499572232646891, 0.7726775011394067, 0.8301876393722568, 0.881707217708451, 0.9178281698977074, 0.933360638761529, 0.9447239299802376]","[0.46063643 0.59337121 0.69522213 0.78039184 0.85476404 0.92143727
 0.98227585 1.03850241]",$r$,dfa (short)
Shuffled,12.0,[ 5  9 13 17 21 25 29 33],"[0.386400801616222, 0.6551064171081857, 0.9022867814720126, 1.027258017463993, 1.0806836081539488, 1.1478294545233636, 1.2183627505935677, 1.2732922753221325]","[0.43908327 0.62925446 0.78812691 0.92879868 1.05707058 1.17614449
 1.28801897 1.39404499]",$r$,dfa (short)
Trace,13.0,[ 5  9 13 17 21 25 29 33],"[0.4211872227835839, 0.6132680088267312, 0.7505015347724654, 0.8143245565788366, 0.8392041687911486, 0.8905033704311873, 0.9051779221866798, 0.9046828026384783]","[0.46616543 0.58921152 0.68220545 0.75918037 0.82588064 0.88530618
 0.93925017 0.98888229]",$r$,dfa (short)
