dataset,lineage_ID,slope,intercept,std_err,variable,kind
Trace,1.0,0.4412992655899636,-1.4746465759862815,0.07434244149897677,$r$,dfa (short)
Shuffled,1.0,0.47957153089376775,-1.4453915943108921,0.03653328377735018,$r$,dfa (short)
Trace,2.0,0.43834426174517943,-1.3567117925298668,0.05937646104214803,$r$,dfa (short)
Shuffled,2.0,0.5603451386012792,-1.607546341234106,0.032449197001044996,$r$,dfa (short)
Trace,3.0,0.386156097976812,-1.4535211168500046,0.023942713091901987,$r$,dfa (short)
Shuffled,3.0,0.596592880940173,-1.7674770585789397,0.02850501660050029,$r$,dfa (short)
Trace,4.0,0.283505657945697,-1.1763747008361434,0.0281956840528374,$r$,dfa (short)
Shuffled,4.0,0.5681539463892759,-1.677616083087886,0.013902027725110544,$r$,dfa (short)
Trace,5.0,0.3208822131432691,-1.3039931271568286,0.02974060158038876,$r$,dfa (short)
Shuffled,5.0,0.682711621083471,-1.9640909143721033,0.06581395662796173,$r$,dfa (short)
Trace,6.0,0.17304605677179527,-0.9123193017212641,0.04925834462054976,$r$,dfa (short)
Shuffled,6.0,0.39782421692547126,-1.296637798882455,0.011585356618361178,$r$,dfa (short)
Trace,7.0,0.20260454173598696,-0.9353081833025463,0.04811245137168838,$r$,dfa (short)
Shuffled,7.0,0.6372794509966561,-1.8968781884493,0.02711749061704439,$r$,dfa (short)
Trace,8.0,0.427529567242323,-1.548937305170257,0.013497140552566539,$r$,dfa (short)
Shuffled,8.0,0.5070908859259512,-1.5049130201371155,0.019950762752281238,$r$,dfa (short)
Trace,9.0,0.5373035780327232,-1.7455326244348452,0.04975893215093714,$r$,dfa (short)
Shuffled,9.0,0.4786653048453116,-1.685735188023554,0.040685421659414064,$r$,dfa (short)
Trace,10.0,0.28646961738362425,-1.2058141143451948,0.04841159172072896,$r$,dfa (short)
Shuffled,10.0,0.4709644288618263,-1.4440544373871167,0.02248049603681426,$r$,dfa (short)
Trace,11.0,0.413677909995562,-1.593061283483479,0.040007153717887545,$r$,dfa (short)
