value,type,lineage_ID
3,outsider,1
623,end,1
651,end,1
670,end,1
686,end,1
705,end,1
730,end,1
750,end,1
772,end,1
800,end,1
819,end,1
836,end,1
861,end,1
877,end,1
904,end,1
925,end,1
948,end,1
972,end,1
993,end,1
1016,end,1
602,end,1
1035,end,1
589,end,1
541,end,1
131,end,1
161,end,1
177,end,1
192,end,1
217,end,1
241,end,1
263,end,1
291,end,1
308,end,1
326,end,1
348,end,1
370,end,1
400,end,1
424,end,1
442,end,1
462,end,1
480,end,1
498,end,1
520,end,1
560,end,1
116,end,1
1057,end,1
1097,end,1
1682,end,1
1713,end,1
1210.0,rises,1
1209.0,rises,1
1208.0,rises,1
1207.0,rises,1
1206.0,rises,1
1205.0,rises,1
1204.0,rises,1
1203.0,rises,1
1202.0,rises,1
1201.0,rises,1
1200.0,rises,1
1199.0,rises,1
1198.0,rises,1
1197.0,rises,1
1195.0,rises,1
1194.0,rises,1
1193.0,rises,1
1676,end,1
1081,end,1
1606,end,1
1570,end,1
1117,end,1
1141,end,1
1185,end,1
1230,end,1
1246,end,1
1268,end,1
1286,end,1
1308,end,1
1328,end,1
1359,end,1
1384,end,1
1400,end,1
1419,end,1
1439,end,1
1460,end,1
1483,end,1
1505,end,1
1528,end,1
1549,end,1
1597,end,1
87,end,1
1196.0,rises,1
39,end,1
242,start,1
264,start,1
292,start,1
309,start,1
327,start,1
349,start,1
371,start,1
401,start,1
425,start,1
443,start,1
463,start,1
481,start,1
499,start,1
521,start,1
542,start,1
561,start,1
590,start,1
603,start,1
652,start,1
218,start,1
671,start,1
193,start,1
162,start,1
1142,outsider,1
1186,outsider,1
1607,outsider,1
65,end,1
1677,outsider,1
1683,outsider,1
22,outsider,1
1185,outsider,1
1230,outsider,1
1676,outsider,1
1682,outsider,1
1713,outsider,1
3,start,1
23,start,1
40,start,1
66,start,1
88,start,1
117,start,1
132,start,1
178,start,1
687,start,1
624,start,1
731,start,1
706,start,1
1309,start,1
1329,start,1
1360,start,1
1385,start,1
1401,start,1
1420,start,1
1440,start,1
1461,start,1
1484,start,1
1506,start,1
1529,start,1
1550,start,1
1571,start,1
1598,start,1
1607,start,1
1677,start,1
1683,start,1
22,end,1
1269,start,1
1247,start,1
1287,start,1
1186,start,1
751,start,1
773,start,1
801,start,1
820,start,1
837,start,1
862,start,1
1231,start,1
905,start,1
926,start,1
878,start,1
973,start,1
994,start,1
1017,start,1
1036,start,1
1058,start,1
1082,start,1
1098,start,1
1118,start,1
949,start,1
1142,start,1
36,end,2
64,end,2
18,end,2
110,end,2
139,end,2
88,end,2
111,start,2
18,outsider,2
65,start,2
37,start,2
19,start,2
0,start,2
89,start,2
0,outsider,2
2080,end,3
2059,end,3
2035,end,3
2017,end,3
2008,end,3
1977,end,3
1956,end,3
1928,end,3
1864,end,3
1888,end,3
2099,end,3
1849,end,3
1833,end,3
1784,end,3
1760,end,3
1740,end,3
1907,end,3
2119,end,3
2167,end,3
1720,end,3
2226.0,rises,3
2441.0,rises,3
2374.0,rises,3
2227.0,rises,3
2441.0,rises,3
2375.0,rises,3
2228.0,rises,3
2418,end,3
2389,end,3
2364,end,3
2347,end,3
2327,end,3
2303,end,3
2286,end,3
2265,end,3
2237,end,3
2201,end,3
2139,end,3
1698,end,3
1636,end,3
1661,end,3
1193,end,3
1173,end,3
1142,end,3
1122,end,3
1102,end,3
1085,end,3
1061,end,3
1222,end,3
1043,end,3
998,end,3
979,end,3
955,end,3
931,end,3
911,end,3
887,end,3
2373.0,rises,3
1021,end,3
1239,end,3
1256,end,3
1276,end,3
1614,end,3
1595,end,3
1584,end,3
1557,end,3
1539,end,3
1526,end,3
1495,end,3
861,end,3
1474,end,3
1449,end,3
1428,end,3
1402,end,3
1380,end,3
1361,end,3
1344,end,3
1323,end,3
1301,end,3
1682,end,3
2441.0,rises,3
2441.0,rises,3
2372.0,rises,3
2439.0,rises,3
2440.0,rises,3
2441.0,rises,3
2441.0,rises,3
2441.0,rises,3
2441.0,rises,3
2441.0,rises,3
2438.0,rises,3
2441.0,rises,3
2441.0,rises,3
2441.0,rises,3
2441.0,rises,3
2441.0,rises,3
2441.0,rises,3
2357.0,rises,3
2441.0,rises,3
2441.0,rises,3
2437.0,rises,3
2436.0,rises,3
2435.0,rises,3
839,end,3
2419.0,rises,3
2420.0,rises,3
2421.0,rises,3
2422.0,rises,3
2423.0,rises,3
2424.0,rises,3
2425.0,rises,3
2426.0,rises,3
2427.0,rises,3
2428.0,rises,3
2429.0,rises,3
2430.0,rises,3
2431.0,rises,3
2432.0,rises,3
2433.0,rises,3
2434.0,rises,3
2358.0,rises,3
2225.0,rises,3
2441.0,rises,3
2212.0,rises,3
2441.0,rises,3
2367.0,rises,3
2220.0,rises,3
2441.0,rises,3
2368.0,rises,3
2221.0,rises,3
2441.0,rises,3
2219.0,rises,3
2369.0,rises,3
2441.0,rises,3
2370.0,rises,3
2223.0,rises,3
2441.0,rises,3
2371.0,rises,3
2224.0,rises,3
2441.0,rises,3
2222.0,rises,3
2366.0,rises,3
2441.0,rises,3
2218.0,rises,3
2441.0,rises,3
2360.0,rises,3
2213.0,rises,3
2441.0,rises,3
2361.0,rises,3
2214.0,rises,3
2441.0,rises,3
2362.0,rises,3
2215.0,rises,3
2441.0,rises,3
2363.0,rises,3
2216.0,rises,3
2441.0,rises,3
2364.0,rises,3
2217.0,rises,3
2441.0,rises,3
2365.0,rises,3
2359.0,rises,3
827,end,3
1804,end,3
755,end,3
888,start,3
862,start,3
840,start,3
