lineage_ID,max_gen,generation,div_and_fold,fold_growth,division_ratio,added_length,generationtime,length_birth,length_final,growth_rate
1.0,20,0,1.0093528083022758,0.6714850108974565,0.5140005793667943,2.5613238714657287,0.495,2.684784737297892,5.2461086087636195,1.3666433866069725
1.0,20,1,1.0093528083022758,0.6714850108974565,0.5140005793667943,2.5613238714657287,0.495,2.684784737297892,5.2461086087636195,1.3666433866069725
1.0,20,2,1.0093528083022758,0.6714850108974565,0.5140005793667943,2.5613238714657287,0.495,2.684784737297892,5.2461086087636195,1.3666433866069725
1.0,20,3,1.0093528083022758,0.6714850108974565,0.5140005793667943,2.5613238714657287,0.495,2.684784737297892,5.2461086087636195,1.3666433866069725
1.0,20,4,1.0093528083022758,0.6714850108974565,0.5140005793667943,2.5613238714657287,0.495,2.684784737297892,5.2461086087636195,1.3666433866069725
1.0,20,5,1.0093528083022758,0.6714850108974565,0.5140005793667943,2.5613238714657287,0.495,2.684784737297892,5.2461086087636195,1.3666433866069725
1.0,20,6,1.0093528083022758,0.6714850108974565,0.5140005793667943,2.5613238714657287,0.495,2.684784737297892,5.2461086087636195,1.3666433866069725
1.0,20,7,1.0093528083022758,0.6714850108974565,0.5140005793667943,2.5613238714657287,0.495,2.684784737297892,5.2461086087636195,1.3666433866069725
1.0,20,8,1.0093528083022758,0.6714850108974565,0.5140005793667943,2.5613238714657287,0.495,2.684784737297892,5.2461086087636195,1.3666433866069725
1.0,20,9,1.0093528083022758,0.6714850108974565,0.5140005793667943,2.5613238714657287,0.495,2.684784737297892,5.2461086087636195,1.3666433866069725
1.0,20,10,1.0093528083022758,0.6714850108974565,0.5140005793667943,2.5613238714657287,0.495,2.684784737297892,5.2461086087636195,1.3666433866069725
1.0,20,11,1.0093528083022758,0.6714850108974565,0.5140005793667943,2.5613238714657287,0.495,2.684784737297892,5.2461086087636195,1.3666433866069725
1.0,20,12,1.0093528083022758,0.6714850108974565,0.5140005793667943,2.5613238714657287,0.495,2.684784737297892,5.2461086087636195,1.3666433866069725
1.0,20,13,1.0093528083022758,0.6714850108974565,0.5140005793667943,2.5613238714657287,0.495,2.684784737297892,5.2461086087636195,1.3666433866069725
1.0,20,14,1.0093528083022758,0.6714850108974565,0.5140005793667943,2.5613238714657287,0.495,2.684784737297892,5.2461086087636195,1.3666433866069725
1.0,20,15,1.0093528083022758,0.6714850108974565,0.5140005793667943,2.5613238714657287,0.495,2.684784737297892,5.2461086087636195,1.3666433866069725
1.0,20,16,1.0093528083022758,0.6714850108974565,0.5140005793667943,2.5613238714657287,0.495,2.684784737297892,5.2461086087636195,1.3666433866069725
1.0,20,17,1.0093528083022758,0.6714850108974565,0.5140005793667943,2.5613238714657287,0.495,2.684784737297892,5.2461086087636195,1.3666433866069725
1.0,20,18,1.0093528083022758,0.6714850108974565,0.5140005793667943,2.5613238714657287,0.495,2.684784737297892,5.2461086087636195,1.3666433866069725
1.0,20,19,1.0093528083022758,0.6714850108974565,0.5140005793667943,2.5613238714657287,0.495,2.684784737297892,5.2461086087636195,1.3666433866069725
2.0,20,0,0.9956123434329284,0.6603835436205261,0.5137031039369512,2.7324909837317035,0.49499999999999994,2.9246554116100283,5.657146395341732,1.3393014945323902
2.0,20,1,0.9956123434329284,0.6603835436205261,0.5137031039369512,2.7324909837317035,0.49499999999999994,2.9246554116100283,5.657146395341732,1.3393014945323902
2.0,20,2,0.9956123434329284,0.6603835436205261,0.5137031039369512,2.7324909837317035,0.49499999999999994,2.9246554116100283,5.657146395341732,1.3393014945323902
2.0,20,3,0.9956123434329284,0.6603835436205261,0.5137031039369512,2.7324909837317035,0.49499999999999994,2.9246554116100283,5.657146395341732,1.3393014945323902
2.0,20,4,0.9956123434329284,0.6603835436205261,0.5137031039369512,2.7324909837317035,0.49499999999999994,2.9246554116100283,5.657146395341732,1.3393014945323902
2.0,20,5,0.9956123434329284,0.6603835436205261,0.5137031039369512,2.7324909837317035,0.49499999999999994,2.9246554116100283,5.657146395341732,1.3393014945323902
2.0,20,6,0.9956123434329284,0.6603835436205261,0.5137031039369512,2.7324909837317035,0.49499999999999994,2.9246554116100283,5.657146395341732,1.3393014945323902
2.0,20,7,0.9956123434329284,0.6603835436205261,0.5137031039369512,2.7324909837317035,0.49499999999999994,2.9246554116100283,5.657146395341732,1.3393014945323902
2.0,20,8,0.9956123434329284,0.6603835436205261,0.5137031039369512,2.7324909837317035,0.49499999999999994,2.9246554116100283,5.657146395341732,1.3393014945323902
