value,type,lineage_ID
0,outsider,1
1197,end,1
1247,end,1
1299,end,1
1354,end,1
1416,end,1
1485,end,1
1105,end,1
1550,end,1
1703,end,1
1781,end,1
1841,end,1
1964,end,1
2023,end,1
2081,end,1
1622,end,1
1041,end,1
981,end,1
932,end,1
4505,start,1
4572,start,1
4631,start,1
71,end,1
133,end,1
207,end,1
277,end,1
353,end,1
431,end,1
503,end,1
574,end,1
632,end,1
745,end,1
797,end,1
857,end,1
2159,end,1
2214,end,1
2348,end,1
2419,end,1
3749,end,1
3821,end,1
3887,end,1
3964,end,1
4034,end,1
4104,end,1
4194,end,1
4250,end,1
4308,end,1
4362,end,1
4412,end,1
4504,end,1
4571,end,1
4630,end,1
4708,end,1
3677,end,1
4413,start,1
3621,end,1
3455,end,1
2502,end,1
2570,end,1
2625,end,1
2697,end,1
2846,end,1
2873,end,1
2914,end,1
2969,end,1
3017,end,1
3084,end,1
3157,end,1
3228,end,1
3279,end,1
3341,end,1
3406,end,1
3542,end,1
4363,start,1
2289,end,1
4251,start,1
746,start,1
798,start,1
858,start,1
933,start,1
982,start,1
1042,start,1
1106,start,1
1198,start,1
1248,start,1
1300,start,1
1355,start,1
1417,start,1
1486,start,1
1551,start,1
1623,start,1
575,start,1
1704,start,1
504,start,1
354,start,1
4309,start,1
633,outsider,1
1842,outsider,1
2698,outsider,1
2847,outsider,1
71,outsider,1
745,outsider,1
1964,outsider,1
2846,outsider,1
2873,outsider,1
0,start,1
72,start,1
134,start,1
208,start,1
278,start,1
432,start,1
1782,start,1
633,start,1
1842,start,1
3158,start,1
3229,start,1
3280,start,1
3342,start,1
3407,start,1
3543,start,1
3622,start,1
3678,start,1
3750,start,1
3822,start,1
3888,start,1
3965,start,1
4035,start,1
4105,start,1
4195,start,1
3085,start,1
3018,start,1
3456,start,1
2290,start,1
2970,start,1
2024,start,1
2082,start,1
2160,start,1
2215,start,1
2349,start,1
1965,start,1
2420,start,1
2571,start,1
2626,start,1
2698,start,1
2847,start,1
2874,start,1
2915,start,1
2503,start,1
1395,end,2
1322,end,2
1243,end,2
2085,end,2
1460,end,2
1125,end,2
1184,end,2
1538,end,2
2007,end,2
1682,end,2
1755,end,2
1841,end,2
1898,end,2
1948,end,2
1083,end,2
1604,end,2
1036,end,2
4476,start,2
939,end,2
2155,end,2
4437,start,2
4533,start,2
4621,start,2
56,end,2
100,end,2
165,end,2
991,end,2
226,end,2
383,end,2
466,end,2
525,end,2
599,end,2
690,end,2
758,end,2
832,end,2
301,end,2
2243,end,2
4620,end,2
2303,end,2
3768,end,2
3826,end,2
3910,end,2
3960,end,2
4019,end,2
4127,end,2
4196,end,2
4244,end,2
4300,end,2
4387,end,2
4436,end,2
4475,end,2
4532,end,2
4669,end,2
4388,start,2
3698,end,2
3634,end,2
3573,end,2
3503,end,2
2375,end,2
2447,end,2
2521,end,2
2582,end,2
2657,end,2
2724,end,2
2863,end,2
2300,end,2
2939,end,2
3046,end,2
3101,end,2
3170,end,2
3255,end,2
3333,end,2
3401,end,2
3457,end,2
2996,end,2
4301,start,2
1683,start,2
4197,start,2
526,start,2
600,start,2
691,start,2
759,start,2
833,start,2
940,start,2
992,start,2
1037,start,2
1084,start,2
1126,start,2
1185,start,2
1244,start,2
1323,start,2
1396,start,2
1461,start,2
467,start,2
384,start,2
302,start,2
227,start,2
0,outsider,2
4245,start,2
940,outsider,2
2301,outsider,2
2304,outsider,2
2725,outsider,2
56,outsider,2
1539,start,2
939,outsider,2
2303,outsider,2
2375,outsider,2
2863,outsider,2
0,start,2
57,start,2
101,start,2
166,start,2
991,outsider,2
1605,start,2
833,outsider,2
1756,start,2
3102,start,2
3171,start,2
3256,start,2
3334,start,2
3402,start,2
3458,start,2
3504,start,2
3574,start,2
3635,start,2
3699,start,2
3769,start,2
3827,start,2
3911,start,2
3961,start,2
4020,start,2
3047,start,2
2997,start,2
4128,start,2
2864,start,2
1842,start,2
1899,start,2
1949,start,2
2008,start,2
2940,start,2
2156,start,2
2244,start,2
2086,start,2
2304,start,2
2376,start,2
2448,start,2
2522,start,2
2583,start,2
2658,start,2
2725,start,2
2301,start,2
1317,end,3
1362,end,3
1420,end,3
1524,end,3
1565,end,3
1616,end,3
2147,end,3
1752,end,3
1818,end,3
1908,end,3
1988,end,3
2028,end,3
2084,end,3
1235,end,3
1716,end,3
1182,end,3
575,end,3
1010,end,3
2223,end,3
4513,start,3
70,end,3
168,end,3
221,end,3
289,end,3
362,end,3
423,end,3
525,end,3
655,end,3
686,end,3
744,end,3
808,end,3
877,end,3
952,end,3
1077,end,3
2296,end,3
3482,end,3
2421,end,3
3765,end,3
3844,end,3
