dataset,lineage_ID,window_sizes,y_to_regress,best_fit_line,variable,kind
Trace,39.0,[ 5  9 13 17],"[0.4098696763440453, 0.5696348112593562, 0.7085366709751546, 0.7796608573628708]",[0.41329451 0.56672439 0.69047922 0.79749547],$r$,dfa (short)
Shuffled,39.0,[ 5  9 13 17],"[0.469608541615277, 0.580601521831985, 0.6309560263476196, 0.6714390640808605]",[0.47627952 0.56553376 0.62969011 0.68103988],$r$,dfa (short)
Trace,40.0,[ 5  9 13 17 21],"[0.46922399688063887, 0.6074891988968918, 0.6644458519913611, 0.7070038093271012, 0.722022954036681]",[0.48608195 0.58062311 0.6489061  0.70373438 0.75016481],$r$,dfa (short)
Shuffled,40.0,[ 5  9 13 17 21],"[0.44915378337589873, 0.633111359412711, 0.7502840870599521, 0.881333159669028, 1.0200082498222738]",[0.44908933 0.62398308 0.76654012 0.89069015 1.00248436],$r$,dfa (short)
Trace,42.0,[ 5  9 13 17 21 25],"[0.5038354854460637, 0.6466049289396402, 0.7097133944903279, 0.7438778523845585, 0.7691856769790251, 0.7996367775368434]",[0.52555104 0.61871218 0.68521672 0.73820081 0.78280504 0.82163075],$r$,dfa (short)
Shuffled,42.0,[ 5  9 13 17 21 25],"[0.4645520620157455, 0.6842905873558937, 0.7970695690807458, 0.9146746190994907, 1.019762576804796, 1.1258836560915235]",[0.47718588 0.65391427 0.79638845 0.9195497  1.02983277 1.13072016],$r$,dfa (short)
Trace,43.0,[ 5  9 13 17],"[0.48539450503595194, 0.6296640557448505, 0.6877206636286394, 0.7415013071054282]",[0.49500641 0.60619711 0.68812823 0.75480312],$r$,dfa (short)
Shuffled,43.0,[ 5  9 13 17],"[0.47643625215215263, 0.6623937691489933, 0.7908961821801751, 0.94054051103597]",[0.47650942 0.65752997 0.80427264 0.93159615],$r$,dfa (short)
Trace,45.0,[ 5  9 13 17],"[0.44798810970617786, 0.626578681600351, 0.6628948037612606, 0.6678558706475569]",[0.47136913 0.57349062 0.64834541 0.70904788],$r$,dfa (short)
Shuffled,45.0,[ 5  9 13 17],"[0.3782662464618322, 0.6604340872300755, 0.7972656528844813, 0.9533404640482163]",[0.39323319 0.610666   0.8042502  0.98318007],$r$,dfa (short)
Trace,48.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61],"[0.4869786888898431, 0.6253517314670216, 0.6796607535932049, 0.6918008476169111, 0.6920362320376662, 0.6952520607908534, 0.6966188845621428, 0.697720697828154, 0.7013535193290237, 0.7024191324812463, 0.7028426941741668, 0.7040215304871394, 0.7030470879548332, 0.7017733518770006, 0.7007207546134031]","[0.56697293 0.60280035 0.62635664 0.64412023 0.65846644 0.67054393
 0.6809994  0.6902344  0.698516   0.70603116 0.71291606 0.71927306
 0.72518111 0.73070243 0.73588698]",$r$,dfa (short)
